verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
improvement:-4136 current_temperature:874.1 chance:0.008811266792884315
improvement:-9132 current_temperature:874.0 chance:2.899136340909981E-5
improvement:-2550 current_temperature:873.9 chance:0.054044148625041595
improvement:-14171 current_temperature:873.8000000000001 chance:9.052226925845562E-8
improvement:-8063 current_temperature:873.7 chance:9.819373348810653E-5
improvement:-1567 current_temperature:873.5999999999999 chance:0.16633904958826728
improvement:-4677 current_temperature:873.5 chance:0.0047276752190453086
improvement:-10567 current_temperature:873.4 chance:5.566774500079728E-6
improvement:-11196 current_temperature:873.3 chance:2.705194744274536E-6
improvement:-11414 current_temperature:873.1999999999999 chance:2.104439721534065E-6
improvement:-13650 current_temperature:873.1 chance:1.6227912324146187E-7
improvement:-16160 current_temperature:873.0 chance:9.137472549473104E-9
improvement:-7804 current_temperature:872.9 chance:1.3099991335074413E-4
improvement:-9946 current_temperature:872.8000000000001 chance:1.1245880123750833E-5
improvement:-5076 current_temperature:872.7 chance:0.0029782131765257497
improvement:-9574 current_temperature:872.6 chance:1.717924843756457E-5
improvement:-11825 current_temperature:872.5 chance:1.3001790190856758E-6
improvement:-8073 current_temperature:872.4000000000001 chance:9.574878028708987E-5
improvement:-10424 current_temperature:872.3 chance:6.4591217855614976E-6
improvement:-6562 current_temperature:872.1999999999999 chance:5.402363745489363E-4
improvement:-12228 current_temperature:872.1 chance:8.139818004385939E-7
improvement:-1904 current_temperature:872.0 chance:0.11264812704843061
improvement:-10084 current_temperature:871.9 chance:9.487394761585761E-6
improvement:-7729 current_temperature:871.8000000000001 chance:1.4116720816422472E-4
improvement:-8776 current_temperature:871.7 chance:4.242877220251936E-5
improvement:-6702 current_temperature:871.6 chance:4.576952347888845E-4
improvement:-8392 current_temperature:871.4999999999999 chance:6.57681656495182E-5
improvement:-8391 current_temperature:871.4 chance:6.577096297202828E-5
improvement:-4254 current_temperature:871.3 chance:0.007579108545234202
improvement:-12310 current_temperature:871.1999999999999 chance:7.302085046013471E-7
improvement:-9739 current_temperature:871.1 chance:1.3948799742952425E-5
improvement:-15700 current_temperature:871.0 chance:1.4850113572223247E-8
improvement:-7327 current_temperature:870.9 chance:2.2193281955836612E-4
improvement:-4429 current_temperature:870.8000000000001 chance:0.00618191182431676
improvement:-9277 current_temperature:870.7 chance:2.3590990262146947E-5
improvement:-9849 current_temperature:870.6 chance:1.2214489296327132E-5
improvement:-7412 current_temperature:870.5 chance:2.0050993632024074E-4
improvement:-9569 current_temperature:870.4000000000001 chance:1.680564097012958E-5
improvement:-8613 current_temperature:870.3 chance:5.034620149453409E-5
improvement:-10196 current_temperature:870.1999999999999 chance:8.15526602030575E-6
improvement:-8112 current_temperature:870.1 chance:8.933954685290474E-5
improvement:-1570 current_temperature:870.0 chance:0.1645406377734018
iteration:1301 time:1581258363093 best_value:501322 Knapsack: value:499752 Resources:[1583, 1426] Inventory: in:[6, 49, 80, 13, 75, 42, 79, 11, 64, 66, 89, 48, 41, 82, 24, 57, 19, 65, 73, 60, 61, 26, 21, 38, 0, 37, 78, 7, 5, 9, 30, 99, 44, 45, 58, 3, 17, 54, 59, 71, 85, 28, 43, 55, 74, 77, 18, 10, 72, 62, 15, 87, 84, 56, 33, 91, 76, 46, 52, 8, 51, 70, 97, 1] out:[25, 40, 12, 96, 23, 16, 95, 34, 67, 47, 14, 53, 36, 32, 88, 50, 83, 63, 86, 29, 4, 22, 90, 2, 35, 81, 98, 94, 93, 31, 20, 39, 92, 69, 68, 27]
improvement:-4273 current_temperature:869.9 chance:0.0073573250445319646
improvement:-6728 current_temperature:869.8000000000001 chance:4.372036208058261E-4
improvement:-11316 current_temperature:869.7 chance:2.2347454352595446E-6
improvement:-14278 current_temperature:869.6 chance:7.401165632285441E-8
improvement:-14510 current_temperature:869.4999999999999 chance:5.6572005228359166E-8
improvement:-3523 current_temperature:869.4 chance:0.01738374122792406
improvement:-9403 current_temperature:869.3 chance:2.0060675370433872E-5
improvement:-6330 current_temperature:869.1999999999999 chance:6.87424416129042E-4
improvement:-10164 current_temperature:869.1 chance:8.336586246419864E-6
improvement:-10135 current_temperature:869.0 chance:8.607894247055414E-6
improvement:-6906 current_temperature:868.9 chance:3.533751897955739E-4
improvement:-1381 current_temperature:868.8000000000001 chance:0.20401764312992812
improvement:-14254 current_temperature:868.7 chance:7.480161328237833E-8
improvement:-556 current_temperature:868.6 chance:0.5272341494914965
improvement:-9461 current_temperature:868.5 chance:1.8578704903540422E-5
improvement:-4440 current_temperature:868.4000000000001 chance:0.006018897231152301
improvement:-9243 current_temperature:868.3 chance:2.382111024478418E-5
improvement:-6481 current_temperature:868.1999999999999 chance:5.72859629670508E-4
improvement:-8205 current_temperature:868.1 chance:7.855778618942235E-5
improvement:-11982 current_temperature:868.0 chance:1.0114278976921227E-6
improvement:-10919 current_temperature:867.9 chance:3.4368936443669507E-6
improvement:-6595 current_temperature:867.8000000000001 chance:5.006129326455387E-4
improvement:-13572 current_temperature:867.7 chance:1.6108225573462007E-7
improvement:-10525 current_temperature:867.6 chance:5.388915301037093E-6
improvement:-1002 current_temperature:867.4999999999999 chance:0.3150439179958888
improvement:-8372 current_temperature:867.4 chance:6.430757899834099E-5
improvement:-5995 current_temperature:867.3 chance:9.955089659763792E-4
improvement:-16001 current_temperature:867.1999999999999 chance:9.698082626214786E-9
improvement:-8524 current_temperature:867.1 chance:5.378750425487585E-5
improvement:-5291 current_temperature:867.0 chance:0.002236925667152067
improvement:-16085 current_temperature:866.9 chance:8.746432709708357E-9
improvement:-6310 current_temperature:866.8000000000001 chance:6.894273139872784E-4
improvement:-9240 current_temperature:866.7 chance:2.3438550869555465E-5
improvement:-13975 current_temperature:866.6 chance:9.918882501725477E-8
improvement:-9010 current_temperature:866.5 chance:3.0488728773640658E-5
improvement:-5836 current_temperature:866.4000000000001 chance:0.0011874837050307523
improvement:-9465 current_temperature:866.3 chance:1.7988528838550233E-5
improvement:-15369 current_temperature:866.1999999999999 chance:1.9692746442992148E-8
improvement:-3110 current_temperature:866.1 chance:0.02757600205184089
improvement:-14432 current_temperature:866.0 chance:5.786651057750703E-8
improvement:-12630 current_temperature:865.9 chance:4.6279580535070337E-7
improvement:-12543 current_temperature:865.8000000000001 chance:5.108552846323955E-7
improvement:-12546 current_temperature:865.7 chance:5.082368005883277E-7
improvement:-12045 current_temperature:865.6 chance:9.051154546613885E-7
improvement:-10836 current_temperature:865.4999999999999 chance:3.6531137351538023E-6
improvement:-10765 current_temperature:865.4 chance:3.959731207749012E-6
improvement:-12007 current_temperature:865.3 chance:9.411979755842544E-7
improvement:-9710 current_temperature:865.1999999999999 chance:1.3365435149435252E-5
improvement:-10471 current_temperature:865.1 chance:5.538410406834977E-6
improvement:-7754 current_temperature:865.0 chance:1.2791279059711744E-4
improvement:-15006 current_temperature:864.9 chance:2.9174153990342435E-8
improvement:-6483 current_temperature:864.8000000000001 chance:5.550063572248591E-4
improvement:-8074 current_temperature:864.7 chance:8.80731859234705E-5
improvement:-12716 current_temperature:864.6 chance:4.0988912737293207E-7
improvement:-12937 current_temperature:864.5 chance:3.168873493555111E-7
improvement:-10877 current_temperature:864.4000000000001 chance:3.428818657138094E-6
improvement:-4468 current_temperature:864.3000000000001 chance:0.0056874042469009164
improvement:-9237 current_temperature:864.1999999999999 chance:2.2805746076361436E-5
improvement:-11604 current_temperature:864.1 chance:1.4718340629284431E-6
improvement:-13511 current_temperature:864.0 chance:1.616663034336897E-7
improvement:-6212 current_temperature:863.9 chance:7.536013331719728E-4
improvement:-11113 current_temperature:863.8000000000001 chance:2.5863923072239408E-6
improvement:-15536 current_temperature:863.7 chance:1.5418045618996505E-8
improvement:-15585 current_temperature:863.6 chance:1.4537281804067444E-8
improvement:-9473 current_temperature:863.4999999999999 chance:1.7202273176991345E-5
improvement:-13043 current_temperature:863.4 chance:2.74983297265319E-7
improvement:-11338 current_temperature:863.3 chance:1.978195265407932E-6
improvement:-11641 current_temperature:863.1999999999999 chance:1.3904730526171422E-6
improvement:-14037 current_temperature:863.1 chance:8.646994922206004E-8
improvement:-9874 current_temperature:863.0 chance:1.0740561402393649E-5
improvement:-11935 current_temperature:862.9 chance:9.84367377021278E-7
improvement:-10119 current_temperature:862.8 chance:8.064050568176333E-6
improvement:-7423 current_temperature:862.7 chance:1.8330088175658898E-4
improvement:-13747 current_temperature:862.6 chance:1.1988858413974426E-7
improvement:-12431 current_temperature:862.5 chance:5.503267615703664E-7
improvement:-13279 current_temperature:862.4000000000001 chance:2.0551901585288328E-7
improvement:-5391 current_temperature:862.3000000000001 chance:0.0019268196308256057
improvement:-4662 current_temperature:862.1999999999999 chance:0.00448463521563578
improvement:-14688 current_temperature:862.1 chance:3.987697883165272E-8
improvement:-16286 current_temperature:862.0 chance:6.2338515944413815E-9
improvement:-10492 current_temperature:861.9 chance:5.167580699557642E-6
improvement:-5360 current_temperature:861.8 chance:0.0019901594921765174
improvement:-10223 current_temperature:861.7 chance:7.0410187582114165E-6
improvement:-9451 current_temperature:861.6 chance:1.7225370959267758E-5
improvement:-7863 current_temperature:861.4999999999999 chance:1.0867987880444304E-4
improvement:-7172 current_temperature:861.4 chance:2.4214327507673475E-4
improvement:-9596 current_temperature:861.3 chance:1.4500926154552491E-5
improvement:-16539 current_temperature:861.1999999999999 chance:4.566137227794651E-9
improvement:-11632 current_temperature:861.1 chance:1.3596226867171822E-6
improvement:-15346 current_temperature:861.0 chance:1.817059712660697E-8
improvement:-5766 current_temperature:860.9 chance:0.0012338178145143376
improvement:-12760 current_temperature:860.8 chance:3.649811697760232E-7
improvement:-8202 current_temperature:860.7 chance:7.267938537952399E-5
improvement:-11321 current_temperature:860.6 chance:1.9362145811959272E-6
improvement:-9022 current_temperature:860.5 chance:2.796373752326859E-5
improvement:-7717 current_temperature:860.4000000000001 chance:1.272847128871628E-4
improvement:-8565 current_temperature:860.3000000000001 chance:4.745022164221121E-5
improvement:-6631 current_temperature:860.1999999999999 chance:4.4891706319704765E-4
improvement:-10414 current_temperature:860.1 chance:5.515796833758058E-6
improvement:-9173 current_temperature:860.0 chance:2.3318137429368916E-5
improvement:-14367 current_temperature:859.9 chance:5.545151975299589E-8
improvement:-6254 current_temperature:859.8 chance:6.934824665578024E-4
improvement:-17424 current_temperature:859.7 chance:1.5773254353380774E-9
improvement:-3135 current_temperature:859.6 chance:0.02606804257530519
improvement:-860 current_temperature:859.4999999999999 chance:0.36766549558795875
iteration:1406 time:1581258363100 best_value:501322 Knapsack: value:498892 Resources:[66, 434] Inventory: in:[59, 70, 45, 49, 82, 17, 72, 41, 46, 57, 64, 65, 42, 60, 24, 52, 77, 87, 5, 19, 66, 84, 33, 21, 51, 78, 55, 6, 9, 18, 85, 11, 1, 44, 80, 43, 38, 79, 97, 89, 7, 48, 74, 30, 10, 76, 15, 13, 99, 54, 0, 3, 75, 37, 8, 58, 73, 71, 61, 56, 62, 35, 92, 91] out:[98, 22, 20, 39, 68, 94, 88, 4, 36, 16, 31, 47, 86, 69, 83, 95, 32, 40, 96, 50, 29, 14, 67, 93, 81, 25, 53, 2, 63, 90, 34, 12, 23, 27, 26, 28]
improvement:-11145 current_temperature:859.4 chance:2.3330129558591095E-6
improvement:-13053 current_temperature:859.3 chance:2.5290013462722377E-7
improvement:-12661 current_temperature:859.1999999999999 chance:3.9840341285125065E-7
improvement:-11334 current_temperature:859.1 chance:1.8638314569883924E-6
improvement:-14168 current_temperature:859.0 chance:6.869446517832374E-8
improvement:-6520 current_temperature:858.9 chance:5.049228555635761E-4
improvement:-2407 current_temperature:858.8 chance:0.060643184723862854
improvement:-12189 current_temperature:858.7 chance:6.844070882073795E-7
improvement:-11802 current_temperature:858.6 chance:1.0723774859564138E-6
improvement:-15405 current_temperature:858.5 chance:1.6105765451211228E-8
improvement:-9050 current_temperature:858.4000000000001 chance:2.6380895722031186E-5
improvement:-15112 current_temperature:858.3000000000001 chance:2.2564288050062514E-8
improvement:-11011 current_temperature:858.1999999999999 chance:2.6782617423200084E-6
improvement:-11986 current_temperature:858.1 chance:8.585087283972436E-7
improvement:-12461 current_temperature:858.0 chance:4.927272687859804E-7
improvement:-11137 current_temperature:857.9 chance:2.3020753891757817E-6
improvement:-12449 current_temperature:857.8 chance:4.979795003668161E-7
improvement:-10672 current_temperature:857.7 chance:3.946904369140049E-6
improvement:-10873 current_temperature:857.6 chance:3.117731665811032E-6
improvement:-13191 current_temperature:857.5 chance:2.0854929870899082E-7
improvement:-15041 current_temperature:857.4 chance:2.4063478466923668E-8
improvement:-8293 current_temperature:857.3 chance:6.293593767405238E-5
improvement:-9100 current_temperature:857.1999999999999 chance:2.452153281334539E-5
improvement:-10114 current_temperature:857.1 chance:7.502631896094055E-6
improvement:-5876 current_temperature:857.0 chance:0.0010526167424709048
improvement:-12824 current_temperature:856.9 chance:3.1661681517343595E-7
improvement:-14767 current_temperature:856.8 chance:3.272715449535625E-8
improvement:-11318 current_temperature:856.7 chance:1.830064951957688E-6
improvement:-9111 current_temperature:856.6 chance:2.4029308552385488E-5
improvement:-12345 current_temperature:856.5 chance:5.500206673164637E-7
improvement:-12238 current_temperature:856.4000000000001 chance:6.221706792807282E-7
improvement:-13011 current_temperature:856.3000000000001 chance:2.5184772435435525E-7
improvement:-5463 current_temperature:856.1999999999999 chance:0.001694244143869865
improvement:-7870 current_temperature:856.1 chance:1.0176428988035329E-4
improvement:-5292 current_temperature:856.0 chance:0.0020657891085889123
improvement:-7083 current_temperature:855.9 chance:2.546808222555227E-4
improvement:-14095 current_temperature:855.8 chance:7.03368763283915E-8
improvement:-12228 current_temperature:855.7 chance:6.221684718660427E-7
improvement:-10698 current_temperature:855.6 chance:3.7136092471198315E-6
improvement:-12752 current_temperature:855.5 chance:3.360845805906413E-7
improvement:-8374 current_temperature:855.4 chance:5.603286692614364E-5
improvement:-10742 current_temperature:855.3 chance:3.511961286247441E-6
improvement:-13089 current_temperature:855.1999999999999 chance:2.2544451353175437E-7
improvement:-7367 current_temperature:855.1 chance:1.8129833502400695E-4
improvement:-13918 current_temperature:855.0 chance:8.519163632753663E-8
improvement:-11318 current_temperature:854.9 chance:1.7798609427709985E-6
improvement:-12983 current_temperature:854.8 chance:2.5338692931766525E-7
improvement:-5307 current_temperature:854.7 chance:0.0020108531199039756
improvement:-8600 current_temperature:854.6 chance:4.261997763192094E-5
iteration:1456 time:1581258363104 best_value:501322 Knapsack: value:498892 Resources:[66, 434] Inventory: in:[49, 60, 55, 1, 37, 0, 51, 44, 80, 89, 92, 59, 62, 7, 21, 84, 82, 43, 17, 61, 45, 6, 66, 8, 64, 72, 79, 73, 71, 10, 99, 38, 15, 97, 57, 78, 91, 19, 75, 58, 65, 77, 74, 76, 70, 85, 46, 35, 24, 18, 54, 3, 41, 9, 5, 11, 56, 30, 13, 87, 42, 48, 33, 52] out:[94, 69, 50, 28, 23, 34, 25, 88, 96, 26, 14, 40, 63, 98, 53, 29, 47, 86, 67, 36, 95, 2, 83, 16, 4, 12, 68, 22, 93, 90, 27, 81, 20, 31, 39, 32]
improvement:-11962 current_temperature:854.4000000000001 chance:8.311395177443747E-7
improvement:-11472 current_temperature:854.3000000000001 chance:1.4725161049766951E-6
improvement:-15518 current_temperature:854.1999999999999 chance:1.2891396455283415E-8
improvement:-10005 current_temperature:854.1 chance:8.177819548414889E-6
improvement:-9923 current_temperature:854.0 chance:8.989638342907076E-6
improvement:-16213 current_temperature:853.9 chance:5.676103632675722E-9
improvement:-12133 current_temperature:853.8 chance:6.736278972560488E-7
improvement:-9857 current_temperature:853.7 chance:9.67262707566704E-6
improvement:-8659 current_temperature:853.6 chance:3.9307485160456855E-5
improvement:-14337 current_temperature:853.5 chance:5.0672066392690615E-8
improvement:-13974 current_temperature:853.4 chance:7.738274670153882E-8
improvement:-14362 current_temperature:853.3 chance:4.9015649323892135E-8
improvement:-12591 current_temperature:853.1999999999999 chance:3.898967149944887E-7
improvement:-13392 current_temperature:853.1 chance:1.5220425527331265E-7
improvement:-10851 current_temperature:853.0 chance:2.98776554389249E-6
improvement:-13361 current_temperature:852.9 chance:1.5725817597558604E-7
improvement:-11943 current_temperature:852.8 chance:8.278317448248458E-7
improvement:-10027 current_temperature:852.7 chance:7.817716173694433E-6
improvement:-7006 current_temperature:852.6 chance:2.6996508513260035E-4
improvement:-14325 current_temperature:852.5 chance:5.0387683759493815E-8
improvement:-17280 current_temperature:852.4000000000001 chance:1.570027520312341E-9
improvement:-7013 current_temperature:852.3000000000001 chance:2.6698359048266113E-4
improvement:-4866 current_temperature:852.2 chance:0.003312913560118345
improvement:-7139 current_temperature:852.1 chance:2.29840576906992E-4
improvement:-11965 current_temperature:852.0 chance:7.961906019759964E-7
improvement:-13585 current_temperature:851.9 chance:1.1869515420844976E-7
improvement:-8935 current_temperature:851.8 chance:2.782567122731444E-5
improvement:-7944 current_temperature:851.7 chance:8.896852547332595E-5
improvement:-12935 current_temperature:851.6 chance:2.532076598944374E-7
improvement:-14783 current_temperature:851.5 chance:2.885081998047238E-8
improvement:-13319 current_temperature:851.4 chance:1.6071298577213887E-7
improvement:-14897 current_temperature:851.3 chance:2.5132123346315935E-8
improvement:-18825 current_temperature:851.1999999999999 chance:2.484358466326932E-10
improvement:-11447 current_temperature:851.1 chance:1.4417493003476609E-6
improvement:-12996 current_temperature:851.0 chance:2.3318228308574072E-7
improvement:-8851 current_temperature:850.9 chance:3.0373884810993003E-5
improvement:-10362 current_temperature:850.8 chance:5.136567367571259E-6
improvement:-11491 current_temperature:850.7 chance:1.3604438630767491E-6
improvement:-12561 current_temperature:850.6 chance:3.8607926585422643E-7
improvement:-6726 current_temperature:850.5 chance:3.676830597285144E-4
improvement:-7582 current_temperature:850.4000000000001 chance:1.342503352495117E-4
improvement:-15001 current_temperature:850.3000000000001 chance:2.1785772827133216E-8
improvement:-8521 current_temperature:850.2 chance:4.43965993401185E-5
improvement:-11343 current_temperature:850.1 chance:1.6037978235460528E-6
improvement:-15872 current_temperature:850.0 chance:7.770423446205979E-9
improvement:-13311 current_temperature:849.9 chance:1.578149694318634E-7
improvement:-18130 current_temperature:849.8 chance:5.427178029615818E-10
improvement:-3297 current_temperature:849.7 chance:0.020646839765077134
improvement:-11752 current_temperature:849.6 chance:9.832605325191536E-7
improvement:-13923 current_temperature:849.5 chance:7.622007440805863E-8
improvement:-10151 current_temperature:849.4 chance:6.454139874191187E-6
improvement:-7177 current_temperature:849.3 chance:2.1379592109231724E-4
improvement:-7037 current_temperature:849.1999999999999 chance:2.518636461193453E-4
improvement:-4689 current_temperature:849.0999999999999 chance:0.0039965741465302525
improvement:-10122 current_temperature:849.0 chance:6.6409104753196095E-6
improvement:-11068 current_temperature:848.9 chance:2.175941224373399E-6
improvement:-11359 current_temperature:848.8 chance:1.5420123971998688E-6
improvement:-8458 current_temperature:848.7 chance:4.697804969631856E-5
improvement:-4845 current_temperature:848.6 chance:0.003314648401781617
improvement:-11720 current_temperature:848.5 chance:1.0029042781336502E-6
improvement:-12192 current_temperature:848.4000000000001 chance:5.740324465497008E-7
improvement:-12291 current_temperature:848.3000000000001 chance:5.099373530592712E-7
improvement:-13091 current_temperature:848.2 chance:1.982256242301895E-7
improvement:-7290 current_temperature:848.0999999999999 chance:1.8490202437030487E-4
improvement:-6575 current_temperature:848.0 chance:4.2922137956761104E-4
improvement:-12297 current_temperature:847.9 chance:5.028924576041769E-7
improvement:-12520 current_temperature:847.8 chance:3.8592072048765383E-7
improvement:-7956 current_temperature:847.7 chance:8.394105120827087E-5
improvement:-15029 current_temperature:847.6 chance:1.9925985530485228E-8
improvement:-16515 current_temperature:847.5 chance:3.4436782994969945E-9
improvement:-15716 current_temperature:847.4 chance:8.820907001326101E-9
improvement:-9565 current_temperature:847.3 chance:1.2512283492775612E-5
improvement:-16910 current_temperature:847.1999999999999 chance:2.145554521464678E-9
improvement:-3849 current_temperature:847.0999999999999 chance:0.010633589606693146
improvement:-8068 current_temperature:847.0 chance:7.297572493887126E-5
improvement:-7305 current_temperature:846.9 chance:1.7945687514956193E-4
improvement:-9371 current_temperature:846.8 chance:1.5629232778860758E-5
improvement:-6675 current_temperature:846.7 chance:3.768935045145997E-4
improvement:-14638 current_temperature:846.6 chance:3.096718251118782E-8
improvement:-15991 current_temperature:846.5 chance:6.249736581985069E-9
improvement:-16707 current_temperature:846.4000000000001 chance:2.67612993578283E-9
improvement:-7091 current_temperature:846.3000000000001 chance:2.296795513324549E-4
improvement:-7419 current_temperature:846.2 chance:1.557231405637878E-4
improvement:-4900 current_temperature:846.0999999999999 chance:0.0030540777113246755
improvement:-10044 current_temperature:846.0 chance:6.98084613657485E-6
improvement:-4078 current_temperature:845.9 chance:0.008059523722593142
improvement:-10948 current_temperature:845.8 chance:2.3906186345753222E-6
improvement:-11437 current_temperature:845.7 chance:1.3388384199115973E-6
improvement:-15481 current_temperature:845.6 chance:1.1195986160342922E-8
improvement:-6370 current_temperature:845.5 chance:5.345936949985253E-4
improvement:-7763 current_temperature:845.4000000000001 chance:1.0280922836903404E-4
improvement:-7341 current_temperature:845.3 chance:1.6918957716720206E-4
improvement:-14270 current_temperature:845.1999999999999 chance:4.651096008394646E-8
improvement:-4277 current_temperature:845.0999999999999 chance:0.006339600445185863
improvement:-11964 current_temperature:845.0 chance:7.095890185241641E-7
improvement:-9532 current_temperature:844.9 chance:1.2600066099266053E-5
improvement:-6418 current_temperature:844.8 chance:5.019227202042254E-4
improvement:-8993 current_temperature:844.7 chance:2.3786714882297997E-5
improvement:-14634 current_temperature:844.6 chance:2.9866000513696416E-8
improvement:-16455 current_temperature:844.5 chance:3.4499630743112316E-9
improvement:-15034 current_temperature:844.4000000000001 chance:1.8521046106122795E-8
improvement:-7959 current_temperature:844.3000000000001 chance:8.054101112297692E-5
improvement:-13169 current_temperature:844.2 chance:1.6798619522152376E-7
improvement:-6456 current_temperature:844.0999999999999 chance:4.768145660767488E-4
improvement:-12985 current_temperature:844.0 chance:2.0813663163296754E-7
improvement:-10730 current_temperature:843.9 chance:3.006371667774216E-6
improvement:-15188 current_temperature:843.8 chance:1.5237201166931434E-8
improvement:-4228 current_temperature:843.7 chance:0.006662503750828723
improvement:-10293 current_temperature:843.6 chance:5.024019599678884E-6
improvement:-9868 current_temperature:843.5 chance:8.303165416644666E-6
improvement:-13069 current_temperature:843.4000000000001 chance:1.8635488541582206E-7
improvement:-10047 current_temperature:843.3 chance:6.696606578471364E-6
improvement:-12986 current_temperature:843.1999999999999 chance:2.0487744006335316E-7
improvement:-8775 current_temperature:843.0999999999999 chance:3.018945011051892E-5
improvement:-8862 current_temperature:843.0 chance:2.7195595823824703E-5
improvement:-9188 current_temperature:842.9 chance:1.84496955616421E-5
improvement:-5990 current_temperature:842.8 chance:8.191351173618437E-4
improvement:-11937 current_temperature:842.7 chance:7.049187145679915E-7
improvement:-6054 current_temperature:842.6 chance:7.579418661648181E-4
improvement:-8812 current_temperature:842.5 chance:2.8678949219152755E-5
improvement:-13801 current_temperature:842.4000000000001 chance:7.673150426573135E-8
improvement:-14720 current_temperature:842.3000000000001 chance:2.5720983886564505E-8
improvement:-12804 current_temperature:842.2 chance:2.496915057555477E-7
improvement:-11523 current_temperature:842.0999999999999 chance:1.1409514677804464E-6
improvement:-6187 current_temperature:842.0 chance:6.438910664616522E-4
improvement:-7891 current_temperature:841.9 chance:8.500103445507542E-5
improvement:-7122 current_temperature:841.8 chance:2.1167850711199357E-4
improvement:-7280 current_temperature:841.7 chance:1.752735942057898E-4
improvement:-14435 current_temperature:841.6 chance:3.5566785997995505E-8
improvement:-9001 current_temperature:841.5 chance:2.2626799855796552E-5
improvement:-13539 current_temperature:841.4000000000001 chance:1.0274262678288492E-7
improvement:-14685 current_temperature:841.3 chance:2.6262363532539607E-8
improvement:-10874 current_temperature:841.1999999999999 chance:2.4320615662154938E-6
improvement:-12862 current_temperature:841.0999999999999 chance:2.2846571506028834E-7
improvement:-10738 current_temperature:841.0 chance:2.850166413199924E-6
improvement:-9711 current_temperature:840.9 chance:9.652041957864712E-6
improvement:-14218 current_temperature:840.8 chance:4.5294255043538156E-8
improvement:-10870 current_temperature:840.7 chance:2.4249456667814244E-6
improvement:-8642 current_temperature:840.6 chance:3.428674080702127E-5
improvement:-10960 current_temperature:840.5 chance:2.1720107037553493E-6
improvement:-1504 current_temperature:840.4000000000001 chance:0.16702296040232065
improvement:-10215 current_temperature:840.3000000000001 chance:5.25477839926376E-6
improvement:-9849 current_temperature:840.2 chance:8.111652110207209E-6
improvement:-13941 current_temperature:840.1 chance:6.210414883480066E-8
improvement:-15000 current_temperature:840.0 chance:1.756877150646201E-8
improvement:-13280 current_temperature:839.9 chance:1.3589190005958373E-7
improvement:-10581 current_temperature:839.8 chance:3.3739431097744096E-6
improvement:-5952 current_temperature:839.7 chance:8.348605925581255E-4
improvement:-10536 current_temperature:839.6 chance:3.5490422574379733E-6
improvement:-3248 current_temperature:839.5 chance:0.02087987244845864
improvement:-9683 current_temperature:839.4000000000001 chance:9.775603826789337E-6
improvement:-8274 current_temperature:839.3 chance:5.231564043448044E-5
improvement:-8794 current_temperature:839.1999999999999 chance:2.8120051899592583E-5
improvement:-8709 current_temperature:839.0999999999999 chance:3.107902275442447E-5
improvement:-3538 current_temperature:839.0 chance:0.014743913718463965
improvement:-10344 current_temperature:838.9 chance:4.415309124431955E-6
improvement:-8207 current_temperature:838.8 chance:5.633381699601328E-5
improvement:-2536 current_temperature:838.7 chance:0.048619665166973566
improvement:-6592 current_temperature:838.6 chance:3.8559604653883196E-4
improvement:-6574 current_temperature:838.5 chance:3.9359392910184095E-4
improvement:-8637 current_temperature:838.4000000000001 chance:3.3573776159144014E-5
improvement:-9345 current_temperature:838.3000000000001 chance:1.4410397847815765E-5
improvement:-12260 current_temperature:838.2 chance:4.4438222918501026E-7
improvement:-6785 current_temperature:838.1 chance:3.0484941087807787E-4
improvement:-10563 current_temperature:838.0 chance:3.3551572000820113E-6
improvement:-7547 current_temperature:837.9 chance:1.2254387693409616E-4
improvement:-18916 current_temperature:837.8 chance:1.564662240344065E-10
improvement:-9117 current_temperature:837.7 chance:1.876773970469458E-5
improvement:-6902 current_temperature:837.6 chance:2.638288068224575E-4
improvement:-6513 current_temperature:837.5 chance:4.193870078544102E-4
improvement:-3600 current_temperature:837.4 chance:0.01358185214294385
improvement:-5946 current_temperature:837.3 chance:8.239527692074711E-4
improvement:-5572 current_temperature:837.1999999999999 chance:0.0012869008478303646
improvement:-12889 current_temperature:837.0999999999999 chance:2.0562645590771534E-7
improvement:-12748 current_temperature:837.0 chance:2.4290742721935605E-7
improvement:-10664 current_temperature:836.9 chance:2.924862421203541E-6
improvement:-9771 current_temperature:836.8 chance:8.489968745271064E-6
improvement:-9122 current_temperature:836.7 chance:1.8414825430277986E-5
improvement:-8749 current_temperature:836.6 chance:2.872319990111496E-5
improvement:-14154 current_temperature:836.5 chance:4.482489804139529E-8
improvement:-11380 current_temperature:836.4 chance:1.2331604938198407E-6
improvement:-11000 current_temperature:836.3000000000001 chance:1.939317020669588E-6
improvement:-10100 current_temperature:836.2 chance:5.680620253986929E-6
improvement:-11246 current_temperature:836.1 chance:1.4404655568230151E-6
improvement:-17057 current_temperature:836.0 chance:1.3773423225427684E-9
improvement:-6985 current_temperature:835.9 chance:2.3492066164356793E-4
improvement:-4970 current_temperature:835.8 chance:0.0026152419549120777
improvement:-10988 current_temperature:835.7 chance:1.9488736949408784E-6
improvement:-12914 current_temperature:835.6 chance:1.9412509918987375E-7
improvement:-14732 current_temperature:835.5 chance:2.1992697817434466E-8
improvement:-11445 current_temperature:835.4 chance:1.1224194934859751E-6
