verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
improvement:-10792 current_temperature:811.4 chance:1.6737091837464706E-6
improvement:-13847 current_temperature:811.3000000000001 chance:3.8690599517866044E-8
improvement:-13341 current_temperature:811.2 chance:7.204276635157234E-8
improvement:-5141 current_temperature:811.0999999999999 chance:0.001767293490297962
improvement:-7090 current_temperature:811.0 chance:1.5968723056079413E-4
improvement:-7778 current_temperature:810.9 chance:6.828560551579996E-5
improvement:-13042 current_temperature:810.8 chance:1.0332899585248971E-7
improvement:-7523 current_temperature:810.6999999999999 chance:9.330518451499707E-5
improvement:-6760 current_temperature:810.6 chance:2.3889137583752554E-4
improvement:-11142 current_temperature:810.5 chance:1.0708372808129828E-6
improvement:-7383 current_temperature:810.4 chance:1.1051979714327656E-4
improvement:-10936 current_temperature:810.3000000000001 chance:1.3761291525549067E-6
improvement:-6647 current_temperature:810.2 chance:2.7351690608681643E-4
improvement:-6700 current_temperature:810.1 chance:2.559358121958717E-4
improvement:-12038 current_temperature:810.0 chance:3.512637767295688E-7
improvement:-11867 current_temperature:809.9000000000001 chance:4.330441177959667E-7
improvement:-12943 current_temperature:809.8 chance:1.1446934772522026E-7
improvement:-9427 current_temperature:809.6999999999999 chance:8.783956082145949E-6
improvement:-7238 current_temperature:809.6 chance:1.3101255609479967E-4
improvement:-11509 current_temperature:809.5 chance:6.690425614349221E-7
improvement:-6864 current_temperature:809.4 chance:2.07504855384216E-4
improvement:-11535 current_temperature:809.3000000000001 chance:6.456177681556165E-7
improvement:-8576 current_temperature:809.2 chance:2.496285590888897E-5
improvement:-14946 current_temperature:809.1 chance:9.49617534308114E-9
improvement:-5258 current_temperature:808.9999999999999 chance:0.0015043686762202949
improvement:-3381 current_temperature:808.9 chance:0.015302328415307686
improvement:-5308 current_temperature:808.8 chance:0.001411913927117646
improvement:-2768 current_temperature:808.6999999999999 chance:0.03262170883996849
improvement:-6428 current_temperature:808.6 chance:3.528235730615918E-4
improvement:-11899 current_temperature:808.5 chance:4.0581117966792745E-7
improvement:-11542 current_temperature:808.4 chance:6.299752186660189E-7
improvement:-11711 current_temperature:808.3000000000001 chance:5.102155708057705E-7
improvement:-9760 current_temperature:808.2 chance:5.693309993781657E-6
improvement:-15357 current_temperature:808.1 chance:5.581344393200548E-9
improvement:-9372 current_temperature:808.0 chance:9.175167564862855E-6
improvement:-6592 current_temperature:807.9000000000001 chance:2.860266208748803E-4
improvement:-7888 current_temperature:807.8 chance:5.7438642568943985E-5
improvement:-7632 current_temperature:807.6999999999999 chance:7.876413012754304E-5
improvement:-10199 current_temperature:807.6 chance:3.276362902236665E-6
improvement:-3976 current_temperature:807.5 chance:0.007271163134177198
improvement:-5942 current_temperature:807.4 chance:6.365641777992631E-4
iteration:1928 time:1581258351383 best_value:500062 Knapsack: value:500062 Resources:[241, 1516] Inventory: in:[76, 1, 99, 40, 3, 74, 31, 54, 75, 56, 73, 93, 41, 44, 68, 22, 81, 71, 72, 46, 6, 65, 89, 62, 91, 78, 50, 27, 24, 39, 87, 61, 94, 5, 59, 7, 19, 9, 85, 64, 11, 0, 57, 58, 18, 37, 77, 52, 60, 28, 70, 45, 98, 48, 79, 66, 33, 43, 42, 21, 32, 55, 10] out:[2, 92, 14, 96, 35, 90, 86, 30, 26, 95, 53, 69, 16, 49, 8, 17, 34, 80, 15, 67, 84, 20, 88, 12, 29, 25, 4, 47, 63, 83, 23, 38, 13, 51, 97, 36, 82]
improvement:-9773 current_temperature:807.2 chance:5.51916244569651E-6
improvement:-3294 current_temperature:807.1 chance:0.016885860704093782
improvement:-6363 current_temperature:806.9999999999999 chance:3.7643756130212357E-4
improvement:-9053 current_temperature:806.9 chance:1.3410374045584755E-5
improvement:-6390 current_temperature:806.8 chance:3.6333747118357776E-4
improvement:-14366 current_temperature:806.6999999999999 chance:1.8447167031980245E-8
improvement:-1838 current_temperature:806.6 chance:0.10241718900696944
improvement:-12043 current_temperature:806.5 chance:3.2728841407392557E-7
improvement:-4602 current_temperature:806.4 chance:0.003323139740120611
improvement:-5376 current_temperature:806.3000000000001 chance:0.001271581994464427
improvement:-10769 current_temperature:806.2 chance:1.5805658991771815E-6
improvement:-13916 current_temperature:806.1 chance:3.181376344894062E-8
improvement:-4399 current_temperature:806.0 chance:0.004262854054549021
improvement:-12216 current_temperature:805.9000000000001 chance:2.611402508375881E-7
improvement:-2823 current_temperature:805.8 chance:0.030096370154542428
improvement:-14589 current_temperature:805.6999999999999 chance:1.3681299399767398E-8
improvement:-9363 current_temperature:805.6 chance:8.963110409781593E-6
improvement:-15891 current_temperature:805.5 chance:2.7051210352678676E-9
improvement:-6686 current_temperature:805.4 chance:2.481529890906448E-4
improvement:-3506 current_temperature:805.3000000000001 chance:0.012859698281511192
improvement:-13062 current_temperature:805.2 chance:9.012604630762887E-8
improvement:-5290 current_temperature:805.1 chance:0.0014009392894496142
improvement:-8441 current_temperature:804.9999999999999 chance:2.793265046749321E-5
improvement:-10561 current_temperature:804.9 chance:2.002959778851766E-6
improvement:-18125 current_temperature:804.8 chance:1.6565343342093495E-10
improvement:-4265 current_temperature:804.6999999999999 chance:0.004991035663676453
improvement:-14644 current_temperature:804.6 chance:1.2464914253125797E-8
improvement:-10795 current_temperature:804.5 chance:1.487710467514542E-6
improvement:-14301 current_temperature:804.4 chance:1.9006811468751354E-8
improvement:-7623 current_temperature:804.3000000000001 chance:7.653160321549961E-5
improvement:-16688 current_temperature:804.2 chance:9.725915062742647E-10
improvement:-9196 current_temperature:804.1 chance:1.0795420852418115E-5
improvement:-15448 current_temperature:804.0 chance:4.523723729718588E-9
improvement:-5648 current_temperature:803.9000000000001 chance:8.887012138695523E-4
improvement:-4109 current_temperature:803.8 chance:0.006024214682336979
improvement:-11335 current_temperature:803.6999999999999 chance:7.497536025077833E-7
improvement:-12778 current_temperature:803.6 chance:1.24253035193502E-7
improvement:-10164 current_temperature:803.5 chance:3.2086580943918846E-6
improvement:-13175 current_temperature:803.4 chance:7.550597683756401E-8
improvement:-14111 current_temperature:803.3000000000001 chance:2.3499444423305185E-8
improvement:-11490 current_temperature:803.2 chance:6.127683399285488E-7
improvement:-8703 current_temperature:803.1 chance:1.966328111112081E-5
improvement:-4344 current_temperature:802.9999999999999 chance:0.00447292118837689
improvement:-6797 current_temperature:802.9 chance:2.10597393153382E-4
improvement:-13185 current_temperature:802.8 chance:7.36628808831713E-8
improvement:-12565 current_temperature:802.6999999999999 chance:1.5914983682906993E-7
improvement:-12411 current_temperature:802.6 chance:1.9243764733214243E-7
improvement:-13067 current_temperature:802.5 chance:8.480884090618147E-8
improvement:-10861 current_temperature:802.4 chance:1.322954492286662E-6
improvement:-6549 current_temperature:802.3000000000001 chance:2.850682303119547E-4
improvement:-1696 current_temperature:802.2 chance:0.12073152641187325
improvement:-5331 current_temperature:802.1 chance:0.0012988143703934422
improvement:-4901 current_temperature:802.0 chance:0.0022183922247083097
improvement:-12432 current_temperature:801.9000000000001 chance:1.8495006862451867E-7
improvement:-14594 current_temperature:801.8000000000001 chance:1.2449983736655742E-8
improvement:-5558 current_temperature:801.6999999999999 chance:9.752976336387215E-4
improvement:-11538 current_temperature:801.6 chance:5.609059599205067E-7
improvement:-14501 current_temperature:801.5 chance:1.3886802794091517E-8
improvement:-6901 current_temperature:801.4 chance:1.8205887499047818E-4
improvement:-10811 current_temperature:801.3000000000001 chance:1.3822115306184956E-6
improvement:-18604 current_temperature:801.2 chance:8.233953512654066E-11
iteration:1990 time:1581258351387 best_value:501320 Knapsack: value:501320 Resources:[340, 2289] Inventory: in:[91, 77, 45, 32, 55, 24, 65, 79, 74, 75, 50, 73, 71, 58, 44, 6, 7, 94, 52, 33, 98, 68, 9, 27, 11, 60, 42, 57, 41, 72, 19, 21, 62, 76, 28, 61, 54, 40, 59, 31, 66, 78, 1, 85, 10, 37, 5, 22, 56, 48, 3, 0, 39, 43, 89, 87, 70, 46, 18, 64, 30, 51, 84] out:[86, 63, 80, 83, 2, 69, 36, 29, 17, 12, 90, 16, 95, 47, 26, 20, 92, 35, 8, 15, 34, 88, 53, 97, 67, 38, 4, 23, 96, 82, 25, 49, 14, 13, 81, 99, 93]
improvement:-2834 current_temperature:800.9999999999999 chance:0.029069161667166776
improvement:-11547 current_temperature:800.9 chance:5.477043086194784E-7
improvement:-11041 current_temperature:800.8 chance:1.0284450696839171E-6
improvement:-12455 current_temperature:800.6999999999999 chance:1.7558558428689265E-7
improvement:-9774 current_temperature:800.6 chance:4.988657401628064E-6
improvement:-8612 current_temperature:800.5 chance:2.126865686957132E-5
improvement:-6456 current_temperature:800.4 chance:3.140472780060738E-4
improvement:-13872 current_temperature:800.3 chance:2.9659008266653863E-8
improvement:-3702 current_temperature:800.2 chance:0.00979049350962935
improvement:-10603 current_temperature:800.1 chance:1.7566649025616705E-6
improvement:-8207 current_temperature:800.0 chance:3.504947230812518E-5
improvement:-7315 current_temperature:799.9000000000001 chance:1.0676364290434416E-4
improvement:-12763 current_temperature:799.8000000000001 chance:1.1739289689193069E-7
improvement:-6512 current_temperature:799.6999999999999 chance:2.9074800006805305E-4
improvement:-11372 current_temperature:799.6 chance:6.659101699036076E-7
improvement:-14149 current_temperature:799.5 chance:2.0613681744349025E-8
improvement:-8366 current_temperature:799.4 chance:2.8507338524172974E-5
improvement:-7633 current_temperature:799.3 chance:7.12293286466657E-5
improvement:-9872 current_temperature:799.2 chance:4.3195801309027675E-6
improvement:-4677 current_temperature:799.1 chance:0.0028717478180313215
improvement:-9395 current_temperature:798.9999999999999 chance:7.822956075435237E-6
improvement:-12009 current_temperature:798.9 chance:2.9629244263754013E-7
improvement:-3872 current_temperature:798.8 chance:0.00784977110383923
improvement:-15561 current_temperature:798.6999999999999 chance:3.456844257701742E-9
improvement:-11244 current_temperature:798.6 chance:7.678746226407881E-7
improvement:-2400 current_temperature:798.5 chance:0.04950727914979757
improvement:-14620 current_temperature:798.4 chance:1.1152264711867643E-8
improvement:-11515 current_temperature:798.3 chance:5.439536184434233E-7
improvement:-7126 current_temperature:798.2 chance:1.326777806770007E-4
improvement:-9215 current_temperature:798.1 chance:9.672999031602465E-6
improvement:-9229 current_temperature:798.0 chance:9.49103482774158E-6
improvement:-10212 current_temperature:797.9000000000001 chance:2.764650547270639E-6
improvement:-5615 current_temperature:797.8000000000001 chance:8.777885821282239E-4
improvement:-10225 current_temperature:797.6999999999999 chance:2.711246560593462E-6
improvement:-10553 current_temperature:797.6 chance:1.7942152316308968E-6
improvement:-11028 current_temperature:797.5 chance:9.8737772942189E-7
improvement:-12381 current_temperature:797.4 chance:1.806486570455272E-7
improvement:-14477 current_temperature:797.3 chance:1.3010206535881465E-8
improvement:-8638 current_temperature:797.2 chance:1.968952117198645E-5
improvement:-13181 current_temperature:797.1 chance:6.582976783750198E-8
improvement:-10295 current_temperature:796.9999999999999 chance:2.4554771418331298E-6
improvement:-10518 current_temperature:796.9 chance:1.8531109280898036E-6
improvement:-12770 current_temperature:796.8 chance:1.0958049696103706E-7
improvement:-8122 current_temperature:796.6999999999999 chance:3.737335542669484E-5
improvement:-7863 current_temperature:796.6 chance:5.1666524722293146E-5
improvement:-10906 current_temperature:796.5 chance:1.131004628236589E-6
improvement:-3869 current_temperature:796.4 chance:0.007765134495806838
improvement:-7756 current_temperature:796.3 chance:5.887772508769539E-5
improvement:-12590 current_temperature:796.2 chance:1.3572841490351702E-7
improvement:-17026 current_temperature:796.1 chance:5.1504828765209E-10
improvement:-12260 current_temperature:796.0 chance:2.046407057768734E-7
improvement:-13686 current_temperature:795.9000000000001 chance:3.404347027695321E-8
improvement:-9190 current_temperature:795.8000000000001 chance:9.654101854649777E-6
improvement:-7563 current_temperature:795.6999999999999 chance:7.449053355896467E-5
improvement:-13752 current_temperature:795.6 chance:3.113080874268143E-8
improvement:-10488 current_temperature:795.5 chance:1.8801464126397462E-6
improvement:-14821 current_temperature:795.4 chance:8.083895178538903E-9
improvement:-6969 current_temperature:795.3 chance:1.5645673421612458E-4
improvement:-13845 current_temperature:795.2 chance:2.7455089242657974E-8
improvement:-10295 current_temperature:795.1 chance:2.38084081705279E-6
improvement:-7381 current_temperature:795.0 chance:9.287307986327238E-5
improvement:-8852 current_temperature:794.9 chance:1.4578073857167173E-5
improvement:-10507 current_temperature:794.8 chance:1.814541196697369E-6
improvement:-11890 current_temperature:794.6999999999999 chance:3.1787082817832427E-7
improvement:-7326 current_temperature:794.6 chance:9.906511476926315E-5
improvement:-9795 current_temperature:794.5 chance:4.423813301561003E-6
improvement:-17261 current_temperature:794.4 chance:3.6601439998731324E-10
improvement:-5313 current_temperature:794.3 chance:0.001244640590751859
improvement:-15331 current_temperature:794.2 chance:4.135317043194534E-9
improvement:-5899 current_temperature:794.1 chance:5.940569017867E-4
improvement:-14582 current_temperature:794.0 chance:1.0570071266921366E-8
improvement:-13586 current_temperature:793.9000000000001 chance:3.697637941942593E-8
improvement:-6198 current_temperature:793.8000000000001 chance:4.064652600636785E-4
improvement:-11627 current_temperature:793.6999999999999 chance:4.344818109809927E-7
improvement:-9635 current_temperature:793.6 chance:5.336839062434679E-6
improvement:-8930 current_temperature:793.5 chance:1.2956172424622546E-5
improvement:-11311 current_temperature:793.4 chance:6.434863570222622E-7
improvement:-12472 current_temperature:793.3 chance:1.4865034335427216E-7
improvement:-12901 current_temperature:793.2 chance:8.638098771053359E-8
improvement:-11742 current_temperature:793.1 chance:3.716940359163187E-7
improvement:-11635 current_temperature:793.0 chance:4.2459453973697E-7
improvement:-8977 current_temperature:792.9 chance:1.2106956455085975E-5
improvement:-11163 current_temperature:792.8 chance:7.672337920385966E-7
improvement:-7369 current_temperature:792.6999999999999 chance:9.178362071083523E-5
improvement:-14530 current_temperature:792.6 chance:1.0926534339166348E-8
improvement:-14628 current_temperature:792.5 chance:9.6332597971621E-9
improvement:-5060 current_temperature:792.4 chance:0.001685549246194813
improvement:-11398 current_temperature:792.3 chance:5.652685481395009E-7
improvement:-14500 current_temperature:792.2 chance:1.1243690359765206E-8
improvement:-13826 current_temperature:792.1 chance:2.626924930614261E-8
improvement:-9386 current_temperature:792.0 chance:7.1313492842778855E-6
improvement:-6532 current_temperature:791.9000000000001 chance:2.616464934817075E-4
improvement:-7442 current_temperature:791.8000000000001 chance:8.282023930210833E-5
improvement:-6868 current_temperature:791.6999999999999 chance:1.7080241151626666E-4
improvement:-5496 current_temperature:791.6 chance:9.654652439005969E-4
improvement:-6747 current_temperature:791.5 chance:1.985795247377905E-4
improvement:-4338 current_temperature:791.4 chance:0.004163391292744779
improvement:-12425 current_temperature:791.3 chance:1.516016694342139E-7
improvement:-1974 current_temperature:791.2 chance:0.08250103928961415
improvement:-8169 current_temperature:791.1 chance:3.276570476684796E-5
improvement:-9254 current_temperature:791.0 chance:8.301162072328181E-6
improvement:-13964 current_temperature:790.9 chance:2.148662637244837E-8
improvement:-7811 current_temperature:790.8 chance:5.132465057664825E-5
improvement:-16059 current_temperature:790.6999999999999 chance:1.5119705606518544E-9
improvement:-4362 current_temperature:790.6 chance:0.004016563425731174
improvement:-14079 current_temperature:790.5 chance:1.8412304383707418E-8
improvement:-4461 current_temperature:790.4 chance:0.0035387641151982544
improvement:-9114 current_temperature:790.3 chance:9.807830162631078E-6
improvement:-10833 current_temperature:790.2 chance:1.112181064663245E-6
improvement:-9644 current_temperature:790.1 chance:5.000113893420873E-6
improvement:-11397 current_temperature:790.0 chance:5.427688607311735E-7
improvement:-2980 current_temperature:789.9000000000001 chance:0.02299152873504803
improvement:-13146 current_temperature:789.8000000000001 chance:5.905951442874834E-8
improvement:-8525 current_temperature:789.7 chance:2.0496863198404412E-5
improvement:-13144 current_temperature:789.6 chance:5.896019733458058E-8
improvement:-9283 current_temperature:789.5 chance:7.825877158854019E-6
improvement:-11741 current_temperature:789.4 chance:3.472150494159376E-7
improvement:-11431 current_temperature:789.3 chance:5.13275650188199E-7
improvement:-4961 current_temperature:789.2 chance:0.0018619843241126795
improvement:-8338 current_temperature:789.1 chance:2.5765655674432234E-5
improvement:-5471 current_temperature:789.0 chance:9.740053226466039E-4
improvement:-4057 current_temperature:788.9 chance:0.005842458321215509
improvement:-8261 current_temperature:788.8 chance:2.8293734246224336E-5
improvement:-12594 current_temperature:788.6999999999999 chance:1.1618888075149876E-7
improvement:-13532 current_temperature:788.6 chance:3.529504660418493E-8
improvement:-13343 current_temperature:788.5 chance:4.4757634443257766E-8
improvement:-3940 current_temperature:788.4 chance:0.006755061409502337
improvement:-11968 current_temperature:788.3 chance:2.549910742234509E-7
improvement:-4813 current_temperature:788.2 chance:0.0022287415205918494
improvement:-6826 current_temperature:788.1 chance:1.731525788086576E-4
improvement:-7546 current_temperature:788.0 chance:6.936402948305487E-5
improvement:-5439 current_temperature:787.9000000000001 chance:0.0010046055525580204
improvement:-13110 current_temperature:787.8000000000001 chance:5.926306869465891E-8
improvement:-6162 current_temperature:787.7 chance:4.0050866020309786E-4
improvement:-6922 current_temperature:787.6 chance:1.5244217087072374E-4
improvement:-9477 current_temperature:787.5 chance:5.9371240156667994E-6
improvement:-6552 current_temperature:787.4 chance:2.4333860651545706E-4
improvement:-15056 current_temperature:787.3 chance:4.951442232432174E-9
improvement:-5613 current_temperature:787.2 chance:8.004508985748783E-4
improvement:-13882 current_temperature:787.1 chance:2.1897465645757968E-8
improvement:-9576 current_temperature:787.0 chance:5.195459223944826E-6
improvement:-8041 current_temperature:786.9 chance:3.6486098425699255E-5
improvement:-14005 current_temperature:786.8 chance:1.8602884991985428E-8
improvement:-6018 current_temperature:786.6999999999999 chance:4.7619845840937296E-4
improvement:-11614 current_temperature:786.5999999999999 chance:3.8701182951268425E-7
improvement:-9704 current_temperature:786.5 chance:4.381115229851689E-6
improvement:-10585 current_temperature:786.4 chance:1.4268073806868649E-6
improvement:-8051 current_temperature:786.3 chance:3.574520251563975E-5
improvement:-13495 current_temperature:786.2 chance:3.510776340648677E-8
improvement:-7602 current_temperature:786.1 chance:6.31166864748258E-5
improvement:-6427 current_temperature:786.0 chance:2.810874340811411E-4
improvement:-13472 current_temperature:785.9000000000001 chance:3.591430898156098E-8
improvement:-8622 current_temperature:785.8000000000001 chance:1.7171533540988214E-5
improvement:-10539 current_temperature:785.7 chance:1.4948022869593287E-6
improvement:-7834 current_temperature:785.5999999999999 chance:4.66892820207627E-5
improvement:-7940 current_temperature:785.5 chance:4.074361855723757E-5
improvement:-14823 current_temperature:785.4 chance:6.360329594570192E-9
improvement:-3695 current_temperature:785.3 chance:0.009048030215671667
improvement:-17429 current_temperature:785.2 chance:2.2909313054110652E-10
improvement:-11523 current_temperature:785.1 chance:4.224852947729675E-7
improvement:-10283 current_temperature:785.0 chance:2.046533734147801E-6
improvement:-7736 current_temperature:784.9 chance:5.2429947347723674E-5
improvement:-12295 current_temperature:784.8 chance:1.5709551753218324E-7
improvement:-12743 current_temperature:784.6999999999999 chance:8.858288838078128E-8
improvement:-9680 current_temperature:784.5999999999999 chance:4.384228827341642E-6
improvement:-11507 current_temperature:784.5 chance:4.263772309198756E-7
improvement:-16645 current_temperature:784.4 chance:6.084899038447423E-10
improvement:-5280 current_temperature:784.3 chance:0.0011920058387608025
improvement:-16228 current_temperature:784.2 chance:1.0300066415848218E-9
improvement:-9023 current_temperature:784.1 chance:1.0054796405166169E-5
improvement:-5661 current_temperature:784.0 chance:7.313172006570878E-4
improvement:-16870 current_temperature:783.9000000000001 chance:4.505274458650427E-10
improvement:-10883 current_temperature:783.8000000000001 chance:9.329449674485142E-7
improvement:-13884 current_temperature:783.7 chance:2.0232760469094737E-8
improvement:-6794 current_temperature:783.5999999999999 chance:1.716179249996805E-4
improvement:-13047 current_temperature:783.5 chance:5.8619310776014816E-8
improvement:-11621 current_temperature:783.4 chance:3.611195839356921E-7
improvement:-4796 current_temperature:783.3 chance:0.0021922787812527823
improvement:-4823 current_temperature:783.2 chance:0.00211633500276265
improvement:-7312 current_temperature:783.1 chance:8.808138041057461E-5
improvement:-12210 current_temperature:783.0 chance:1.689150802901406E-7
improvement:-9971 current_temperature:782.9000000000001 chance:2.943292789696793E-6
improvement:-4357 current_temperature:782.8 chance:0.0038260695868840497
improvement:-14423 current_temperature:782.6999999999999 chance:9.93463158334067E-9
improvement:-12074 current_temperature:782.5999999999999 chance:1.9937859907543003E-7
improvement:-3594 current_temperature:782.5 chance:0.01012273650537485
improvement:-10216 current_temperature:782.4 chance:2.1345393115487406E-6
improvement:-8838 current_temperature:782.3 chance:1.2404438338860494E-5
improvement:-11880 current_temperature:782.2 chance:2.534925316423693E-7
improvement:-14285 current_temperature:782.1 chance:1.1685375215545017E-8
improvement:-10060 current_temperature:782.0 chance:2.5884530779796883E-6
improvement:-6382 current_temperature:781.9000000000001 chance:2.852430097185635E-4
improvement:-8357 current_temperature:781.8000000000001 chance:2.278439609690059E-5
improvement:-12941 current_temperature:781.7 chance:6.460691735748801E-8
improvement:-4624 current_temperature:781.5999999999999 chance:0.002695774853266984
improvement:-11520 current_temperature:781.5 chance:3.9638379431965023E-7
improvement:-4999 current_temperature:781.4 chance:0.0016657302192104248
improvement:-4765 current_temperature:781.3 chance:0.0022455390479133074
improvement:-3718 current_temperature:781.2 chance:0.00857122515465156
improvement:-17242 current_temperature:781.1 chance:2.590504701792547E-10
improvement:-15085 current_temperature:781.0 chance:4.088937036876432E-9
improvement:-8177 current_temperature:780.9000000000001 chance:2.8339580661783515E-5
improvement:-9890 current_temperature:780.8 chance:3.1550825369262693E-6
improvement:-5184 current_temperature:780.6999999999999 chance:0.0013067727942369684
improvement:-8243 current_temperature:780.5999999999999 chance:2.593736992190961E-5
improvement:-10369 current_temperature:780.5 chance:1.6996747126280652E-6
improvement:-10178 current_temperature:780.4 chance:2.1672971313801254E-6
improvement:-12257 current_temperature:780.3 chance:1.5068699954147976E-7
improvement:-10464 current_temperature:780.2 chance:1.4971523987138522E-6
improvement:-6984 current_temperature:780.1 chance:1.2938755282256335E-4
improvement:-5004 current_temperature:780.0 chance:0.0016361904830704767
improvement:-9381 current_temperature:779.9000000000001 chance:5.971781968904155E-6
improvement:-3837 current_temperature:779.8000000000001 chance:0.0072955373917421955
improvement:-6966 current_temperature:779.7 chance:1.31802566468329E-4
improvement:-11326 current_temperature:779.5999999999999 chance:4.904399174117613E-7
improvement:-16934 current_temperature:779.5 chance:3.675424961949129E-10
improvement:-2507 current_temperature:779.4 chance:0.0400920646215111
improvement:-11199 current_temperature:779.3 chance:5.740272372375135E-7
improvement:-2339 current_temperature:779.2 chance:0.04969769552906286
improvement:-8635 current_temperature:779.1 chance:1.5366799613548397E-5
improvement:-15818 current_temperature:779.0 chance:1.518534825888674E-9
improvement:-13516 current_temperature:778.9000000000001 chance:2.9095658918058018E-8
improvement:-4009 current_temperature:778.8 chance:0.005812973369958345
improvement:-8744 current_temperature:778.6999999999999 chance:1.3283719603257612E-5
improvement:-4930 current_temperature:778.5999999999999 chance:0.0017786907317968803
improvement:-6858 current_temperature:778.5 chance:1.4934543868003178E-4
improvement:-13209 current_temperature:778.4 chance:4.268473561216924E-8
improvement:-12484 current_temperature:778.3 chance:1.0811316115374527E-7
improvement:-17348 current_temperature:778.2 chance:2.0821085950390133E-10
improvement:-6327 current_temperature:778.1 chance:2.941721006884255E-4
improvement:-14008 current_temperature:778.0 chance:1.5151877456087626E-8
improvement:-9851 current_temperature:777.9000000000001 chance:3.164291325599927E-6
improvement:-7133 current_temperature:777.8000000000001 chance:1.0403970228673401E-4
improvement:-13282 current_temperature:777.7 chance:3.827132179789254E-8
improvement:-11321 current_temperature:777.6 chance:4.7549989444197605E-7
improvement:-15420 current_temperature:777.5 chance:2.4362705558341376E-9
improvement:-11641 current_temperature:777.4 chance:3.138743098047899E-7
improvement:-10722 current_temperature:777.3 chance:1.0218437459291472E-6
improvement:-18014 current_temperature:777.2 chance:8.587957071995291E-11
improvement:-15825 current_temperature:777.1 chance:1.4320275999050257E-9
improvement:-7226 current_temperature:777.0 chance:9.143599854572612E-5
improvement:-9891 current_temperature:776.9000000000001 chance:2.9569025939756668E-6
improvement:-9744 current_temperature:776.8 chance:3.567058290955696E-6
improvement:-7947 current_temperature:776.6999999999999 chance:3.600870978447683E-5
improvement:-10390 current_temperature:776.5999999999999 chance:1.5475604023639757E-6
improvement:-15224 current_temperature:776.5 chance:3.056718084256644E-9
improvement:-8770 current_temperature:776.4 chance:1.2425945979810924E-5
improvement:-4786 current_temperature:776.3 chance:0.0021014192233409536
improvement:-6983 current_temperature:776.2 chance:1.238557863737939E-4
improvement:-5420 current_temperature:776.1 chance:9.269266429348568E-4
improvement:-11922 current_temperature:776.0 chance:2.1269596998672245E-7
improvement:-10518 current_temperature:775.9000000000001 chance:1.2964632189282492E-6
improvement:-10816 current_temperature:775.8000000000001 chance:8.814147400499231E-7
improvement:-13856 current_temperature:775.7 chance:1.7473581276034664E-8
improvement:-867 current_temperature:775.6 chance:0.32698393111506774
improvement:-9350 current_temperature:775.5 chance:5.805309729172646E-6
improvement:-10105 current_temperature:775.4 chance:2.1891800461582245E-6
improvement:-10104 current_temperature:775.3 chance:2.188324085878521E-6
improvement:-12642 current_temperature:775.2 chance:8.269972703363979E-8
improvement:-10649 current_temperature:775.1 chance:1.0796513386207971E-6
improvement:-10219 current_temperature:775.0 chance:1.8770550884065016E-6
improvement:-5511 current_temperature:774.9 chance:8.153562655718996E-4
improvement:-8944 current_temperature:774.8 chance:9.697677238545348E-6
improvement:-12862 current_temperature:774.6999999999999 chance:6.160296539339268E-8
improvement:-11144 current_temperature:774.5999999999999 chance:5.64807837827885E-7
improvement:-8871 current_temperature:774.5 chance:1.0608646435759758E-5
improvement:-11004 current_temperature:774.4 chance:6.742190736202614E-7
improvement:-9110 current_temperature:774.3 chance:7.768250484436782E-6
improvement:-5123 current_temperature:774.2 chance:0.0013372323780533608
improvement:-8980 current_temperature:774.1 chance:9.160879193919643E-6
improvement:-12890 current_temperature:774.0 chance:5.8528807382479496E-8
improvement:-8388 current_temperature:773.9 chance:1.962689694226993E-5
improvement:-14728 current_temperature:773.8000000000001 chance:5.419068233976441E-9
improvement:-9300 current_temperature:773.7 chance:6.021568082032455E-6
improvement:-13647 current_temperature:773.6 chance:2.180994693569602E-8
improvement:-8556 current_temperature:773.5 chance:1.5706919989486232E-5
improvement:-6921 current_temperature:773.4 chance:1.2989326055135302E-4
improvement:-3492 current_temperature:773.3 chance:0.0109358173203215
improvement:-11216 current_temperature:773.2 chance:5.013560540246816E-7
improvement:-5047 current_temperature:773.1 chance:0.0014615425821356515
improvement:-10912 current_temperature:773.0 chance:7.401377677269439E-7
improvement:-5328 current_temperature:772.9 chance:0.0010143391933685006
improvement:-10762 current_temperature:772.8 chance:8.954106143910842E-7
improvement:-12181 current_temperature:772.6999999999999 chance:1.4246016182350615E-7
improvement:-9710 current_temperature:772.5999999999999 chance:3.4818305978320326E-6
improvement:-10073 current_temperature:772.5 chance:2.172825419594191E-6
improvement:-11937 current_temperature:772.4 chance:1.941901977015126E-7
improvement:-7822 current_temperature:772.3 chance:3.9937751529257365E-5
improvement:-9505 current_temperature:772.2 chance:4.511019805817716E-6
improvement:-9681 current_temperature:772.1 chance:3.5857916754073695E-6
improvement:-5551 current_temperature:772.0 chance:7.537766094658924E-4
improvement:-7042 current_temperature:771.9 chance:1.0913298358844299E-4
improvement:-15360 current_temperature:771.8000000000001 chance:2.2744469943567224E-9
improvement:-11790 current_temperature:771.7 chance:2.31668641504893E-7
improvement:-10446 current_temperature:771.6 chance:1.3197045873732066E-6
improvement:-19285 current_temperature:771.5 chance:1.393301991719636E-11
improvement:-13028 current_temperature:771.4 chance:4.626992484572959E-8
