verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
improvement:-6769 current_temperature:896.8000000000001 chance:5.271906761783855E-4
improvement:-11878 current_temperature:896.7 chance:1.7667873458852057E-6
improvement:-11303 current_temperature:896.5999999999999 chance:3.3501230032035514E-6
improvement:-11882 current_temperature:896.5 chance:1.7537317001737672E-6
improvement:-6885 current_temperature:896.4 chance:4.6164106170203806E-4
improvement:-7751 current_temperature:896.3 chance:1.755170826512194E-4
improvement:-5844 current_temperature:896.2 chance:0.0014723936367532864
improvement:-5849 current_temperature:896.1 chance:0.0014631358464323508
improvement:-2017 current_temperature:896.0 chance:0.10528165711777353
improvement:-2889 current_temperature:895.9 chance:0.03976809761389226
improvement:-1602 current_temperature:895.8000000000001 chance:0.16723661503540652
iteration:1043 time:1581258356228 best_value:496869 Knapsack: value:490377 Resources:[1632, 1132] Inventory: in:[61, 7, 74, 1, 9, 62, 70, 91, 72, 43, 5, 65, 81, 30, 18, 37, 87, 17, 3, 66, 0, 46, 78, 24, 6, 21, 79, 52, 42, 28, 76, 10, 38, 11, 99, 56, 82, 96, 85, 98, 80, 33, 73, 71, 13, 84, 59, 77, 41, 54, 48, 35, 89, 75, 45, 69, 68, 23, 60, 51, 55, 32, 57] out:[47, 39, 40, 19, 20, 93, 27, 29, 12, 14, 22, 90, 94, 34, 86, 16, 67, 83, 53, 63, 58, 92, 50, 31, 4, 15, 95, 36, 44, 2, 26, 97, 8, 49, 88, 64, 25]
improvement:-5481 current_temperature:895.6999999999999 chance:0.002200135451923645
improvement:-9869 current_temperature:895.5999999999999 chance:1.638034665896047E-5
improvement:-11137 current_temperature:895.5 chance:3.970464044326964E-6
improvement:-13280 current_temperature:895.4 chance:3.620946171588423E-7
improvement:-2441 current_temperature:895.3 chance:0.06545054862334251
improvement:-8178 current_temperature:895.2 chance:1.0778320170769583E-4
improvement:-771 current_temperature:895.1 chance:0.422588548015528
iteration:1050 time:1581258356229 best_value:496869 Knapsack: value:489606 Resources:[989, 2222] Inventory: in:[61, 7, 74, 1, 62, 70, 91, 72, 65, 81, 30, 18, 37, 17, 78, 24, 6, 21, 79, 52, 42, 28, 76, 10, 11, 56, 82, 96, 98, 80, 33, 73, 13, 84, 59, 41, 54, 35, 89, 45, 68, 23, 60, 55, 32, 57, 48, 66, 87, 99, 51, 5, 71, 46, 75, 77, 0, 9, 3, 43, 8, 22, 49] out:[47, 39, 40, 19, 20, 93, 14, 90, 94, 34, 86, 16, 83, 53, 58, 50, 31, 4, 95, 36, 44, 2, 97, 25, 92, 15, 26, 63, 88, 67, 29, 64, 12, 27, 69, 38, 85]
improvement:-11669 current_temperature:895.0 chance:2.17607268430304E-6
improvement:-4447 current_temperature:894.9 chance:0.006948216232569372
improvement:-5600 current_temperature:894.8000000000001 chance:0.0019143411524067573
improvement:-9760 current_temperature:894.7 chance:1.8298627970026643E-5
improvement:-9320 current_temperature:894.6 chance:2.9887687873090675E-5
improvement:-6145 current_temperature:894.5 chance:0.0010387267006172144
improvement:-5485 current_temperature:894.4 chance:0.002170922986947174
improvement:-11231 current_temperature:894.3 chance:3.5151597549172746E-6
improvement:-11913 current_temperature:894.2 chance:1.6372002730983194E-6
improvement:-12021 current_temperature:894.1 chance:1.4487566796484294E-6
improvement:-6035 current_temperature:894.0 chance:0.00117022494950782
improvement:-14162 current_temperature:893.9 chance:1.316741599404321E-7
improvement:-4270 current_temperature:893.8000000000001 chance:0.00841823482871466
improvement:-8234 current_temperature:893.6999999999999 chance:9.969624279051476E-5
iteration:1065 time:1581258356230 best_value:496869 Knapsack: value:494107 Resources:[2665, 1066] Inventory: in:[7, 74, 62, 70, 81, 30, 37, 17, 78, 24, 6, 52, 42, 56, 96, 80, 33, 73, 13, 59, 45, 60, 55, 32, 57, 48, 99, 51, 71, 9, 3, 43, 8, 22, 68, 77, 49, 89, 66, 41, 23, 87, 65, 28, 11, 5, 21, 79, 46, 10, 75, 82, 0, 76, 98, 18, 61, 54, 72, 35, 44, 85, 64] out:[20, 50, 31, 4, 95, 97, 92, 26, 63, 88, 67, 29, 12, 36, 69, 86, 40, 2, 27, 25, 90, 34, 47, 93, 53, 19, 38, 58, 15, 14, 83, 39, 94, 16, 91, 1, 84]
improvement:-15493 current_temperature:893.5 chance:2.947641356161315E-8
improvement:-12059 current_temperature:893.4 chance:1.3738778171603859E-6
improvement:-9074 current_temperature:893.3 chance:3.877085666246134E-5
improvement:-5717 current_temperature:893.2 chance:0.0016605902351894094
improvement:-13068 current_temperature:893.1 chance:4.4190096236313827E-7
improvement:-4327 current_temperature:893.0 chance:0.00786396202085161
improvement:-10686 current_temperature:892.9 chance:6.3456212603798455E-6
improvement:-7629 current_temperature:892.8000000000001 chance:1.9451001957261708E-4
improvement:-6529 current_temperature:892.7 chance:6.663022090310477E-4
improvement:-11168 current_temperature:892.6 chance:3.6830719394364895E-6
improvement:-7758 current_temperature:892.5 chance:1.67850480009441E-4
improvement:-17006 current_temperature:892.4 chance:5.295137363146511E-9
improvement:-7492 current_temperature:892.3 chance:2.2570555135638715E-4
improvement:-6953 current_temperature:892.2 chance:4.1257369299989587E-4
improvement:-7758 current_temperature:892.1 chance:1.6719755315705112E-4
improvement:-17215 current_temperature:892.0 chance:4.1534465464160565E-9
improvement:-14719 current_temperature:891.9 chance:6.805353343408669E-8
improvement:-6997 current_temperature:891.8000000000001 chance:3.9134165536812573E-4
improvement:-9815 current_temperature:891.7 chance:1.6584116526028737E-5
improvement:-8111 current_temperature:891.5999999999999 chance:1.119868888579181E-4
improvement:-11528 current_temperature:891.5 chance:2.421762098179081E-6
improvement:-2628 current_temperature:891.4 chance:0.05243550106838398
improvement:-6002 current_temperature:891.3 chance:0.0011897833250644975
improvement:-1810 current_temperature:891.2 chance:0.1312082557728798
improvement:-13734 current_temperature:891.1 chance:2.0252315199813067E-7
improvement:-10057 current_temperature:891.0 chance:1.2530841648384718E-5
iteration:1092 time:1581258356232 best_value:497614 Knapsack: value:497614 Resources:[1563, 3666] Inventory: in:[81, 17, 78, 6, 80, 55, 32, 48, 3, 68, 11, 46, 18, 61, 43, 89, 57, 75, 65, 59, 33, 64, 70, 28, 23, 8, 56, 51, 73, 7, 79, 72, 77, 5, 76, 87, 71, 98, 54, 41, 85, 21, 0, 52, 60, 74, 45, 66, 30, 49, 13, 10, 82, 62, 24, 9, 37, 99, 42, 22, 2, 91, 58] out:[20, 31, 4, 63, 88, 29, 36, 69, 90, 34, 19, 97, 95, 1, 47, 94, 83, 12, 50, 86, 39, 38, 93, 67, 92, 16, 53, 84, 15, 27, 40, 25, 14, 26, 35, 96, 44]
improvement:-9255 current_temperature:890.8000000000001 chance:3.0752554487832236E-5
improvement:-14862 current_temperature:890.7 chance:5.668519458653169E-8
improvement:-5749 current_temperature:890.6 chance:0.0015723267624517272
improvement:-4568 current_temperature:890.5 chance:0.005918321419037511
improvement:-10192 current_temperature:890.4 chance:1.0686376195770169E-5
improvement:-1498 current_temperature:890.3 chance:0.18589395430832853
improvement:-12356 current_temperature:890.2 chance:9.375207366682631E-7
improvement:-12715 current_temperature:890.1 chance:6.253766006343401E-7
improvement:-2901 current_temperature:890.0 chance:0.03840565510785156
improvement:-13728 current_temperature:889.9 chance:1.9969943807323849E-7
improvement:-9747 current_temperature:889.8000000000001 chance:1.748535299289805E-5
improvement:-6329 current_temperature:889.7 chance:8.139319384550393E-4
improvement:-724 current_temperature:889.5999999999999 chance:0.4431491336135355
improvement:-2699 current_temperature:889.5 chance:0.04810885965774188
improvement:-11363 current_temperature:889.4 chance:2.8277512218297643E-6
improvement:-13679 current_temperature:889.3 chance:2.0882673758516214E-7
improvement:-12989 current_temperature:889.2 chance:4.5293719173385305E-7
improvement:-7001 current_temperature:889.1 chance:3.804123110172111E-4
improvement:-7271 current_temperature:889.0 chance:2.8052361617184095E-4
improvement:-16303 current_temperature:888.9 chance:1.0833249855786474E-8
improvement:-5395 current_temperature:888.8000000000001 chance:0.0023112148162549376
improvement:-2133 current_temperature:888.7 chance:0.09070570458967557
iteration:1114 time:1581258356234 best_value:497614 Knapsack: value:495481 Resources:[5661, 273] Inventory: in:[78, 3, 18, 57, 64, 7, 79, 87, 71, 98, 54, 41, 0, 60, 45, 30, 49, 82, 9, 2, 91, 24, 51, 43, 11, 28, 8, 48, 33, 21, 73, 61, 70, 77, 75, 72, 80, 89, 42, 32, 68, 62, 22, 55, 74, 10, 37, 52, 46, 76, 66, 23, 56, 65, 85, 58, 59, 6, 13, 81, 19, 5, 90] out:[63, 1, 12, 50, 86, 67, 84, 26, 44, 36, 88, 16, 53, 40, 39, 34, 25, 96, 20, 31, 15, 69, 27, 4, 83, 94, 35, 93, 95, 38, 97, 14, 47, 92, 29, 99, 17]
improvement:-4375 current_temperature:888.6 chance:0.007273809445520024
improvement:-5915 current_temperature:888.5 chance:0.0012846261159671826
improvement:-2452 current_temperature:888.4 chance:0.06329062849114142
improvement:-11514 current_temperature:888.3 chance:2.3482569764624976E-6
improvement:-14217 current_temperature:888.2 chance:1.1180270731766259E-7
improvement:-7092 current_temperature:888.1 chance:3.403325913462302E-4
improvement:-16121 current_temperature:888.0 chance:1.3052589688794078E-8
improvement:-9725 current_temperature:887.9 chance:1.7508746513428723E-5
improvement:-1918 current_temperature:887.8000000000001 chance:0.11527940534070844
improvement:-8979 current_temperature:887.7 chance:4.0471858238881654E-5
improvement:-8802 current_temperature:887.5999999999999 chance:4.934722067995345E-5
improvement:-6031 current_temperature:887.5 chance:0.0011188063088079087
improvement:-9983 current_temperature:887.4 chance:1.3010962610695497E-5
improvement:-5223 current_temperature:887.3 chance:0.0027769642772822694
improvement:-8630 current_temperature:887.2 chance:5.963715689544437E-5
improvement:-9332 current_temperature:887.1 chance:2.7000077068892547E-5
improvement:-10297 current_temperature:887.0 chance:9.085837398790298E-6
improvement:-11462 current_temperature:886.9 chance:2.4396238161583104E-6
improvement:-2204 current_temperature:886.8000000000001 chance:0.08329718280133519
improvement:-6926 current_temperature:886.7 chance:4.052588539563554E-4
improvement:-7369 current_temperature:886.6 chance:2.456685759826752E-4
improvement:-3050 current_temperature:886.5 chance:0.0320487744864963
improvement:-7537 current_temperature:886.4 chance:2.0287242738544487E-4
improvement:-6974 current_temperature:886.3 chance:3.8254376456612124E-4
improvement:-6186 current_temperature:886.1999999999999 chance:9.299631409792654E-4
improvement:-2139 current_temperature:886.1 chance:0.08946133446058355
improvement:-10837 current_temperature:886.0 chance:4.875065707375481E-6
improvement:-9116 current_temperature:885.9 chance:3.396770074993627E-5
improvement:-9042 current_temperature:885.8000000000001 chance:3.6884401001944935E-5
improvement:-11596 current_temperature:885.7 chance:2.0606909199240776E-6
improvement:-11598 current_temperature:885.5999999999999 chance:2.0530050460089078E-6
improvement:-7567 current_temperature:885.5 chance:1.944268524763669E-4
improvement:-7810 current_temperature:885.4 chance:1.4761959128911054E-4
improvement:-13516 current_temperature:885.3 chance:2.3418812721900306E-7
improvement:-5925 current_temperature:885.1999999999999 chance:0.0012390595421437236
improvement:-8692 current_temperature:885.1 chance:5.4334059469960435E-5
improvement:-5250 current_temperature:885.0 chance:0.002652630765228209
improvement:-16830 current_temperature:884.9 chance:5.496808404750395E-9
improvement:-9666 current_temperature:884.8000000000001 chance:1.801145321887189E-5
improvement:-2524 current_temperature:884.7 chance:0.057674248728124995
improvement:-9164 current_temperature:884.6 chance:3.169078818723452E-5
improvement:-13932 current_temperature:884.5 chance:1.443143536771925E-7
improvement:-10678 current_temperature:884.4 chance:5.707540871208907E-6
improvement:-15912 current_temperature:884.3 chance:1.532326653495245E-8
improvement:-6405 current_temperature:884.1999999999999 chance:7.145652542981949E-4
improvement:-8203 current_temperature:884.1 chance:9.342401029520237E-5
improvement:-1244 current_temperature:884.0 chance:0.2448180936749327
improvement:-14420 current_temperature:883.9 chance:8.220393403085157E-8
improvement:-13756 current_temperature:883.8000000000001 chance:1.7393096362560164E-7
improvement:-6942 current_temperature:883.7 chance:3.875727028605368E-4
improvement:-5901 current_temperature:883.5999999999999 chance:0.00125783756654499
improvement:-13489 current_temperature:883.5 chance:2.3406070260506893E-7
improvement:-9986 current_temperature:883.4 chance:1.2322884147961179E-5
improvement:-14598 current_temperature:883.3 chance:6.646027850596733E-8
improvement:-7494 current_temperature:883.1999999999999 chance:2.0653217473902159E-4
improvement:-2091 current_temperature:883.1 chance:0.09368705371551371
improvement:-4443 current_temperature:883.0 chance:0.006527638241614675
improvement:-7508 current_temperature:882.9 chance:2.0269780888858198E-4
improvement:-8574 current_temperature:882.8000000000001 chance:6.053558936484561E-5
improvement:-13154 current_temperature:882.7 chance:3.37397117115218E-7
improvement:-8959 current_temperature:882.6 chance:3.9049083970548795E-5
improvement:-5339 current_temperature:882.5000000000001 chance:0.00235819600493241
improvement:-11302 current_temperature:882.4 chance:2.7380892724214647E-6
improvement:-13103 current_temperature:882.3 chance:3.5506757121599826E-7
improvement:-12753 current_temperature:882.1999999999999 chance:5.270841149031117E-7
improvement:-9360 current_temperature:882.1 chance:2.4642404668578037E-5
improvement:-6228 current_temperature:882.0 chance:8.577271725139196E-4
improvement:-10285 current_temperature:881.9 chance:8.612292705612469E-6
improvement:-4208 current_temperature:881.8000000000001 chance:0.008462952628291396
improvement:-8175 current_temperature:881.7 chance:9.403333816225101E-5
improvement:-5719 current_temperature:881.5999999999999 chance:0.0015230064568511855
improvement:-5384 current_temperature:881.5 chance:0.002225506285617724
improvement:-4532 current_temperature:881.4 chance:0.005847039395483824
improvement:-10667 current_temperature:881.3 chance:5.538923291674347E-6
improvement:-5871 current_temperature:881.1999999999999 chance:0.0012779402535495967
improvement:-13611 current_temperature:881.1 chance:1.954940711040357E-7
improvement:-9493 current_temperature:881.0 chance:2.0910578230620572E-5
improvement:-10036 current_temperature:880.9 chance:1.1275327442732133E-5
improvement:-6112 current_temperature:880.8000000000001 chance:9.690966290151648E-4
iteration:1194 time:1581258356239 best_value:497614 Knapsack: value:496390 Resources:[5138, 191] Inventory: in:[52, 19, 22, 55, 8, 42, 0, 59, 87, 37, 7, 5, 62, 89, 60, 74, 45, 91, 80, 76, 78, 6, 90, 73, 68, 54, 75, 43, 64, 18, 3, 21, 48, 32, 70, 41, 30, 77, 28, 9, 66, 10, 24, 13, 51, 98, 2, 82, 56, 85, 57, 23, 46, 33, 49, 79, 71, 61, 72, 58, 99, 27, 11] out:[96, 83, 97, 40, 36, 44, 93, 4, 12, 92, 31, 16, 20, 35, 50, 29, 63, 34, 69, 17, 39, 38, 88, 14, 94, 67, 84, 15, 53, 47, 25, 26, 95, 86, 1, 65, 81]
improvement:-13464 current_temperature:880.6 chance:2.2899279664736162E-7
improvement:-3092 current_temperature:880.5000000000001 chance:0.02984789045981116
improvement:-2623 current_temperature:880.4 chance:0.05082699955044777
improvement:-5344 current_temperature:880.3 chance:0.0023096535817163522
improvement:-6411 current_temperature:880.1999999999999 chance:6.867282423981877E-4
improvement:-6310 current_temperature:880.1 chance:7.695998806775609E-4
improvement:-9274 current_temperature:880.0 chance:2.649283169509248E-5
improvement:-3023 current_temperature:879.9 chance:0.032205511263443475
improvement:-16448 current_temperature:879.8000000000001 chance:7.599692960135693E-9
improvement:-2853 current_temperature:879.7 chance:0.039040680988755974
improvement:-6453 current_temperature:879.6 chance:6.514634772989162E-4
improvement:-3305 current_temperature:879.5 chance:0.023334625666114377
improvement:-12107 current_temperature:879.4 chance:1.0493481783170484E-6
improvement:-15940 current_temperature:879.3 chance:1.3399393281604965E-8
improvement:-7542 current_temperature:879.1999999999999 chance:1.88153402477222E-4
improvement:-8643 current_temperature:879.1 chance:5.3724253971403684E-5
improvement:-11032 current_temperature:879.0 chance:3.5426847615898124E-6
improvement:-8418 current_temperature:878.9 chance:6.92434887413969E-5
improvement:-5562 current_temperature:878.8000000000001 chance:0.001783664869184116
improvement:-13874 current_temperature:878.7 chance:1.3893854889853022E-7
improvement:-13298 current_temperature:878.6 chance:2.671534165266198E-7
improvement:-10278 current_temperature:878.5000000000001 chance:8.298068648151092E-6
improvement:-9701 current_temperature:878.4 chance:1.5983661180520435E-5
improvement:-1658 current_temperature:878.3 chance:0.1514139692512127
improvement:-8128 current_temperature:878.1999999999999 chance:9.560409334280502E-5
improvement:-12042 current_temperature:878.1 chance:1.1071736687922839E-6
improvement:-2230 current_temperature:878.0 chance:0.07887717953412002
iteration:1221 time:1581258356241 best_value:497614 Knapsack: value:494160 Resources:[2412, 56] Inventory: in:[0, 87, 37, 62, 74, 76, 90, 73, 68, 54, 3, 41, 30, 56, 33, 71, 58, 98, 77, 64, 49, 48, 66, 57, 2, 72, 7, 45, 21, 9, 91, 22, 13, 5, 79, 99, 11, 43, 60, 28, 75, 55, 70, 18, 85, 52, 32, 59, 24, 80, 42, 61, 27, 23, 51, 8, 46, 82, 89, 10, 6, 95, 78] out:[36, 92, 50, 29, 17, 67, 65, 1, 69, 40, 81, 63, 96, 12, 15, 38, 39, 44, 34, 94, 88, 16, 83, 31, 4, 86, 25, 47, 84, 14, 93, 53, 26, 20, 97, 35, 19]
improvement:-3533 current_temperature:877.9 chance:0.017874568104861575
improvement:-5792 current_temperature:877.8000000000001 chance:0.0013626635979636264
improvement:-7410 current_temperature:877.7 chance:2.1550634120440207E-4
improvement:-3547 current_temperature:877.6 chance:0.017567500454209083
improvement:-4355 current_temperature:877.5 chance:0.006992179540545333
improvement:-4023 current_temperature:877.4 chance:0.010202342711621333
improvement:-10825 current_temperature:877.3 chance:4.377666917838641E-6
improvement:-5061 current_temperature:877.1999999999999 chance:0.003121336997694464
improvement:-8797 current_temperature:877.1 chance:4.407388436600274E-5
improvement:-3684 current_temperature:877.0 chance:0.014985321097530636
improvement:-10587 current_temperature:876.9 chance:5.710451572289881E-6
improvement:-4670 current_temperature:876.8000000000001 chance:0.004862579933596081
improvement:-12647 current_temperature:876.7 chance:5.43254879266938E-7
improvement:-9004 current_temperature:876.6 chance:3.460530595384161E-5
improvement:-6049 current_temperature:876.5 chance:0.0010064640448142557
improvement:-5857 current_temperature:876.4 chance:0.0012519894267946845
improvement:-5530 current_temperature:876.3 chance:0.0018168987488913573
improvement:-5018 current_temperature:876.1999999999999 chance:0.003256823427602969
improvement:-6218 current_temperature:876.1 chance:8.272833359284889E-4
improvement:-7331 current_temperature:876.0 chance:2.3201200053605558E-4
improvement:-7859 current_temperature:875.9 chance:1.2685251525433068E-4
improvement:-14067 current_temperature:875.8000000000001 chance:1.0578191420196374E-7
improvement:-9401 current_temperature:875.7 chance:2.1760554132267807E-5
improvement:-11729 current_temperature:875.6 chance:1.5221511078718442E-6
improvement:-4261 current_temperature:875.5 chance:0.007696934232422048
improvement:-13041 current_temperature:875.4 chance:3.390257220923552E-7
improvement:-5973 current_temperature:875.3 chance:0.0010874213976558645
improvement:-9063 current_temperature:875.1999999999999 chance:3.1822169748587976E-5
improvement:-12685 current_temperature:875.1 chance:5.066293174020774E-7
improvement:-6150 current_temperature:875.0 chance:8.861968722755714E-4
improvement:-9147 current_temperature:874.9 chance:2.8806510640282098E-5
improvement:-12552 current_temperature:874.8000000000001 chance:5.868934812272596E-7
improvement:-5579 current_temperature:874.7 chance:0.0016981993300496814
improvement:-2646 current_temperature:874.6 chance:0.04853922562039265
improvement:-14079 current_temperature:874.5 chance:1.0187844803252146E-7
improvement:-12720 current_temperature:874.4000000000001 chance:4.811349601386297E-7
improvement:-7190 current_temperature:874.3 chance:2.6821495323898597E-4
improvement:-972 current_temperature:874.1999999999999 chance:0.3289420402763762
improvement:-14881 current_temperature:874.1 chance:4.040275257359533E-8
improvement:-14317 current_temperature:874.0 chance:7.68810153836074E-8
improvement:-13067 current_temperature:873.9 chance:3.207795438532165E-7
improvement:-12779 current_temperature:873.8000000000001 chance:4.452508252428644E-7
improvement:-12580 current_temperature:873.7 chance:5.582075634427832E-7
improvement:-9372 current_temperature:873.5999999999999 chance:2.1921953550592384E-5
improvement:-7225 current_temperature:873.5 chance:2.557469019628917E-4
improvement:-3792 current_temperature:873.4 chance:0.013014992602639107
improvement:-9039 current_temperature:873.3 chance:3.1980153418410824E-5
improvement:-8092 current_temperature:873.1999999999999 chance:9.448554729450892E-5
improvement:-6605 current_temperature:873.1 chance:5.182782581778313E-4
improvement:-6575 current_temperature:873.0 chance:5.359334458797939E-4
improvement:-10936 current_temperature:872.9 chance:3.622472467053925E-6
improvement:-3954 current_temperature:872.8000000000001 chance:0.01077800840785764
improvement:-13968 current_temperature:872.7 chance:1.1191791100010648E-7
improvement:-5508 current_temperature:872.6 chance:0.0018140914322958479
improvement:-7650 current_temperature:872.5 chance:1.5564880953437214E-4
improvement:-3834 current_temperature:872.4000000000001 chance:0.012341681076884381
iteration:1278 time:1581258356246 best_value:497614 Knapsack: value:494346 Resources:[4354, 1875] Inventory: in:[3, 98, 28, 75, 59, 49, 90, 5, 85, 43, 27, 57, 73, 72, 78, 30, 76, 89, 11, 56, 9, 80, 46, 18, 24, 77, 87, 52, 64, 37, 8, 58, 33, 7, 45, 21, 10, 6, 68, 42, 62, 60, 61, 55, 48, 79, 32, 54, 66, 71, 41, 51, 22, 74, 82, 99, 91, 70, 0, 95, 93, 15, 44] out:[29, 63, 19, 97, 26, 1, 16, 53, 4, 39, 86, 96, 92, 65, 83, 31, 38, 50, 17, 40, 20, 94, 34, 14, 81, 25, 12, 36, 69, 47, 67, 84, 35, 88, 2, 13, 23]
improvement:-12148 current_temperature:872.1999999999999 chance:8.936084209981819E-7
improvement:-10789 current_temperature:872.1 chance:4.238556917218662E-6
improvement:-8159 current_temperature:872.0 chance:8.638889883227776E-5
improvement:-5889 current_temperature:871.9 chance:0.0011659548278764
improvement:-9242 current_temperature:871.8000000000001 chance:2.4889730036427437E-5
improvement:-11031 current_temperature:871.7 chance:3.192893500836968E-6
improvement:-3026 current_temperature:871.6 chance:0.03106181449137589
improvement:-9244 current_temperature:871.4999999999999 chance:2.4742220878933627E-5
improvement:-10024 current_temperature:871.4 chance:1.0096436905765665E-5
improvement:-5294 current_temperature:871.3 chance:0.0022973972596788744
improvement:-6888 current_temperature:871.1999999999999 chance:3.684019029489036E-4
improvement:-3355 current_temperature:871.1 chance:0.02124885671109003
improvement:-11857 current_temperature:871.0 chance:1.224364769305344E-6
improvement:-9066 current_temperature:870.9 chance:3.013206196306421E-5
improvement:-6383 current_temperature:870.8000000000001 chance:6.555464854246136E-4
improvement:-6076 current_temperature:870.7 chance:9.318922820032376E-4
improvement:-9730 current_temperature:870.6 chance:1.4003541142014822E-5
improvement:-6212 current_temperature:870.5 chance:7.958270562933526E-4
improvement:-1431 current_temperature:870.4000000000001 chance:0.19319182124958525
improvement:-5815 current_temperature:870.3 chance:0.0012537652633780563
improvement:-5851 current_temperature:870.1999999999999 chance:0.0012020321831240348
improvement:-11146 current_temperature:870.1 chance:2.7332427406652084E-6
improvement:-8669 current_temperature:870.0 chance:4.7046794867490536E-5
iteration:1302 time:1581258356247 best_value:497614 Knapsack: value:495186 Resources:[4709, 1702] Inventory: in:[75, 59, 49, 5, 72, 76, 56, 80, 77, 87, 37, 8, 45, 21, 60, 51, 74, 70, 44, 9, 42, 91, 61, 6, 30, 73, 64, 57, 48, 55, 85, 32, 90, 99, 71, 7, 46, 52, 18, 58, 11, 79, 98, 54, 22, 0, 68, 78, 43, 33, 93, 15, 82, 41, 27, 24, 10, 3, 28, 66, 17, 50, 89] out:[40, 25, 47, 67, 94, 36, 31, 13, 20, 84, 38, 4, 12, 63, 23, 81, 86, 92, 35, 29, 83, 39, 2, 26, 19, 34, 65, 88, 16, 96, 69, 53, 1, 14, 97, 95, 62]
improvement:-5041 current_temperature:869.8000000000001 chance:0.003040950366081142
improvement:-18617 current_temperature:869.7 chance:5.051164930065172E-10
improvement:-11748 current_temperature:869.6 chance:1.357779906695694E-6
improvement:-13757 current_temperature:869.4999999999999 chance:1.344952936122439E-7
improvement:-6376 current_temperature:869.4 chance:6.530914315838735E-4
improvement:-13523 current_temperature:869.3 chance:1.754003714350319E-7
improvement:-14269 current_temperature:869.1999999999999 chance:7.421906175293726E-8
improvement:-5656 current_temperature:869.1 chance:0.00149163608662756
improvement:-11467 current_temperature:869.0 chance:1.8587113040523015E-6
improvement:-9469 current_temperature:868.9 chance:1.850098229340611E-5
improvement:-8871 current_temperature:868.8000000000001 chance:3.677709374716703E-5
improvement:-4174 current_temperature:868.7 chance:0.008189676703387428
improvement:-7815 current_temperature:868.6 chance:1.2375126516704863E-4
improvement:-9317 current_temperature:868.5 chance:2.1929201182336977E-5
improvement:-9779 current_temperature:868.4000000000001 chance:1.2865777752476852E-5
improvement:-9535 current_temperature:868.3 chance:1.7018191696143438E-5
improvement:-6575 current_temperature:868.1999999999999 chance:5.1407580155887E-4
iteration:1320 time:1581258356249 best_value:497614 Knapsack: value:496640 Resources:[785, 5282] Inventory: in:[72, 76, 80, 87, 37, 45, 51, 70, 44, 91, 6, 64, 57, 85, 32, 18, 11, 79, 98, 54, 68, 78, 15, 27, 3, 66, 50, 89, 90, 46, 75, 71, 74, 93, 60, 42, 58, 77, 24, 5, 21, 55, 56, 30, 41, 17, 0, 8, 52, 28, 73, 43, 10, 48, 61, 49, 9, 33, 7, 22, 94, 65, 59] out:[40, 31, 20, 23, 39, 26, 34, 69, 1, 97, 2, 63, 12, 36, 47, 35, 62, 81, 67, 14, 96, 95, 4, 13, 86, 19, 92, 83, 88, 53, 38, 29, 16, 84, 25, 99, 82]
improvement:-7918 current_temperature:868.0 chance:1.0922289934586302E-4
improvement:-9353 current_temperature:867.9 chance:2.088274862636343E-5
improvement:-5622 current_temperature:867.8000000000001 chance:0.001536187999790006
improvement:-6279 current_temperature:867.7 chance:7.199188807124617E-4
improvement:-11782 current_temperature:867.6 chance:1.2655664123988896E-6
improvement:-12893 current_temperature:867.4999999999999 chance:3.5108136240571963E-7
improvement:-9945 current_temperature:867.4 chance:1.0487792528489236E-5
improvement:-5076 current_temperature:867.3 chance:0.0028722886062514247
improvement:-8231 current_temperature:867.1999999999999 chance:7.5493289257382E-5
improvement:-9709 current_temperature:867.1 chance:1.3713994353812968E-5
improvement:-5674 current_temperature:867.0 chance:0.0014381380862512976
improvement:-9903 current_temperature:866.9 chance:1.0935863789815784E-5
improvement:-5907 current_temperature:866.8000000000001 chance:0.0010974995619134342
improvement:-2784 current_temperature:866.7 chance:0.040268564696272595
improvement:-15353 current_temperature:866.6 chance:2.0224667844794114E-8
improvement:-11084 current_temperature:866.5 chance:2.7838082049876498E-6
improvement:-7921 current_temperature:866.4000000000001 chance:1.0702710481859265E-4
improvement:-13608 current_temperature:866.3 chance:1.5066843158511923E-7
improvement:-7490 current_temperature:866.1999999999999 chance:1.7565938514960602E-4
improvement:-13401 current_temperature:866.1 chance:1.9065331852133882E-7
improvement:-8849 current_temperature:866.0 chance:3.649830255881594E-5
improvement:-4483 current_temperature:865.9 chance:0.0056433794348843816
improvement:-8544 current_temperature:865.8000000000001 chance:5.178915112735269E-5
improvement:-9504 current_temperature:865.7 chance:1.7066399252959617E-5
improvement:-11887 current_temperature:865.6 chance:1.0863675176413163E-6
improvement:-14892 current_temperature:865.4999999999999 chance:3.368412536088953E-8
improvement:-10948 current_temperature:865.4 chance:3.20500368072946E-6
improvement:-9313 current_temperature:865.3 chance:2.117390044500655E-5
improvement:-5186 current_temperature:865.1999999999999 chance:0.0024936947600214623
improvement:-2298 current_temperature:865.1 chance:0.07020467972107149
improvement:-6703 current_temperature:865.0 chance:4.3111617872538713E-4
improvement:-6610 current_temperature:864.9 chance:4.796269118091357E-4
improvement:-11546 current_temperature:864.8000000000001 chance:1.5911336159152091E-6
improvement:-2246 current_temperature:864.7 chance:0.07446451054674874
