verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
improvement:-9605 current_temperature:879.5 chance:1.807505353114215E-5
improvement:-9168 current_temperature:879.4 chance:2.9672496931310642E-5
improvement:-6517 current_temperature:879.3 chance:6.042168561494101E-4
improvement:-13703 current_temperature:879.1999999999999 chance:1.7029054310476083E-7
improvement:-1003 current_temperature:879.1 chance:0.31951866185278516
iteration:1210 time:1581258348334 best_value:496967 Knapsack: value:492910 Resources:[2121, 141] Inventory: in:[7, 73, 68, 50, 37, 51, 30, 44, 11, 56, 33, 79, 1, 52, 57, 45, 5, 87, 72, 85, 48, 42, 54, 39, 71, 98, 78, 10, 59, 91, 21, 16, 6, 74, 58, 8, 0, 66, 70, 80, 60, 69, 86, 75, 89, 3, 43, 9, 76, 46, 64, 61, 38, 62, 18, 96, 99, 24, 41, 22, 14, 28, 13] out:[47, 34, 92, 77, 97, 12, 32, 31, 55, 17, 29, 20, 35, 88, 53, 94, 19, 36, 26, 95, 67, 40, 4, 83, 93, 2, 15, 25, 63, 90, 81, 49, 82, 65, 27, 84, 23]
improvement:-6058 current_temperature:879.0 chance:0.0010159586399522218
improvement:-9575 current_temperature:878.9 chance:1.856375205692748E-5
improvement:-7468 current_temperature:878.8000000000001 chance:2.0388554971009277E-4
improvement:-13113 current_temperature:878.7 chance:3.3032726117365937E-7
improvement:-12773 current_temperature:878.6 chance:4.8558999224467E-7
improvement:-12014 current_temperature:878.5000000000001 chance:1.1501900357502514E-6
improvement:-11998 current_temperature:878.4 chance:1.1695104462087E-6
improvement:-6390 current_temperature:878.3 chance:6.923503655000066E-4
improvement:-3181 current_temperature:878.1999999999999 chance:0.02672430747611665
improvement:-8045 current_temperature:878.1 chance:1.0497097535371475E-4
improvement:-1932 current_temperature:878.0 chance:0.11075269006060477
improvement:-6869 current_temperature:877.9 chance:3.99876994850526E-4
improvement:-12416 current_temperature:877.8000000000001 chance:7.196851306073495E-7
improvement:-5230 current_temperature:877.7 chance:0.0025831237951617902
improvement:-7928 current_temperature:877.6 chance:1.193168080265283E-4
improvement:-11733 current_temperature:877.5 chance:1.5598199329828942E-6
improvement:-12410 current_temperature:877.4 chance:7.199658897774323E-7
improvement:-6670 current_temperature:877.3 chance:4.990159745688419E-4
improvement:-4713 current_temperature:877.1999999999999 chance:0.004641224634195223
improvement:-11341 current_temperature:877.1 chance:2.4239536972778286E-6
improvement:-6952 current_temperature:877.0 chance:3.6085875186542293E-4
improvement:-3974 current_temperature:876.9 chance:0.010760495815553753
improvement:-14064 current_temperature:876.8000000000001 chance:1.0810682423326133E-7
improvement:-12582 current_temperature:876.7 chance:5.850634297849249E-7
improvement:-12899 current_temperature:876.6 chance:4.068557204041079E-7
improvement:-14949 current_temperature:876.5 chance:3.917082162423603E-8
improvement:-7291 current_temperature:876.4 chance:2.4377604278641077E-4
improvement:-10469 current_temperature:876.3 chance:6.4797938287432064E-6
improvement:-10557 current_temperature:876.1999999999999 chance:5.852632272862516E-6
improvement:-7864 current_temperature:876.1 chance:1.2638923123991946E-4
improvement:-7830 current_temperature:876.0 chance:1.3125662725661422E-4
improvement:-10673 current_temperature:875.9 chance:5.10555723920762E-6
improvement:-8557 current_temperature:875.8000000000001 chance:5.711204333863479E-5
improvement:-7675 current_temperature:875.7 chance:1.5619317151643007E-4
improvement:-9781 current_temperature:875.6 chance:1.4081821375354059E-5
improvement:-16969 current_temperature:875.5 chance:3.823623169847807E-9
improvement:-5360 current_temperature:875.4 chance:0.0021920562718794998
improvement:-8929 current_temperature:875.3 chance:3.713042225446265E-5
improvement:-11588 current_temperature:875.1999999999999 chance:1.777323114640949E-6
improvement:-5139 current_temperature:875.1 chance:0.0028159046044579127
improvement:-11522 current_temperature:875.0 chance:1.9107781318419363E-6
improvement:-1090 current_temperature:874.9 chance:0.2876943436120848
improvement:-15499 current_temperature:874.8000000000001 chance:2.020789431638012E-8
improvement:-2663 current_temperature:874.7 chance:0.047621430878186065
improvement:-3825 current_temperature:874.6 chance:0.01260794822073899
improvement:-6449 current_temperature:874.5 chance:6.270403194083611E-4
improvement:-8905 current_temperature:874.4000000000001 chance:3.776505861862829E-5
improvement:-5238 current_temperature:874.3 chance:0.002500965111141346
improvement:-10254 current_temperature:874.1999999999999 chance:8.052070203146705E-6
improvement:-7045 current_temperature:874.1 chance:3.1601572983113845E-4
improvement:-15327 current_temperature:874.0 chance:2.4207259430247235E-8
improvement:-16030 current_temperature:873.9 chance:1.0807128798172082E-8
improvement:-4730 current_temperature:873.8000000000001 chance:0.004457630117990851
improvement:-13314 current_temperature:873.7 chance:2.409587052766074E-7
improvement:-11721 current_temperature:873.5999999999999 chance:1.4897598814308788E-6
improvement:-10483 current_temperature:873.5 chance:6.1371823628446245E-6
improvement:-11039 current_temperature:873.4 chance:3.2426764050703225E-6
improvement:-7517 current_temperature:873.3 chance:1.8271546668076815E-4
improvement:-6385 current_temperature:873.1999999999999 chance:6.6735723786493E-4
improvement:-3680 current_temperature:873.1 chance:0.014774293007848133
improvement:-8558 current_temperature:873.0 chance:5.528669716508921E-5
improvement:-10146 current_temperature:872.9 chance:8.95476692320836E-6
improvement:-6475 current_temperature:872.8000000000001 chance:5.999569758221314E-4
improvement:-11496 current_temperature:872.7 chance:1.9014160622057769E-6
improvement:-9739 current_temperature:872.6 chance:1.4219469166355936E-5
iteration:1276 time:1581258348339 best_value:496967 Knapsack: value:493564 Resources:[3211, 1616] Inventory: in:[68, 78, 96, 6, 37, 75, 64, 46, 91, 39, 61, 70, 22, 73, 5, 44, 86, 3, 58, 74, 52, 33, 45, 80, 28, 13, 98, 60, 10, 56, 66, 59, 16, 0, 42, 8, 71, 72, 57, 85, 14, 38, 99, 48, 30, 43, 76, 18, 62, 24, 21, 1, 79, 87, 89, 9, 50, 54, 7, 11, 41, 51, 49] out:[29, 53, 20, 84, 81, 83, 4, 36, 40, 31, 88, 94, 19, 47, 95, 82, 2, 34, 93, 97, 35, 63, 67, 77, 15, 32, 65, 55, 17, 92, 90, 12, 23, 25, 26, 27, 69]
improvement:-6374 current_temperature:872.4000000000001 chance:6.713086630360962E-4
improvement:-6131 current_temperature:872.3 chance:8.862200938666492E-4
improvement:-6119 current_temperature:872.1999999999999 chance:8.977734952352233E-4
improvement:-13170 current_temperature:872.1 chance:2.7638274126225155E-7
improvement:-15779 current_temperature:872.0 chance:1.384719037035343E-8
improvement:-11651 current_temperature:871.9 chance:1.5726146211851908E-6
improvement:-13246 current_temperature:871.8000000000001 chance:2.5199620706647836E-7
improvement:-14564 current_temperature:871.7 chance:5.5461159832635125E-8
improvement:-15563 current_temperature:871.6 chance:1.7594706670545088E-8
improvement:-2097 current_temperature:871.4999999999999 chance:0.09015758336801392
improvement:-9290 current_temperature:871.4 chance:2.3441437253453803E-5
improvement:-13922 current_temperature:871.3 chance:1.1498972665330137E-7
improvement:-13161 current_temperature:871.1999999999999 chance:2.749300016060893E-7
improvement:-6129 current_temperature:871.1 chance:8.79698273102816E-4
iteration:1291 time:1581258348340 best_value:496967 Knapsack: value:493769 Resources:[1573, 1821] Inventory: in:[78, 96, 37, 91, 39, 61, 22, 44, 58, 33, 98, 60, 66, 16, 8, 71, 72, 85, 38, 43, 18, 24, 21, 1, 89, 9, 50, 7, 49, 80, 56, 57, 0, 74, 30, 99, 3, 73, 42, 11, 41, 64, 6, 87, 59, 75, 13, 79, 52, 48, 62, 10, 76, 70, 46, 51, 54, 86, 45, 5, 53, 27, 81, 15] out:[29, 4, 36, 31, 88, 94, 19, 47, 34, 35, 65, 55, 17, 12, 25, 26, 32, 92, 77, 82, 40, 2, 69, 23, 67, 95, 93, 63, 84, 90, 97, 20, 83, 14, 28, 68]
improvement:-10769 current_temperature:870.9 chance:4.263717360571259E-6
improvement:-1894 current_temperature:870.8000000000001 chance:0.11360684903707806
improvement:-11372 current_temperature:870.7 chance:2.127089990918991E-6
improvement:-5656 current_temperature:870.6 chance:0.0015084555533543356
improvement:-2608 current_temperature:870.5 chance:0.04998764909196988
improvement:-910 current_temperature:870.4000000000001 chance:0.3515173097632043
improvement:-7502 current_temperature:870.3 chance:1.804573517672953E-4
improvement:-11199 current_temperature:870.1999999999999 chance:2.575529799500756E-6
improvement:-14637 current_temperature:870.1 chance:4.945491728294026E-8
improvement:-10345 current_temperature:870.0 chance:6.8531332761060744E-6
improvement:-12910 current_temperature:869.9 chance:3.586975447544754E-7
improvement:-15929 current_temperature:869.8000000000001 chance:1.1132407580433024E-8
improvement:-11737 current_temperature:869.7 chance:1.3771998643508479E-6
improvement:-10404 current_temperature:869.6 chance:6.368660232036428E-6
improvement:-11147 current_temperature:869.4999999999999 chance:2.706074490042771E-6
improvement:-12281 current_temperature:869.4 chance:7.332098341389998E-7
improvement:-9143 current_temperature:869.3 chance:2.705448166402229E-5
improvement:-6701 current_temperature:869.1999999999999 chance:4.485959594520374E-4
improvement:-3797 current_temperature:869.1 chance:0.012665324744815748
improvement:-9226 current_temperature:869.0 chance:2.4500894751810497E-5
improvement:-7943 current_temperature:868.9 chance:1.0713260368045421E-4
improvement:-10703 current_temperature:868.8000000000001 chance:4.4647783967301754E-6
improvement:-12380 current_temperature:868.7 chance:6.468315550493887E-7
improvement:-3112 current_temperature:868.6 chance:0.027798398097457447
iteration:1316 time:1581258348342 best_value:496967 Knapsack: value:494894 Resources:[1173, 261] Inventory: in:[78, 96, 91, 22, 44, 18, 24, 21, 1, 89, 7, 49, 80, 0, 30, 52, 48, 15, 66, 62, 27, 50, 59, 37, 54, 39, 74, 8, 53, 43, 71, 46, 75, 87, 9, 76, 10, 70, 11, 98, 85, 56, 79, 81, 58, 33, 38, 5, 16, 60, 99, 13, 72, 42, 57, 41, 73, 64, 45, 3, 6, 93, 17, 88] out:[29, 36, 31, 65, 77, 2, 97, 14, 25, 55, 19, 94, 23, 90, 92, 40, 34, 67, 83, 47, 82, 12, 69, 63, 32, 26, 68, 4, 95, 20, 35, 28, 84, 61, 86, 51]
improvement:-13702 current_temperature:868.4000000000001 chance:1.4044595083201912E-7
improvement:-15416 current_temperature:868.3 chance:1.9473088370098096E-8
improvement:-8732 current_temperature:868.1999999999999 chance:4.285919213794036E-5
improvement:-13669 current_temperature:868.1 chance:1.450943217974489E-7
improvement:-15106 current_temperature:868.0 chance:2.7661457838198253E-8
improvement:-8609 current_temperature:867.9 chance:4.921335408899281E-5
improvement:-17138 current_temperature:867.8000000000001 chance:2.6497778151872607E-9
improvement:-10487 current_temperature:867.7 chance:5.638038057484977E-6
improvement:-17744 current_temperature:867.6 chance:1.311858351929275E-9
improvement:-1010 current_temperature:867.4999999999999 chance:0.3121519689832913
improvement:-11956 current_temperature:867.4 chance:1.0322997615628861E-6
improvement:-10474 current_temperature:867.3 chance:5.6913707295571176E-6
improvement:-13577 current_temperature:867.1999999999999 chance:1.5871833456977434E-7
improvement:-12524 current_temperature:867.1 chance:5.33638359377089E-7
improvement:-9955 current_temperature:867.0 chance:1.0312825319486976E-5
improvement:-6375 current_temperature:866.9 chance:6.401619515009399E-4
improvement:-8404 current_temperature:866.8000000000001 chance:6.156411092398185E-5
improvement:-13237 current_temperature:866.7 chance:2.3284935903279677E-7
improvement:-12073 current_temperature:866.6 chance:8.905235703776889E-7
improvement:-10913 current_temperature:866.5 chance:3.39113777391291E-6
improvement:-12046 current_temperature:866.4000000000001 chance:9.157625123052605E-7
improvement:-9756 current_temperature:866.3 chance:1.2856158032732127E-5
improvement:-9575 current_temperature:866.1999999999999 chance:1.582326721536996E-5
improvement:-4425 current_temperature:866.1 chance:0.006041458621507632
improvement:-4964 current_temperature:866.0 chance:0.0032402602879157607
improvement:-10092 current_temperature:865.9 chance:8.676212165243573E-6
improvement:-17779 current_temperature:865.8000000000001 chance:1.2074374478510678E-9
improvement:-12220 current_temperature:865.7 chance:7.406449441077468E-7
improvement:-6861 current_temperature:865.6 chance:3.611222912090181E-4
improvement:-9162 current_temperature:865.4999999999999 chance:2.5272630113098727E-5
improvement:-8859 current_temperature:865.4 chance:3.58242801627643E-5
improvement:-10148 current_temperature:865.3 chance:8.067035522247694E-6
improvement:-12632 current_temperature:865.1999999999999 chance:4.563104424733107E-7
improvement:-6487 current_temperature:865.1 chance:5.538841102702364E-4
improvement:-5465 current_temperature:865.0 chance:0.001803692953216899
improvement:-13348 current_temperature:864.9 chance:1.9839654938593953E-7
improvement:-15110 current_temperature:864.8000000000001 chance:2.5816605743477785E-8
improvement:-5145 current_temperature:864.7 chance:0.0026057350453284095
improvement:-10009 current_temperature:864.6 chance:9.384496504898537E-6
improvement:-15279 current_temperature:864.5 chance:2.1104070838760285E-8
improvement:-4060 current_temperature:864.4000000000001 chance:0.009123520008418894
improvement:-10577 current_temperature:864.3000000000001 chance:4.844585034517681E-6
improvement:-10438 current_temperature:864.1999999999999 chance:5.681912730165467E-6
improvement:-14797 current_temperature:864.1 chance:3.6564959616407674E-8
improvement:-7601 current_temperature:864.0 chance:1.5111737522968756E-4
improvement:-3296 current_temperature:863.9 chance:0.022032064808979315
improvement:-7860 current_temperature:863.8000000000001 chance:1.1174081186759763E-4
improvement:-15984 current_temperature:863.7 chance:9.178281573128639E-9
improvement:-5996 current_temperature:863.6 chance:9.653409719986981E-4
improvement:-10671 current_temperature:863.4999999999999 chance:4.2959150477722136E-6
improvement:-8022 current_temperature:863.4 chance:9.223467378433917E-5
improvement:-11303 current_temperature:863.3 chance:2.060043404674043E-6
improvement:-9021 current_temperature:863.1999999999999 chance:2.8929499229931273E-5
improvement:-12331 current_temperature:863.1 chance:6.241513811442193E-7
improvement:-6588 current_temperature:863.0 chance:4.8380169431056207E-4
improvement:-6392 current_temperature:862.9 chance:6.066375308697995E-4
improvement:-10528 current_temperature:862.8 chance:5.01973913092376E-6
improvement:-13596 current_temperature:862.7 chance:1.4308545339548817E-7
improvement:-9336 current_temperature:862.6 chance:1.993381594407694E-5
improvement:-6126 current_temperature:862.5 chance:8.229552807406266E-4
improvement:-11173 current_temperature:862.4000000000001 chance:2.3627012186822637E-6
improvement:-6891 current_temperature:862.3000000000001 chance:3.383538556523144E-4
improvement:-5697 current_temperature:862.1999999999999 chance:0.0013501823013385703
improvement:-9155 current_temperature:862.1 chance:2.443686510381422E-5
improvement:-5730 current_temperature:862.0 chance:0.0012974794430675942
improvement:-8393 current_temperature:861.9 chance:5.901088694633906E-5
improvement:-12891 current_temperature:861.8 chance:3.1895144148017664E-7
improvement:-3456 current_temperature:861.7 chance:0.018121130882663098
improvement:-5982 current_temperature:861.6 chance:9.654686412262163E-4
improvement:-9739 current_temperature:861.4999999999999 chance:1.2314894382874718E-5
improvement:-785 current_temperature:861.4 chance:0.4019983984335047
improvement:-13081 current_temperature:861.3 chance:2.536000907661359E-7
improvement:-9369 current_temperature:861.1999999999999 chance:1.8849841773459895E-5
improvement:-10065 current_temperature:861.1 chance:8.389430513401479E-6
improvement:-12114 current_temperature:861.0 chance:7.755554061652562E-7
improvement:-1713 current_temperature:860.9 chance:0.13672575617236485
improvement:-7499 current_temperature:860.8 chance:1.646541130690737E-4
improvement:-11274 current_temperature:860.7 chance:2.0480127169901494E-6
improvement:-7660 current_temperature:860.6 chance:1.3628436898364585E-4
improvement:-7635 current_temperature:860.5 chance:1.401568504557909E-4
improvement:-12969 current_temperature:860.4000000000001 chance:2.84303997561103E-7
improvement:-3607 current_temperature:860.3000000000001 chance:0.01510509056359835
improvement:-6921 current_temperature:860.1999999999999 chance:3.204439110131591E-4
improvement:-10531 current_temperature:860.1 chance:4.814274856522905E-6
improvement:-11641 current_temperature:860.0 chance:1.322420866065199E-6
improvement:-10245 current_temperature:859.9 chance:6.694822664094735E-6
improvement:-6083 current_temperature:859.8 chance:8.460761929710134E-4
improvement:-4391 current_temperature:859.7 chance:0.00605061310194643
improvement:-9342 current_temperature:859.6 chance:1.906139429378681E-5
improvement:-2363 current_temperature:859.4999999999999 chance:0.06397436434076498
improvement:-11897 current_temperature:859.4 chance:9.725162017466473E-7
improvement:-7269 current_temperature:859.3 chance:2.119392278047056E-4
improvement:-11925 current_temperature:859.1999999999999 chance:9.383057851218043E-7
improvement:-14325 current_temperature:859.1 chance:5.733086364758276E-8
improvement:-4589 current_temperature:859.0 chance:0.004785051745416467
improvement:-3428 current_temperature:858.9 chance:0.018478424461525988
improvement:-15722 current_temperature:858.8 chance:1.1204616947167371E-8
improvement:-8811 current_temperature:858.7 chance:3.497561552087001E-5
improvement:-6188 current_temperature:858.6 chance:7.413176884963473E-4
improvement:-6453 current_temperature:858.5 chance:5.439796506532474E-4
improvement:-5659 current_temperature:858.4000000000001 chance:0.0013706123474191386
improvement:-13906 current_temperature:858.3000000000001 chance:9.197084204393865E-8
improvement:-14068 current_temperature:858.1999999999999 chance:7.600632225801108E-8
improvement:-12545 current_temperature:858.1 chance:4.4753628629520175E-7
improvement:-4059 current_temperature:858.0 chance:0.008819684057331752
improvement:-6856 current_temperature:857.9 chance:3.382898744015965E-4
improvement:-10078 current_temperature:857.8 chance:7.89990865547342E-6
improvement:-12935 current_temperature:857.7 chance:2.8209254011543816E-7
improvement:-7576 current_temperature:857.6 chance:1.4570081896488448E-4
improvement:-13169 current_temperature:857.5 chance:2.1396906202929666E-7
improvement:-3419 current_temperature:857.4 chance:0.018543479851137665
improvement:-12820 current_temperature:857.3 chance:3.20326479207126E-7
improvement:-16204 current_temperature:857.1999999999999 chance:6.170990731391948E-9
improvement:-9009 current_temperature:857.1 chance:2.7234512384869133E-5
improvement:-12870 current_temperature:857.0 chance:3.0059472225422047E-7
improvement:-4651 current_temperature:856.9 chance:0.004393168684373646
improvement:-5598 current_temperature:856.8 chance:0.0014537433254903562
improvement:-11389 current_temperature:856.7 chance:1.6845109872766508E-6
improvement:-4393 current_temperature:856.6 chance:0.005925947657124173
improvement:-8466 current_temperature:856.5 chance:5.096286590372692E-5
improvement:-8119 current_temperature:856.4000000000001 chance:7.633469547407775E-5
improvement:-16414 current_temperature:856.3000000000001 chance:4.733903516110826E-9
improvement:-9455 current_temperature:856.1999999999999 chance:1.599905960712389E-5
improvement:-13015 current_temperature:856.1 chance:2.4978551176519065E-7
improvement:-5632 current_temperature:856.0 chance:0.0013886277463223981
improvement:-6972 current_temperature:855.9 chance:2.899472852321124E-4
improvement:-7934 current_temperature:855.8 chance:9.412774800225165E-5
improvement:-10779 current_temperature:855.7 chance:3.3831462017729583E-6
improvement:-16267 current_temperature:855.6 chance:5.5338117850802315E-9
improvement:-11136 current_temperature:855.5 chance:2.2223415792144307E-6
improvement:-7567 current_temperature:855.4 chance:1.4393426636948517E-4
improvement:-726 current_temperature:855.3 chance:0.4279174509162674
improvement:-12229 current_temperature:855.1999999999999 chance:6.162709933774175E-7
improvement:-11377 current_temperature:855.1 chance:1.6663472165868278E-6
improvement:-6488 current_temperature:855.0 chance:5.063390298530297E-4
improvement:-3388 current_temperature:854.9 chance:0.019005314802788536
improvement:-14856 current_temperature:854.8 chance:2.8325483016003294E-8
improvement:-2819 current_temperature:854.7 chance:0.03694838655268068
improvement:-14698 current_temperature:854.6 chance:3.393939355822733E-8
improvement:-15164 current_temperature:854.5 chance:1.9633072469545247E-8
improvement:-8710 current_temperature:854.4000000000001 chance:3.7383228516335436E-5
improvement:-11460 current_temperature:854.3000000000001 chance:1.493345882971952E-6
improvement:-13232 current_temperature:854.1999999999999 chance:1.8730688982135784E-7
improvement:-15457 current_temperature:854.1 chance:1.3816359429682473E-8
improvement:-4602 current_temperature:854.0 chance:0.004567639253827895
improvement:-11752 current_temperature:853.9 chance:1.0541922929722896E-6
improvement:-3809 current_temperature:853.8 chance:0.011548125625685444
improvement:-4766 current_temperature:853.7 chance:0.0037621773417653923
improvement:-12776 current_temperature:853.6 chance:3.161029925397986E-7
improvement:-17504 current_temperature:853.5 chance:1.2395784997387663E-9
improvement:-4899 current_temperature:853.4 chance:0.003212945558285501
improvement:-5157 current_temperature:853.3 chance:0.002373011505710914
improvement:-7959 current_temperature:853.1999999999999 chance:8.886335641989084E-5
improvement:-15523 current_temperature:853.1 chance:1.2519341214437365E-8
improvement:-11475 current_temperature:853.0 chance:1.4376215435326775E-6
improvement:-10256 current_temperature:852.9 chance:5.9933719617636005E-6
improvement:-9400 current_temperature:852.8 chance:1.632987882674386E-5
improvement:-8320 current_temperature:852.7 chance:5.787403596861807E-5
improvement:-8725 current_temperature:852.6 chance:3.594920075004625E-5
improvement:-13137 current_temperature:852.5 chance:2.0301810504114021E-7
improvement:-8202 current_temperature:852.4000000000001 chance:6.623887191063106E-5
improvement:-11932 current_temperature:852.3000000000001 chance:8.317238678281147E-7
improvement:-12259 current_temperature:852.2 chance:5.657458636956499E-7
improvement:-12391 current_temperature:852.1 chance:4.837389402744066E-7
improvement:-5088 current_temperature:852.0 chance:0.0025495689178773027
improvement:-7039 current_temperature:851.9 chance:2.5795977643699764E-4
improvement:-6795 current_temperature:851.8 chance:3.431905586005762E-4
improvement:-14068 current_temperature:851.7 chance:6.706838080210573E-8
improvement:-8797 current_temperature:851.6 chance:3.2640160169913166E-5
improvement:-7370 current_temperature:851.5 chance:1.7419866598995906E-4
improvement:-8699 current_temperature:851.4 chance:3.6533198209238394E-5
improvement:-11289 current_temperature:851.3 chance:1.741271261215586E-6
improvement:-10602 current_temperature:851.1999999999999 chance:3.896791082561137E-6
improvement:-9524 current_temperature:851.1 chance:1.3808524826658932E-5
improvement:-5068 current_temperature:851.0 chance:0.002591945178466345
improvement:-6242 current_temperature:850.9 chance:6.518069464977305E-4
improvement:-11085 current_temperature:850.8 chance:2.1959101217297606E-6
improvement:-14531 current_temperature:850.7 chance:3.8169570420089126E-8
improvement:-12469 current_temperature:850.6 chance:4.30179105749019E-7
improvement:-11459 current_temperature:850.5 chance:1.4081256997725638E-6
improvement:-7963 current_temperature:850.4000000000001 chance:8.577107011681072E-5
improvement:-4392 current_temperature:850.3000000000001 chance:0.005711715862571343
improvement:-12044 current_temperature:850.2 chance:7.042879322375362E-7
improvement:-9948 current_temperature:850.1 chance:8.275984359714746E-6
improvement:-6643 current_temperature:850.0 chance:4.0351612119904974E-4
improvement:-11242 current_temperature:849.9 chance:1.8005137408893948E-6
improvement:-8540 current_temperature:849.8 chance:4.321065741407126E-5
improvement:-9129 current_temperature:849.7 chance:2.1578957097724245E-5
improvement:-8220 current_temperature:849.6 chance:6.282601975834291E-5
improvement:-10302 current_temperature:849.5 chance:5.410691751139064E-6
improvement:-18149 current_temperature:849.4 chance:5.254073831975424E-10
improvement:-3634 current_temperature:849.3 chance:0.013859035865771332
improvement:-7053 current_temperature:849.1999999999999 chance:2.4716264257118093E-4
improvement:-13582 current_temperature:849.0999999999999 chance:1.1301331235743853E-7
improvement:-13188 current_temperature:849.0 chance:1.7941417006100443E-7
improvement:-9776 current_temperature:848.9 chance:9.96850801665084E-6
improvement:-10976 current_temperature:848.8 chance:2.421321762670999E-6
improvement:-4476 current_temperature:848.7 chance:0.005123341625157442
improvement:-6777 current_temperature:848.6 chance:3.401599042538133E-4
improvement:-2098 current_temperature:848.5 chance:0.08436533338897247
improvement:-7873 current_temperature:848.4000000000001 chance:9.32878354885727E-5
improvement:-9740 current_temperature:848.3000000000001 chance:1.0316282314883752E-5
improvement:-15050 current_temperature:848.2 chance:1.968405869855946E-8
improvement:-15938 current_temperature:848.0999999999999 chance:6.894132062887858E-9
improvement:-6508 current_temperature:848.0 chance:4.645096142385534E-4
improvement:-13703 current_temperature:847.9 chance:9.579034846447808E-8
improvement:-11038 current_temperature:847.8 chance:2.2165024228963023E-6
improvement:-1384 current_temperature:847.7 chance:0.1954104499097262
iteration:1524 time:1581258348355 best_value:496967 Knapsack: value:493510 Resources:[1205, 5201] Inventory: in:[91, 37, 54, 73, 72, 87, 46, 48, 59, 66, 0, 11, 45, 39, 88, 96, 22, 27, 3, 38, 85, 98, 10, 50, 89, 7, 78, 30, 9, 42, 52, 1, 16, 21, 49, 58, 56, 75, 99, 17, 57, 74, 5, 81, 6, 60, 43, 79, 18, 71, 24, 70, 80, 93, 62, 76, 53, 64, 33, 41, 8, 31, 44] out:[90, 94, 34, 69, 25, 4, 23, 40, 97, 36, 63, 77, 35, 68, 47, 20, 2, 32, 19, 14, 84, 26, 55, 65, 29, 61, 95, 83, 28, 12, 82, 92, 67, 86, 51, 13, 15]
improvement:-13515 current_temperature:847.6 chance:1.1889545772835358E-7
improvement:-9209 current_temperature:847.5 chance:1.9095140179231557E-5
improvement:-17474 current_temperature:847.4 chance:1.1079856398713557E-9
improvement:-3516 current_temperature:847.3 chance:0.01576990605469705
improvement:-7706 current_temperature:847.1999999999999 chance:1.1213072980831339E-4
improvement:-12547 current_temperature:847.0999999999999 chance:3.692800484562119E-7
improvement:-4140 current_temperature:847.0 chance:0.007537690577806954
improvement:-3875 current_temperature:846.9 chance:0.010301037238688828
improvement:-6650 current_temperature:846.8 chance:3.885479388892613E-4
improvement:-378 current_temperature:846.7 chance:0.6399027184715134
iteration:1535 time:1581258348355 best_value:496967 Knapsack: value:493678 Resources:[3177, 925] Inventory: in:[91, 73, 72, 46, 48, 66, 45, 39, 22, 27, 38, 98, 50, 89, 7, 30, 9, 42, 52, 1, 49, 58, 99, 17, 57, 74, 60, 43, 24, 80, 62, 76, 64, 41, 31, 88, 3, 78, 6, 85, 21, 44, 75, 93, 79, 11, 70, 0, 54, 18, 5, 33, 16, 87, 96, 81, 56, 53, 10, 8, 71, 20, 59] out:[90, 94, 4, 23, 36, 77, 35, 68, 26, 55, 61, 83, 92, 67, 51, 13, 95, 65, 25, 14, 63, 15, 19, 86, 47, 28, 12, 34, 32, 69, 40, 84, 82, 97, 29, 2, 37]
improvement:-3725 current_temperature:846.5 chance:0.012271539813461883
improvement:-14054 current_temperature:846.4000000000001 chance:6.148685996639092E-8
improvement:-5231 current_temperature:846.3000000000001 chance:0.002068310315385566
improvement:-7238 current_temperature:846.2 chance:1.9286242566401486E-4
improvement:-4481 current_temperature:846.0999999999999 chance:0.005011278058102207
improvement:-10780 current_temperature:846.0 chance:2.9247054451328536E-6
improvement:-8214 current_temperature:845.9 chance:6.0651411149227924E-5
improvement:-12604 current_temperature:845.8 chance:3.374433967902092E-7
improvement:-13602 current_temperature:845.7 chance:1.0349757749447644E-7
improvement:-4561 current_temperature:845.6 chance:0.00454465611422994
improvement:-8334 current_temperature:845.5 chance:5.2385044664085046E-5
improvement:-8240 current_temperature:845.4000000000001 chance:5.8477681510328066E-5
improvement:-5075 current_temperature:845.3 chance:0.0024693862568288265
improvement:-5905 current_temperature:845.1999999999999 chance:9.242646882958475E-4
improvement:-11793 current_temperature:845.0999999999999 chance:8.701836197839103E-7
improvement:-3849 current_temperature:845.0 chance:0.010514189156826212
improvement:-11909 current_temperature:844.9 chance:7.560493459799819E-7
improvement:-8859 current_temperature:844.8 chance:2.7910553421653087E-5
improvement:-9477 current_temperature:844.7 chance:1.3411904861840515E-5
improvement:-9540 current_temperature:844.6 chance:1.2431366657703033E-5
improvement:-4789 current_temperature:844.5 chance:0.0034450697401485647
improvement:-5519 current_temperature:844.4000000000001 chance:0.0014502752763106816
improvement:-16539 current_temperature:844.3000000000001 chance:3.1088633924655855E-9
improvement:-12727 current_temperature:844.2 chance:2.8356869886515054E-7
improvement:-5664 current_temperature:844.0999999999999 chance:0.0012185356381791202
improvement:-4685 current_temperature:844.0 chance:0.0038837741956764538
improvement:-8167 current_temperature:843.9 chance:6.266628778962117E-5
improvement:-11026 current_temperature:843.8 chance:2.113685384105639E-6
improvement:-3617 current_temperature:843.7 chance:0.013745155237248577
improvement:-10204 current_temperature:843.6 chance:5.583024013200242E-6
improvement:-12868 current_temperature:843.5 chance:2.3693426287876528E-7
