verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
improvement:-10711 current_temperature:888.8000000000001 chance:5.8382462375636184E-6
improvement:-5776 current_temperature:888.7 chance:0.0015043699316777865
improvement:-12733 current_temperature:888.6 chance:5.982350998734361E-7
improvement:-12973 current_temperature:888.5 chance:4.558906115493724E-7
improvement:-11246 current_temperature:888.4 chance:3.1797362916641673E-6
improvement:-14979 current_temperature:888.3 chance:4.74995102248615E-8
improvement:-3769 current_temperature:888.2 chance:0.014358493281189107
improvement:-9792 current_temperature:888.1 chance:1.6276545959843298E-5
improvement:-10701 current_temperature:888.0 chance:5.840607890654761E-6
improvement:-14914 current_temperature:887.9 chance:5.0720453178067186E-8
iteration:1123 time:1581258361074 best_value:496050 Knapsack: value:496050 Resources:[3247, 1735] Inventory: in:[45, 65, 84, 7, 21, 56, 76, 18, 38, 72, 28, 80, 24, 73, 43, 85, 74, 87, 44, 54, 55, 22, 62, 8, 75, 79, 89, 9, 6, 71, 0, 30, 48, 77, 33, 35, 46, 51, 31, 61, 57, 49, 1, 41, 19, 58, 66, 68, 64, 5, 3, 99, 26, 52, 60, 59, 4, 42, 78, 10, 37, 90, 20] out:[67, 14, 39, 69, 63, 12, 34, 91, 95, 16, 40, 15, 23, 17, 70, 25, 50, 2, 47, 13, 93, 88, 83, 36, 94, 92, 82, 98, 11, 81, 53, 86, 97, 27, 32, 96, 29]
improvement:-12120 current_temperature:887.7 chance:1.1761534445920353E-6
improvement:-12067 current_temperature:887.5999999999999 chance:1.2466035343022482E-6
improvement:-312 current_temperature:887.5 chance:0.7035971647398115
improvement:-12423 current_temperature:887.4 chance:8.320911328251875E-7
improvement:-5986 current_temperature:887.3 chance:0.001175209290836699
improvement:-17641 current_temperature:887.2 chance:2.31488825999252E-9
improvement:-14074 current_temperature:887.1 chance:1.2877763597617902E-7
improvement:-1267 current_temperature:887.0 chance:0.23968963691466355
improvement:-14093 current_temperature:886.9 chance:1.255980289472817E-7
improvement:-7351 current_temperature:886.8000000000001 chance:2.5117642326280516E-4
improvement:-1086 current_temperature:886.7 chance:0.29382645171125743
improvement:-6770 current_temperature:886.6 chance:4.827978728452166E-4
improvement:-4048 current_temperature:886.5 chance:0.010396647759499009
improvement:-6516 current_temperature:886.4 chance:6.418967886821909E-4
improvement:-8540 current_temperature:886.3 chance:6.536238754564164E-5
improvement:-5221 current_temperature:886.1999999999999 chance:0.0027629768102302326
improvement:-11624 current_temperature:886.1 chance:2.0084280201192496E-6
improvement:-7465 current_temperature:886.0 chance:2.1920396804105108E-4
improvement:-5308 current_temperature:885.9 chance:0.002499544127478705
improvement:-16896 current_temperature:885.8000000000001 chance:5.201685475935191E-9
improvement:-7944 current_temperature:885.7 chance:1.272729045575072E-4
improvement:-6942 current_temperature:885.5999999999999 chance:3.9416009940507185E-4
improvement:-14969 current_temperature:885.5 chance:4.554460383160373E-8
improvement:-10977 current_temperature:885.4 chance:4.127716079787117E-6
improvement:-9762 current_temperature:885.3 chance:1.6260518175475676E-5
improvement:-4194 current_temperature:885.1999999999999 chance:0.008756908597072588
improvement:-12171 current_temperature:885.1 chance:1.066649011310582E-6
improvement:-3240 current_temperature:885.0 chance:0.025706357370937478
improvement:-6666 current_temperature:884.9 chance:5.351012468959256E-4
improvement:-6364 current_temperature:884.8000000000001 chance:7.521416441886007E-4
improvement:-13296 current_temperature:884.7 chance:2.9721105431006394E-7
improvement:-6009 current_temperature:884.6 chance:0.0011217102537456718
improvement:-5096 current_temperature:884.5 chance:0.003146554780152862
improvement:-7849 current_temperature:884.4 chance:1.3984953483458468E-4
improvement:-4424 current_temperature:884.3 chance:0.006718925084688511
improvement:-10156 current_temperature:884.1999999999999 chance:1.0271996825008444E-5
improvement:-5604 current_temperature:884.1 chance:0.001766686582501955
improvement:-5840 current_temperature:884.0 chance:0.0013517775598588947
improvement:-6269 current_temperature:883.9 chance:8.31373612314882E-4
improvement:-3091 current_temperature:883.8000000000001 chance:0.03027607139900498
improvement:-9407 current_temperature:883.7 chance:2.3819278678425483E-5
improvement:-13255 current_temperature:883.5999999999999 chance:3.0555631633049857E-7
improvement:-8182 current_temperature:883.5 chance:9.507027804994205E-5
improvement:-3984 current_temperature:883.4 chance:0.011000128622090143
improvement:-1871 current_temperature:883.3 chance:0.12024870499053338
improvement:-6527 current_temperature:883.1999999999999 chance:6.172897079139803E-4
improvement:-2122 current_temperature:883.1 chance:0.09045535373037442
improvement:-6483 current_temperature:883.0 chance:6.477434470588824E-4
improvement:-15342 current_temperature:882.9 chance:2.8401429241174644E-8
improvement:-3310 current_temperature:882.8000000000001 chance:0.023531069602667744
improvement:-18036 current_temperature:882.7 chance:1.3370995107985824E-9
improvement:-3490 current_temperature:882.6 chance:0.019173500223088565
improvement:-4421 current_temperature:882.5000000000001 chance:0.006673360465278922
improvement:-1458 current_temperature:882.4 chance:0.1916064257481803
improvement:-9307 current_temperature:882.3 chance:2.6231062776599064E-5
improvement:-9609 current_temperature:882.1999999999999 chance:1.860485551882485E-5
improvement:-13331 current_temperature:882.1 chance:2.7327178094489756E-7
improvement:-1513 current_temperature:882.0 chance:0.17988824156113434
improvement:-11319 current_temperature:881.9 chance:2.6663807624648965E-6
improvement:-6832 current_temperature:881.8000000000001 chance:4.3169613250535523E-4
improvement:-6292 current_temperature:881.7 chance:7.957590397802693E-4
improvement:-4545 current_temperature:881.5999999999999 chance:0.005768176532066238
improvement:-7009 current_temperature:881.5 chance:3.5223235095251175E-4
improvement:-8477 current_temperature:881.4 chance:6.654356362356202E-5
improvement:-7312 current_temperature:881.3 chance:2.4930482282070745E-4
improvement:-10107 current_temperature:881.1999999999999 chance:1.044291367380925E-5
improvement:-8107 current_temperature:881.1 chance:1.0093853895369697E-4
improvement:-16782 current_temperature:881.0 chance:5.335900515486213E-9
improvement:-11455 current_temperature:880.9 chance:2.251877672420865E-6
improvement:-6386 current_temperature:880.8000000000001 chance:7.100131504759264E-4
improvement:-8179 current_temperature:880.7 chance:9.262691030733997E-5
improvement:-8895 current_temperature:880.6 chance:4.103572808529246E-5
iteration:1196 time:1581258361079 best_value:499217 Knapsack: value:499217 Resources:[1, 1417] Inventory: in:[48, 31, 21, 80, 10, 87, 78, 9, 89, 61, 84, 37, 45, 28, 90, 0, 41, 19, 22, 72, 85, 8, 59, 4, 20, 51, 33, 73, 38, 49, 99, 66, 6, 56, 35, 62, 46, 1, 3, 5, 58, 42, 79, 76, 54, 44, 71, 65, 64, 75, 77, 18, 30, 7, 24, 43, 55, 52, 60, 68, 36, 70, 74] out:[81, 50, 2, 29, 39, 14, 12, 47, 63, 94, 98, 96, 17, 67, 93, 91, 27, 32, 95, 88, 40, 86, 16, 34, 69, 82, 11, 23, 97, 83, 53, 13, 92, 25, 15, 57, 26]
improvement:-15709 current_temperature:880.4 chance:1.7818548042508385E-8
improvement:-15186 current_temperature:880.3 chance:3.2211665077679466E-8
improvement:-10322 current_temperature:880.1999999999999 chance:8.073848864579206E-6
improvement:-12790 current_temperature:880.1 chance:4.882494002720295E-7
improvement:-10340 current_temperature:880.0 chance:7.889324827200223E-6
improvement:-4927 current_temperature:879.9 chance:0.003699713320886054
improvement:-9101 current_temperature:879.8000000000001 chance:3.217256607720651E-5
improvement:-8040 current_temperature:879.7 chance:1.073432012753093E-4
improvement:-10926 current_temperature:879.6 chance:4.030761458290227E-6
improvement:-11065 current_temperature:879.5 chance:3.4366550163934167E-6
improvement:-3202 current_temperature:879.4 chance:0.026222985471954077
improvement:-12435 current_temperature:879.3 chance:7.215017151448757E-7
improvement:-11268 current_temperature:879.1999999999999 chance:2.7164177691050756E-6
improvement:-4412 current_temperature:879.1 chance:0.006612660593318956
improvement:-7078 current_temperature:879.0 chance:3.18358581502337E-4
improvement:-8678 current_temperature:878.9 chance:5.1511484838998744E-5
improvement:-7365 current_temperature:878.8000000000001 chance:2.2923876114873214E-4
improvement:-8050 current_temperature:878.7 chance:1.0503037607613432E-4
improvement:-9199 current_temperature:878.6 chance:2.8373185988887422E-5
improvement:-7631 current_temperature:878.5000000000001 chance:1.688673152838056E-4
improvement:-13281 current_temperature:878.4 chance:2.7143706774309777E-7
improvement:-18191 current_temperature:878.3 chance:1.0117321668938153E-9
improvement:-13199 current_temperature:878.1999999999999 chance:2.969785234727489E-7
improvement:-5315 current_temperature:878.1 chance:0.0023511719758095894
improvement:-5159 current_temperature:878.0 chance:0.0028063959073271597
improvement:-8200 current_temperature:877.9 chance:8.779802253944706E-5
improvement:-6518 current_temperature:877.8000000000001 chance:5.959334036955917E-4
improvement:-7207 current_temperature:877.7 chance:2.71585403380036E-4
improvement:-6232 current_temperature:877.6 chance:8.241277117004773E-4
improvement:-3711 current_temperature:877.5 chance:0.014566078716720528
improvement:-13713 current_temperature:877.4 chance:1.630626221484285E-7
improvement:-15790 current_temperature:877.3 chance:1.52543032298987E-8
improvement:-2715 current_temperature:877.1999999999999 chance:0.04527160612371606
improvement:-11334 current_temperature:877.1 chance:2.4433762996808073E-6
improvement:-14224 current_temperature:877.0 chance:9.040844423819753E-8
improvement:-9875 current_temperature:876.9 chance:1.286164075637082E-5
improvement:-6516 current_temperature:876.8000000000001 chance:5.922573272792252E-4
improvement:-9341 current_temperature:876.7 chance:2.3589049517488424E-5
improvement:-13805 current_temperature:876.6 chance:1.4473723921103694E-7
improvement:-2333 current_temperature:876.5 chance:0.06982782141780176
improvement:-4883 current_temperature:876.4 chance:0.0038041725403125007
improvement:-6633 current_temperature:876.3 chance:5.16040362607803E-4
improvement:-11454 current_temperature:876.1999999999999 chance:2.102553690012282E-6
improvement:-9210 current_temperature:876.1 chance:2.7194424882607546E-5
improvement:-8763 current_temperature:876.0 chance:4.524471647883882E-5
improvement:-5417 current_temperature:875.9 chance:0.0020611402146980713
improvement:-10354 current_temperature:875.8000000000001 chance:7.3388099093120505E-6
improvement:-15869 current_temperature:875.7 chance:1.3487496069748056E-8
improvement:-10429 current_temperature:875.6 chance:6.718203249945772E-6
improvement:-14846 current_temperature:875.5 chance:4.32111474157335E-8
improvement:-10337 current_temperature:875.4 chance:7.442407309800241E-6
improvement:-11654 current_temperature:875.3 chance:1.6507311571463698E-6
improvement:-7769 current_temperature:875.1999999999999 chance:1.3958621016545774E-4
improvement:-9539 current_temperature:875.1 chance:1.8449588008610535E-5
improvement:-14828 current_temperature:875.0 chance:4.3683922256755854E-8
improvement:-12190 current_temperature:874.9 chance:8.89131301443736E-7
improvement:-14588 current_temperature:874.8000000000001 chance:5.7251521749775544E-8
improvement:-8421 current_temperature:874.7 chance:6.590470065739899E-5
improvement:-8322 current_temperature:874.6 chance:7.372217281204704E-5
improvement:-15699 current_temperature:874.5 chance:1.5979286362912334E-8
improvement:-10981 current_temperature:874.4000000000001 chance:3.5155108497270625E-6
improvement:-7947 current_temperature:874.3 chance:1.1283800406498592E-4
improvement:-5812 current_temperature:874.1999999999999 chance:0.0012961405748131878
improvement:-13960 current_temperature:874.1 chance:1.1587976023854424E-7
improvement:-12159 current_temperature:874.0 chance:9.081109142919955E-7
improvement:-16405 current_temperature:873.9 chance:7.036388968956017E-9
improvement:-9106 current_temperature:873.8000000000001 chance:2.9795624492359455E-5
improvement:-14552 current_temperature:873.7 chance:5.842028803441082E-8
improvement:-13854 current_temperature:873.5999999999999 chance:1.2963844110867165E-7
improvement:-12655 current_temperature:873.5 chance:5.105929250815621E-7
improvement:-13606 current_temperature:873.4 chance:1.7158275721109194E-7
improvement:-14463 current_temperature:873.3 chance:6.419637228455809E-8
improvement:-14714 current_temperature:873.1999999999999 chance:4.806727602214532E-8
improvement:-4765 current_temperature:873.1 chance:0.004263925780765242
improvement:-12268 current_temperature:873.0 chance:7.888482496369485E-7
improvement:-11231 current_temperature:872.9 chance:2.583649277099873E-6
improvement:-9933 current_temperature:872.8000000000001 chance:1.1414636580633006E-5
improvement:-12496 current_temperature:872.7 chance:6.04550400268438E-7
improvement:-12977 current_temperature:872.6 chance:3.4779662161486805E-7
improvement:-9568 current_temperature:872.5 chance:1.727605512984197E-5
improvement:-7602 current_temperature:872.4000000000001 chance:1.642874846210455E-4
improvement:-11200 current_temperature:872.3 chance:2.6535308807689148E-6
improvement:-302 current_temperature:872.1999999999999 chance:0.7073350228588767
improvement:-8794 current_temperature:872.1 chance:4.1754388558469925E-5
improvement:-16320 current_temperature:872.0 chance:7.4459443876766895E-9
improvement:-6038 current_temperature:871.9 chance:9.827988473426615E-4
improvement:-15183 current_temperature:871.8000000000001 chance:2.7318774174782263E-8
improvement:-15605 current_temperature:871.7 chance:1.6801442714644144E-8
improvement:-10494 current_temperature:871.6 chance:5.903727825049794E-6
improvement:-9328 current_temperature:871.4999999999999 chance:2.246875302424326E-5
improvement:-7096 current_temperature:871.4 chance:2.907002732521488E-4
improvement:-3373 current_temperature:871.3 chance:0.020832793935692057
improvement:-4839 current_temperature:871.1999999999999 chance:0.003870360152927232
improvement:-9706 current_temperature:871.1 chance:1.4487360808138822E-5
improvement:-6445 current_temperature:871.0 chance:6.115335386906128E-4
improvement:-3242 current_temperature:870.9 chance:0.024171383857119554
improvement:-14343 current_temperature:870.8000000000001 chance:7.026014732561831E-8
improvement:-6817 current_temperature:870.7 chance:3.9789089604552757E-4
improvement:-11694 current_temperature:870.6 chance:1.4672571532849421E-6
improvement:-11803 current_temperature:870.5 chance:1.2925749934647654E-6
improvement:-9158 current_temperature:870.4000000000001 chance:2.6948059559456966E-5
improvement:-13063 current_temperature:870.3 chance:3.0292919242925846E-7
improvement:-3959 current_temperature:870.1999999999999 chance:0.010572184359274591
improvement:-11089 current_temperature:870.1 chance:2.9182917644559327E-6
improvement:-14853 current_temperature:870.0 chance:3.850746212121089E-8
improvement:-14232 current_temperature:869.9 chance:7.84737857800877E-8
improvement:-9231 current_temperature:869.8000000000001 chance:2.45994973497429E-5
improvement:-5480 current_temperature:869.7 chance:0.0018344265715470585
improvement:-4840 current_temperature:869.6 chance:0.0038266047052213548
improvement:-15270 current_temperature:869.4999999999999 chance:2.3604767413124498E-8
improvement:-12788 current_temperature:869.4 chance:4.092274557343808E-7
improvement:-14940 current_temperature:869.3 chance:3.4364499258267214E-8
improvement:-9541 current_temperature:869.1999999999999 chance:1.7094389643708204E-5
improvement:-12332 current_temperature:869.1 chance:6.880589466874031E-7
improvement:-10324 current_temperature:869.0 chance:6.92534831170841E-6
improvement:-15602 current_temperature:868.9 chance:1.5914481312994785E-8
improvement:-13353 current_temperature:868.8000000000001 chance:2.1140816556487518E-7
improvement:-12022 current_temperature:868.7 chance:9.767160375142455E-7
improvement:-13657 current_temperature:868.6 chance:1.484522420461798E-7
improvement:-15942 current_temperature:868.5 chance:1.0670468785881694E-8
improvement:-4449 current_temperature:868.4000000000001 chance:0.0059568401882870575
improvement:-10403 current_temperature:868.3 chance:6.262806293690906E-6
improvement:-2631 current_temperature:868.1999999999999 chance:0.04829594191617308
improvement:-1618 current_temperature:868.1 chance:0.15507590513823105
improvement:-10466 current_temperature:868.0 chance:5.8002839388504255E-6
improvement:-12598 current_temperature:867.9 chance:4.965919485793291E-7
improvement:-9934 current_temperature:867.8000000000001 chance:1.0677860242453188E-5
improvement:-7284 current_temperature:867.7 chance:2.260834383036889E-4
improvement:-12223 current_temperature:867.6 chance:7.6126102570107E-7
improvement:-12831 current_temperature:867.4999999999999 chance:3.770914530119998E-7
improvement:-14468 current_temperature:867.4 chance:5.702748262408669E-8
improvement:-2911 current_temperature:867.3 chance:0.03486076114401426
improvement:-11573 current_temperature:867.1999999999999 chance:1.6004126151587974E-6
improvement:-7601 current_temperature:867.1 chance:1.5594586743170846E-4
improvement:-12034 current_temperature:867.0 chance:9.375027590668837E-7
improvement:-5804 current_temperature:866.9 chance:0.0012369327598719634
improvement:-11468 current_temperature:866.8000000000001 chance:1.7954187688839516E-6
improvement:-9027 current_temperature:866.7 chance:2.996835280319877E-5
improvement:-8994 current_temperature:866.6 chance:3.109415641283889E-5
improvement:-11037 current_temperature:866.5 chance:2.938975491800091E-6
improvement:-5478 current_temperature:866.4000000000001 chance:0.001795063859340518
improvement:-17109 current_temperature:866.3 chance:2.6478723457649165E-9
improvement:-12008 current_temperature:866.1999999999999 chance:9.537643329112055E-7
improvement:-11002 current_temperature:866.1 chance:3.0422257959054824E-6
improvement:-16339 current_temperature:866.0 chance:6.398478925459852E-9
improvement:-5934 current_temperature:865.9 chance:0.0010562975810290882
improvement:-8945 current_temperature:865.8000000000001 chance:3.2590643125330116E-5
improvement:-11073 current_temperature:865.7 chance:2.7862745844427556E-6
improvement:-6479 current_temperature:865.6 chance:5.614535479451851E-4
improvement:-11146 current_temperature:865.4999999999999 chance:2.553347941871422E-6
improvement:-8442 current_temperature:865.4 chance:5.800237631520723E-5
improvement:-5344 current_temperature:865.3 chance:0.0020789490986950236
improvement:-16760 current_temperature:865.1999999999999 chance:3.865233885255692E-9
improvement:-11750 current_temperature:865.1 chance:1.2627169775123339E-6
improvement:-6618 current_temperature:865.0 chance:4.756315528854398E-4
improvement:-10507 current_temperature:864.9 chance:5.297766568715925E-6
improvement:-8545 current_temperature:864.8000000000001 chance:5.114236634358253E-5
improvement:-6948 current_temperature:864.7 chance:3.2387377489192647E-4
improvement:-9872 current_temperature:864.6 chance:1.0995804560515943E-5
improvement:-11202 current_temperature:864.5 chance:2.357805927625495E-6
improvement:-14594 current_temperature:864.4000000000001 chance:4.651982269452531E-8
improvement:-12844 current_temperature:864.3000000000001 chance:3.516671107721345E-7
improvement:-9211 current_temperature:864.1999999999999 chance:2.3502296820772018E-5
improvement:-6170 current_temperature:864.1 chance:7.9245307038253E-4
improvement:-5556 current_temperature:864.0 chance:0.0016115552772564554
improvement:-8500 current_temperature:863.9 chance:5.332518907582079E-5
improvement:-4432 current_temperature:863.8000000000001 chance:0.005911726733057239
improvement:-8869 current_temperature:863.7 chance:3.470552067166471E-5
improvement:-10167 current_temperature:863.6 chance:7.711394738614613E-6
improvement:-11824 current_temperature:863.4999999999999 chance:1.130207359228921E-6
improvement:-6612 current_temperature:863.4 chance:4.7220568219733563E-4
improvement:-2266 current_temperature:863.3 chance:0.0724533937404552
improvement:-17344 current_temperature:863.1999999999999 chance:1.878713869974544E-9
improvement:-6551 current_temperature:863.1 chance:5.054394739865361E-4
improvement:-6663 current_temperature:863.0 chance:4.4353155931513874E-4
improvement:-11617 current_temperature:862.9 chance:1.4230018812988075E-6
improvement:-3485 current_temperature:862.8 chance:0.017612000199048863
improvement:-6807 current_temperature:862.7 chance:3.7434067928460537E-4
improvement:-6622 current_temperature:862.6 chance:4.6345971260395343E-4
improvement:-12768 current_temperature:862.5 chance:3.7233261312063565E-7
improvement:-12397 current_temperature:862.4000000000001 chance:5.715007736466731E-7
improvement:-7180 current_temperature:862.3000000000001 chance:2.420010532250442E-4
improvement:-8773 current_temperature:862.1999999999999 chance:3.810620684713518E-5
improvement:-8568 current_temperature:862.1 chance:4.827859741562509E-5
improvement:-10012 current_temperature:862.0 chance:9.030984347128347E-6
improvement:-13393 current_temperature:861.9 chance:1.7845566723136605E-7
improvement:-10151 current_temperature:861.8 chance:7.665084691984806E-6
improvement:-14668 current_temperature:861.7 chance:4.0491835051377524E-8
improvement:-15281 current_temperature:861.6 chance:1.983915809247933E-8
improvement:-9840 current_temperature:861.4999999999999 chance:1.0952547510536111E-5
improvement:-5255 current_temperature:861.4 chance:0.0022416703155810494
improvement:-5185 current_temperature:861.3 chance:0.0024297429403896897
improvement:-10179 current_temperature:861.1999999999999 chance:7.359238387453784E-6
improvement:-8583 current_temperature:861.1 chance:4.6900442321269904E-5
improvement:-12871 current_temperature:861.0 chance:3.2194129173689797E-7
improvement:-6812 current_temperature:860.9 chance:3.6608333735399225E-4
improvement:-6817 current_temperature:860.8 chance:3.636286790777591E-4
improvement:-8467 current_temperature:860.7 chance:5.3419126679085934E-5
improvement:-6852 current_temperature:860.6 chance:3.484948674068323E-4
improvement:-16653 current_temperature:860.5 chance:3.937570542144652E-9
improvement:-15811 current_temperature:860.4000000000001 chance:1.04534205406164E-8
improvement:-11004 current_temperature:860.3000000000001 chance:2.7860467569611976E-6
improvement:-4780 current_temperature:860.1999999999999 chance:0.0038609297955858987
improvement:-5452 current_temperature:860.1 chance:0.0017664245313574259
improvement:-5096 current_temperature:860.0 chance:0.002670254760113741
improvement:-11318 current_temperature:859.9 chance:1.922285758320468E-6
improvement:-6704 current_temperature:859.8 chance:4.1089940474884506E-4
improvement:-8183 current_temperature:859.7 chance:7.348445549676534E-5
improvement:-16211 current_temperature:859.6 chance:6.452672043351179E-9
improvement:-13280 current_temperature:859.4999999999999 chance:1.948874715996315E-7
improvement:-10961 current_temperature:859.4 chance:2.890019960333932E-6
improvement:-13635 current_temperature:859.3 chance:1.2847048804645998E-7
improvement:-7316 current_temperature:859.1999999999999 chance:2.0045964984162162E-4
improvement:-11551 current_temperature:859.1 chance:1.4477988555787769E-6
improvement:-5240 current_temperature:859.0 chance:0.002242606632504026
improvement:-7601 current_temperature:858.9 chance:1.434259812667145E-4
improvement:-9552 current_temperature:858.8 chance:1.4776144928354359E-5
improvement:-7571 current_temperature:858.7 chance:1.4821952333329697E-4
improvement:-12118 current_temperature:858.6 chance:7.421804555116632E-7
improvement:-6214 current_temperature:858.5 chance:7.185996476894227E-4
improvement:-9948 current_temperature:858.4000000000001 chance:9.267445377721494E-6
improvement:-10663 current_temperature:858.3000000000001 chance:4.023352356578363E-6
improvement:-9870 current_temperature:858.1999999999999 chance:1.0121834248416901E-5
improvement:-9610 current_temperature:858.1 chance:1.3685674393133826E-5
improvement:-5414 current_temperature:858.0 chance:0.0018179908613070042
improvement:-13705 current_temperature:857.9 chance:1.1537762785302833E-7
improvement:-13587 current_temperature:857.8 chance:1.3214626054370422E-7
improvement:-12452 current_temperature:857.7 chance:4.954017930605092E-7
improvement:-10610 current_temperature:857.6 chance:4.236661103097258E-6
improvement:-10632 current_temperature:857.5 chance:4.123394528119721E-6
improvement:-15907 current_temperature:857.4 chance:8.764109803200114E-9
improvement:-18638 current_temperature:857.3 chance:3.6164877751432777E-10
improvement:-14117 current_temperature:857.1999999999999 chance:7.042373979429254E-8
improvement:-14681 current_temperature:857.1 chance:3.6400265520112994E-8
improvement:-16617 current_temperature:857.0 chance:3.794430049597303E-9
improvement:-12049 current_temperature:856.9 chance:7.822036882940739E-7
improvement:-9186 current_temperature:856.8 chance:2.2070062288016403E-5
improvement:-7430 current_temperature:856.7 chance:1.7117668532465433E-4
improvement:-6468 current_temperature:856.6 chance:5.256987846371077E-4
improvement:-9604 current_temperature:856.5 chance:1.349654982067335E-5
improvement:-10251 current_temperature:856.4000000000001 chance:6.332129967154948E-6
improvement:-3437 current_temperature:856.3000000000001 chance:0.018064976464372235
improvement:-11778 current_temperature:856.1999999999999 chance:1.0611771523588928E-6
improvement:-1391 current_temperature:856.1 chance:0.19694905539840665
iteration:1440 time:1581258361097 best_value:499217 Knapsack: value:497826 Resources:[101, 2956] Inventory: in:[20, 30, 36, 79, 80, 72, 3, 0, 75, 7, 6, 18, 66, 4, 1, 19, 21, 73, 56, 52, 45, 70, 76, 38, 78, 33, 74, 54, 24, 46, 89, 9, 60, 65, 87, 48, 71, 51, 44, 59, 5, 64, 99, 10, 42, 90, 58, 37, 61, 41, 22, 31, 77, 85, 62, 28, 8, 68, 43, 55, 94, 2, 15] out:[17, 96, 13, 23, 93, 88, 91, 39, 95, 50, 12, 69, 57, 92, 67, 83, 47, 40, 16, 98, 86, 34, 29, 81, 53, 26, 63, 14, 82, 27, 11, 25, 32, 97, 49, 84, 35]
improvement:-14184 current_temperature:856.0 chance:6.363555652604708E-8
improvement:-11786 current_temperature:855.9 chance:1.0462478514438631E-6
improvement:-13917 current_temperature:855.8 chance:8.659904081724701E-8
improvement:-9018 current_temperature:855.7 chance:2.6490080582409373E-5
improvement:-15455 current_temperature:855.6 chance:1.4295123689357226E-8
improvement:-8727 current_temperature:855.5 chance:3.713123546228899E-5
improvement:-4342 current_temperature:855.4 chance:0.006244914403239992
improvement:-13387 current_temperature:855.3 chance:1.594049406893299E-7
improvement:-13143 current_temperature:855.1999999999999 chance:2.1164936030083217E-7
improvement:-11683 current_temperature:855.1 chance:1.1650698620484594E-6
improvement:-10700 current_temperature:855.0 chance:3.6725662740094424E-6
improvement:-3219 current_temperature:854.9 chance:0.023159443088600504
improvement:-9341 current_temperature:854.8 chance:1.795391454107753E-5
improvement:-3572 current_temperature:854.7 chance:0.015310074867129727
improvement:-11063 current_temperature:854.6 chance:2.3875626167379763E-6
improvement:-11486 current_temperature:854.5 chance:1.453147276792725E-6
improvement:-10622 current_temperature:854.4000000000001 chance:3.988417170588979E-6
improvement:-14223 current_temperature:854.3000000000001 chance:5.882386195163268E-8
improvement:-6137 current_temperature:854.1999999999999 chance:7.582479484262088E-4
improvement:-16829 current_temperature:854.1 chance:2.7717643818160014E-9
improvement:-13812 current_temperature:854.0 chance:9.462897598572606E-8
improvement:-11003 current_temperature:853.9 chance:2.534323572045355E-6
improvement:-14393 current_temperature:853.8 chance:4.7736101182938345E-8
improvement:-11744 current_temperature:853.7 chance:1.0606920710385133E-6
improvement:-4797 current_temperature:853.6 chance:0.0036256263842985134
improvement:-11430 current_temperature:853.5 chance:1.5274427265820075E-6
improvement:-11430 current_temperature:853.4 chance:1.5250476782102788E-6
improvement:-10387 current_temperature:853.3 chance:5.169466208223945E-6
improvement:-12934 current_temperature:853.1999999999999 chance:2.6082923749049356E-7
improvement:-10352 current_temperature:853.1 chance:5.370615456025783E-6
improvement:-13659 current_temperature:853.0 chance:1.1109327620179568E-7
improvement:-7345 current_temperature:852.9 chance:1.8194701272050974E-4
improvement:-7038 current_temperature:852.8 chance:2.605243416994782E-4
improvement:-8798 current_temperature:852.7 chance:3.303926013469138E-5
improvement:-7992 current_temperature:852.6 chance:8.49302262102456E-5
improvement:-3800 current_temperature:852.5 chance:0.01159156030173894
improvement:-10854 current_temperature:852.4000000000001 chance:2.9507284962972607E-6
improvement:-4214 current_temperature:852.3000000000001 chance:0.007124124410906858
improvement:-10490 current_temperature:852.2 chance:4.509532529927916E-6
improvement:-9561 current_temperature:852.1 chance:1.3396540926085937E-5
improvement:-15803 current_temperature:852.0 chance:8.803450714045607E-9
improvement:-10852 current_temperature:851.9 chance:2.9356421419866047E-6
improvement:-12228 current_temperature:851.8 chance:5.827645988860037E-7
improvement:-11202 current_temperature:851.7 chance:1.940590029083678E-6
improvement:-8400 current_temperature:851.6 chance:5.202501928816758E-5
improvement:-6127 current_temperature:851.5 chance:7.499250519652377E-4
improvement:-3174 current_temperature:851.4 chance:0.02404141168004188
improvement:-9400 current_temperature:851.3 chance:1.601578334652025E-5
improvement:-3027 current_temperature:851.1999999999999 chance:0.02854835350738289
improvement:-13033 current_temperature:851.1 chance:2.2366326615868243E-7
improvement:-5609 current_temperature:851.0 chance:0.001372571446497215
improvement:-5552 current_temperature:850.9 chance:0.00146653026118786
improvement:-13059 current_temperature:850.8 chance:2.1576343974195888E-7
improvement:-6910 current_temperature:850.7 chance:2.9671975103114784E-4
improvement:-12014 current_temperature:850.6 chance:7.344472507340747E-7
improvement:-14278 current_temperature:850.5 chance:5.1187427132092115E-8
improvement:-10950 current_temperature:850.4000000000001 chance:2.5579778628329212E-6
improvement:-12029 current_temperature:850.3000000000001 chance:7.180176201319589E-7
improvement:-13609 current_temperature:850.2 chance:1.1177008095456796E-7
improvement:-7509 current_temperature:850.1 chance:1.4582861999993136E-4
improvement:-9316 current_temperature:850.0 chance:1.738331012982519E-5
improvement:-9699 current_temperature:849.9 chance:1.1062707227347893E-5
improvement:-16593 current_temperature:849.8 chance:3.3118106611230127E-9
