verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
improvement:-1182 current_temperature:788.0 chance:0.22313016014842982
improvement:-17868 current_temperature:787.9000000000001 chance:1.416014318270538E-10
improvement:-15247 current_temperature:787.8000000000001 chance:3.932867913759654E-9
improvement:-6301 current_temperature:787.7 chance:3.357182509238555E-4
improvement:-11461 current_temperature:787.6 chance:4.788861522991506E-7
improvement:-2048 current_temperature:787.5 chance:0.07422643535446717
iteration:2126 time:1581258358267 best_value:496889 Knapsack: value:488492 Resources:[1839, 1714] Inventory: in:[75, 68, 79, 3, 66, 18, 87, 43, 70, 41, 91, 58, 39, 98, 5, 24, 52, 45, 73, 21, 64, 78, 59, 65, 88, 56, 57, 94, 50, 95, 77, 71, 61, 0, 8, 34, 32, 48, 74, 30, 33, 16, 10, 49, 42, 27, 6, 44, 17, 92, 9, 85, 89, 55, 72, 54, 38, 37, 99, 76, 51, 15, 46] out:[80, 36, 22, 29, 47, 25, 2, 60, 83, 20, 67, 13, 28, 93, 81, 82, 19, 31, 63, 96, 4, 7, 97, 86, 53, 1, 90, 84, 35, 14, 12, 40, 11, 69, 26, 23, 62]
improvement:-4994 current_temperature:787.4 chance:0.0017600858639526295
improvement:-5286 current_temperature:787.3 chance:0.0012136946800524577
improvement:-4574 current_temperature:787.2 chance:0.002996029162164419
improvement:-7417 current_temperature:787.1 chance:8.082703270182037E-5
improvement:-14473 current_temperature:787.0 chance:1.0310645359753734E-8
improvement:-146 current_temperature:786.9 chance:0.8306571139861975
improvement:-10768 current_temperature:786.8 chance:1.1384806320557774E-6
improvement:-1993 current_temperature:786.6999999999999 chance:0.07939124111698533
improvement:-11553 current_temperature:786.5999999999999 chance:4.182185758571105E-7
improvement:-7164 current_temperature:786.5 chance:1.1069748115021299E-4
improvement:-12738 current_temperature:786.4 chance:9.233305050041527E-8
improvement:-1143 current_temperature:786.3 chance:0.23371715186642614
improvement:-3527 current_temperature:786.2 chance:0.011264086015268966
improvement:-9944 current_temperature:786.1 chance:3.2082334383552926E-6
improvement:-340 current_temperature:786.0 chance:0.6488394492943742
improvement:-7141 current_temperature:785.9000000000001 chance:1.1319509081102817E-4
improvement:-7295 current_temperature:785.8000000000001 chance:9.294220537938833E-5
improvement:-3138 current_temperature:785.7 chance:0.018427875314619663
improvement:-7815 current_temperature:785.5999999999999 chance:4.783224374074091E-5
improvement:-7576 current_temperature:785.5 chance:6.476066105013253E-5
improvement:-8008 current_temperature:785.4 chance:3.731637082933169E-5
improvement:-6029 current_temperature:785.3 chance:4.6321429576426284E-4
improvement:-4643 current_temperature:785.2 chance:0.0027036754652762828
iteration:2150 time:1581258358269 best_value:496889 Knapsack: value:488605 Resources:[152, 1423] Inventory: in:[68, 3, 41, 5, 24, 52, 45, 78, 88, 56, 95, 71, 33, 10, 6, 44, 85, 55, 72, 37, 46, 15, 91, 64, 87, 8, 50, 34, 49, 43, 21, 76, 9, 65, 18, 70, 51, 16, 79, 39, 42, 32, 73, 92, 75, 59, 94, 99, 57, 89, 30, 38, 58, 48, 61, 54, 74, 17, 66, 0, 27, 23, 7] out:[36, 2, 83, 53, 1, 11, 69, 63, 4, 29, 84, 22, 97, 25, 86, 12, 60, 28, 62, 93, 35, 96, 26, 20, 31, 81, 47, 67, 19, 80, 82, 40, 14, 90, 13, 98, 77]
improvement:-6020 current_temperature:785.0 chance:4.671828622657744E-4
improvement:-9742 current_temperature:784.9 chance:4.070388126499215E-6
improvement:-6985 current_temperature:784.8 chance:1.363402744843938E-4
improvement:-7321 current_temperature:784.6999999999999 chance:8.875062099249194E-5
improvement:-7313 current_temperature:784.5999999999999 chance:8.9553624617295E-5
improvement:-9975 current_temperature:784.5 chance:3.005384146048554E-6
improvement:-12556 current_temperature:784.4 chance:1.1173462300268727E-7
improvement:-2334 current_temperature:784.3 chance:0.05100140598592349
improvement:-9443 current_temperature:784.2 chance:5.894027382701982E-6
improvement:-12443 current_temperature:784.1 chance:1.2826731616286098E-7
improvement:-10921 current_temperature:784.0 chance:8.919578679021255E-7
improvement:-5746 current_temperature:783.9000000000001 chance:6.555627153487277E-4
improvement:-5927 current_temperature:783.8000000000001 chance:5.19897942481564E-4
improvement:-9216 current_temperature:783.7 chance:7.813934931949424E-6
improvement:-7939 current_temperature:783.5999999999999 chance:3.980792222512722E-5
improvement:-7351 current_temperature:783.5 chance:8.420476104729965E-5
improvement:-13270 current_temperature:783.4 chance:4.400406080506731E-8
improvement:-12341 current_temperature:783.3 chance:1.4375742354752472E-7
improvement:-7916 current_temperature:783.2 chance:4.0782711738086616E-5
improvement:-10280 current_temperature:783.1 chance:1.9901221897698595E-6
improvement:-15360 current_temperature:783.0 chance:3.023477319805918E-9
improvement:-7966 current_temperature:782.9000000000001 chance:3.811165488059201E-5
improvement:-10078 current_temperature:782.8 chance:2.563088980221031E-6
improvement:-7824 current_temperature:782.6999999999999 chance:4.55742764371197E-5
improvement:-13031 current_temperature:782.5999999999999 chance:5.86952383205755E-8
improvement:-4387 current_temperature:782.5 chance:0.003674310524286397
improvement:-12169 current_temperature:782.4 chance:1.7588677762427896E-7
improvement:-7132 current_temperature:782.3 chance:1.09815689706391E-4
improvement:-12294 current_temperature:782.2 chance:1.493149691469764E-7
improvement:-8691 current_temperature:782.1 chance:1.49262414937439E-5
improvement:-13495 current_temperature:782.0 chance:3.2015897901881266E-8
improvement:-6341 current_temperature:781.9000000000001 chance:3.0059921190412264E-4
improvement:-6846 current_temperature:781.8000000000001 chance:1.574007790583869E-4
improvement:-10444 current_temperature:781.7 chance:1.5759941469267002E-6
improvement:-16127 current_temperature:781.5999999999999 chance:1.0941190978317308E-9
improvement:-10953 current_temperature:781.5 chance:8.188580523469645E-7
improvement:-9779 current_temperature:781.4 chance:3.6722089827842796E-6
improvement:-9904 current_temperature:781.3 chance:3.1242737048317895E-6
improvement:-4186 current_temperature:781.2 chance:0.004708325571885963
improvement:-11521 current_temperature:781.1 chance:3.928995150393566E-7
improvement:-325 current_temperature:781.0 chance:0.6595924315850212
iteration:2191 time:1581258358271 best_value:496889 Knapsack: value:488280 Resources:[275, 451] Inventory: in:[68, 24, 33, 85, 46, 15, 64, 8, 51, 74, 7, 34, 57, 17, 58, 9, 16, 89, 44, 3, 48, 72, 92, 42, 61, 18, 38, 87, 78, 50, 55, 45, 75, 65, 10, 66, 76, 6, 30, 59, 39, 52, 71, 27, 37, 79, 56, 43, 73, 91, 70, 94, 88, 99, 5, 49, 32, 23, 0, 41, 95, 21, 1] out:[22, 98, 4, 35, 2, 81, 13, 19, 20, 11, 93, 82, 80, 31, 60, 47, 28, 53, 67, 77, 69, 25, 62, 83, 97, 86, 96, 36, 84, 14, 63, 26, 40, 12, 90, 29, 54]
improvement:-10283 current_temperature:780.9000000000001 chance:1.910511928513793E-6
improvement:-14475 current_temperature:780.8 chance:8.88698243487561E-9
improvement:-12819 current_temperature:780.6999999999999 chance:7.394978203673072E-8
improvement:-4159 current_temperature:780.5999999999999 chance:0.0048539966745300535
improvement:-4465 current_temperature:780.5 chance:0.003277442572596473
improvement:-11642 current_temperature:780.4 chance:3.3204651448865264E-7
improvement:-2225 current_temperature:780.3 chance:0.05775950326949811
improvement:-9437 current_temperature:780.2 chance:5.583936811348161E-6
improvement:-4238 current_temperature:780.1 chance:0.00437155349836291
improvement:-7283 current_temperature:780.0 chance:8.808753806540462E-5
improvement:-12083 current_temperature:779.9000000000001 chance:1.8684023854004826E-7
improvement:-10362 current_temperature:779.8000000000001 chance:1.6946699262178715E-6
improvement:-11275 current_temperature:779.7 chance:5.245683993289076E-7
improvement:-6474 current_temperature:779.5999999999999 chance:2.4746074511001066E-4
improvement:-9902 current_temperature:779.5 chance:3.0419410194782063E-6
improvement:-14213 current_temperature:779.4 chance:1.203047975936757E-8
improvement:-7762 current_temperature:779.3 chance:4.7242308001570665E-5
improvement:-7469 current_temperature:779.2 chance:6.871986263074676E-5
improvement:-6810 current_temperature:779.1 chance:1.5991712710667833E-4
improvement:-11316 current_temperature:779.0 chance:4.91248469409481E-7
improvement:-16022 current_temperature:778.9000000000001 chance:1.1655944013772202E-9
improvement:-13874 current_temperature:778.8 chance:1.8332570627201227E-8
improvement:-13473 current_temperature:778.6999999999999 chance:3.061078480463806E-8
improvement:-6720 current_temperature:778.5999999999999 chance:1.785082157561831E-4
improvement:-15373 current_temperature:778.5 chance:2.6546599716388054E-9
improvement:-7928 current_temperature:778.4 chance:3.7732270008245685E-5
improvement:-16253 current_temperature:778.3 chance:8.526320265122736E-10
improvement:-12487 current_temperature:778.2 chance:1.0747542737704572E-7
improvement:-15430 current_temperature:778.1 chance:2.4422258121298762E-9
improvement:-16966 current_temperature:778.0 chance:3.382628217556908E-10
improvement:-15539 current_temperature:777.9000000000001 chance:2.112116594823605E-9
improvement:-13770 current_temperature:777.8000000000001 chance:2.048076073905963E-8
iteration:2224 time:1581258358274 best_value:496889 Knapsack: value:489242 Resources:[38, 6489] Inventory: in:[17, 16, 48, 72, 87, 45, 27, 37, 43, 91, 88, 0, 21, 51, 94, 61, 85, 58, 68, 95, 56, 50, 89, 92, 39, 71, 7, 34, 65, 57, 8, 99, 32, 42, 52, 78, 73, 70, 9, 75, 44, 38, 59, 15, 5, 64, 55, 41, 3, 1, 66, 74, 79, 6, 18, 24, 33, 10, 76, 49, 22, 54, 46] out:[60, 47, 28, 96, 14, 26, 69, 62, 40, 25, 84, 93, 81, 53, 19, 82, 97, 98, 12, 2, 20, 67, 13, 29, 35, 80, 86, 31, 36, 63, 77, 11, 83, 90, 4, 23, 30]
improvement:-7162 current_temperature:777.6 chance:9.99949426752995E-5
improvement:-5504 current_temperature:777.5 chance:8.425313561428736E-4
improvement:-2137 current_temperature:777.4 chance:0.06399779740363702
improvement:-8369 current_temperature:777.3 chance:2.1089047628469637E-5
improvement:-5263 current_temperature:777.2 chance:0.0011456939855629246
improvement:-2449 current_temperature:777.1 chance:0.04278958451397257
improvement:-15342 current_temperature:777.0 chance:2.659377550323405E-9
improvement:-4839 current_temperature:776.9000000000001 chance:0.0019722093848067563
improvement:-10029 current_temperature:776.8 chance:2.471564729146564E-6
improvement:-10842 current_temperature:776.6999999999999 chance:8.66280089945232E-7
improvement:-7215 current_temperature:776.5999999999999 chance:9.229717364034224E-5
improvement:-4083 current_temperature:776.5 chance:0.005204613077930681
improvement:-7594 current_temperature:776.4 chance:5.651295236593824E-5
iteration:2238 time:1581258358275 best_value:496889 Knapsack: value:489468 Resources:[349, 4026] Inventory: in:[87, 45, 27, 43, 91, 21, 85, 95, 56, 89, 71, 65, 8, 99, 52, 73, 9, 44, 38, 15, 5, 64, 3, 66, 74, 6, 18, 76, 49, 92, 79, 1, 32, 0, 55, 16, 48, 72, 17, 59, 42, 94, 75, 41, 61, 78, 33, 70, 34, 22, 68, 39, 54, 46, 57, 10, 51, 58, 24, 7, 19, 62, 63] out:[60, 28, 26, 40, 25, 12, 2, 20, 67, 29, 35, 86, 31, 11, 83, 90, 23, 30, 36, 77, 80, 97, 4, 81, 98, 14, 13, 47, 96, 84, 53, 93, 69, 82, 50, 88, 37]
improvement:-10405 current_temperature:776.2 chance:1.5075115528651871E-6
improvement:-4455 current_temperature:776.1 chance:0.0032139979167796176
improvement:-8312 current_temperature:776.0 chance:2.2290717847209787E-5
improvement:-9303 current_temperature:775.9000000000001 chance:6.2062906573637774E-6
improvement:-14500 current_temperature:775.8000000000001 chance:7.636059648575532E-9
improvement:-6090 current_temperature:775.7 chance:3.893728015937399E-4
improvement:-8272 current_temperature:775.6 chance:2.3341179721937906E-5
improvement:-5426 current_temperature:775.5 chance:9.148263671514137E-4
improvement:-6017 current_temperature:775.4 chance:4.2651378272180366E-4
improvement:-8026 current_temperature:775.3 chance:3.192498074050561E-5
improvement:-4770 current_temperature:775.2 chance:0.002126557563596168
improvement:-10621 current_temperature:775.1 chance:1.119366080429616E-6
improvement:-8078 current_temperature:775.0 chance:2.973380908815842E-5
improvement:-6185 current_temperature:774.9 chance:3.416666325731486E-4
improvement:-16931 current_temperature:774.8 chance:3.2341303542605897E-10
improvement:-7384 current_temperature:774.6999999999999 chance:7.253571317444209E-5
improvement:-4671 current_temperature:774.5999999999999 chance:0.002404990945728402
improvement:-3363 current_temperature:774.5 chance:0.013008448736273496
improvement:-4198 current_temperature:774.4 chance:0.004422849645836507
improvement:-7518 current_temperature:774.3 chance:6.070922130079091E-5
improvement:-7448 current_temperature:774.2 chance:6.63708127885547E-5
improvement:-4192 current_temperature:774.1 chance:0.00444790972465292
improvement:-4234 current_temperature:774.0 chance:0.004210035337043266
improvement:-4281 current_temperature:773.9 chance:0.003959163771768618
improvement:-6611 current_temperature:773.8000000000001 chance:1.947972458414243E-4
improvement:-11848 current_temperature:773.7 chance:2.2359510724404624E-7
improvement:-2144 current_temperature:773.6 chance:0.06257070273271456
improvement:-3421 current_temperature:773.5 chance:0.012001139001925074
improvement:-8141 current_temperature:773.4 chance:2.6823082944326636E-5
improvement:-7326 current_temperature:773.3 chance:7.684776196487893E-5
improvement:-16627 current_temperature:773.2 chance:4.580060855874051E-10
improvement:-9530 current_temperature:773.1 chance:4.430512845747601E-6
improvement:-2052 current_temperature:773.0 chance:0.07032749150700807
iteration:2271 time:1581258358277 best_value:496889 Knapsack: value:487416 Resources:[526, 5678] Inventory: in:[87, 45, 95, 38, 3, 49, 55, 48, 75, 70, 58, 0, 24, 65, 79, 22, 64, 62, 59, 16, 85, 17, 8, 1, 91, 54, 63, 33, 39, 19, 9, 99, 42, 27, 43, 41, 78, 94, 34, 76, 44, 46, 21, 7, 74, 57, 15, 92, 51, 56, 68, 66, 89, 73, 5, 72, 10, 6, 52, 71, 26, 13, 18] out:[60, 23, 30, 14, 93, 12, 31, 20, 88, 35, 25, 40, 4, 83, 77, 11, 69, 96, 81, 82, 36, 2, 29, 53, 37, 84, 86, 28, 80, 50, 90, 67, 47, 97, 98, 32, 61]
improvement:-11812 current_temperature:772.9 chance:2.3057226402374044E-7
iteration:2273 time:1581258358277 best_value:496889 Knapsack: value:487982 Resources:[102, 4424] Inventory: in:[87, 45, 95, 38, 3, 49, 55, 48, 75, 70, 58, 0, 24, 65, 22, 64, 62, 59, 85, 17, 8, 1, 91, 54, 63, 33, 39, 9, 99, 42, 27, 43, 41, 78, 34, 76, 44, 46, 21, 7, 74, 57, 15, 92, 51, 56, 68, 66, 89, 73, 72, 10, 52, 71, 26, 13, 18, 6, 79, 5, 77, 98, 97] out:[60, 23, 30, 14, 93, 12, 31, 20, 88, 35, 25, 40, 4, 83, 11, 69, 96, 81, 82, 36, 2, 29, 53, 37, 84, 86, 28, 80, 50, 90, 67, 47, 61, 32, 16, 19, 94]
improvement:-9736 current_temperature:772.6999999999999 chance:3.37210251403756E-6
improvement:-1005 current_temperature:772.5999999999999 chance:0.27231317805605015
improvement:-1465 current_temperature:772.5 chance:0.15010201298851966
improvement:-7867 current_temperature:772.4 chance:3.7726898321354706E-5
improvement:-9477 current_temperature:772.3 chance:4.685030375423807E-6
improvement:-4182 current_temperature:772.2 chance:0.0044462447490093895
improvement:-13746 current_temperature:772.1 chance:1.853892348719688E-8
improvement:-4735 current_temperature:772.0 chance:0.0021691504427586846
improvement:-10866 current_temperature:771.9 chance:7.699402109864038E-7
improvement:-9149 current_temperature:771.8000000000001 chance:7.109296375679783E-6
improvement:-14126 current_temperature:771.7 chance:1.1225915821652838E-8
improvement:-4992 current_temperature:771.6 chance:0.0015497317835279892
improvement:-1766 current_temperature:771.5 chance:0.10136298332565427
improvement:-4255 current_temperature:771.4 chance:0.004022124493406079
improvement:-1409 current_temperature:771.3 chance:0.16092997511152585
iteration:2288 time:1581258358278 best_value:496889 Knapsack: value:486573 Resources:[6243, 527] Inventory: in:[87, 38, 49, 55, 48, 75, 70, 58, 0, 24, 64, 1, 33, 42, 27, 43, 34, 76, 44, 21, 7, 15, 56, 26, 13, 18, 6, 79, 77, 97, 85, 59, 78, 92, 57, 98, 5, 72, 62, 45, 99, 71, 74, 9, 52, 89, 73, 41, 54, 8, 3, 65, 66, 22, 46, 51, 95, 39, 10, 68, 69, 61, 28] out:[23, 30, 93, 12, 31, 20, 35, 25, 82, 36, 2, 29, 86, 50, 67, 47, 94, 32, 84, 83, 96, 19, 16, 88, 40, 37, 14, 53, 11, 90, 60, 80, 4, 81, 63, 17, 91]
improvement:-1725 current_temperature:771.2 chance:0.10680250913899944
improvement:-4736 current_temperature:771.1 chance:0.002150886399090905
improvement:-5443 current_temperature:771.0 chance:8.590677437237332E-4
improvement:-444 current_temperature:770.9 chance:0.5621704472820879
improvement:-1945 current_temperature:770.8000000000001 chance:0.08019032869788095
improvement:-6081 current_temperature:770.6999999999999 chance:3.743835836739588E-4
improvement:-3862 current_temperature:770.5999999999999 chance:0.0066597108518902945
improvement:-6886 current_temperature:770.5 chance:1.3142767454299962E-4
improvement:-5165 current_temperature:770.4 chance:0.00122561876327244
improvement:-4573 current_temperature:770.3 chance:0.0026408668612217822
improvement:-3481 current_temperature:770.2 chance:0.010893322443633736
improvement:-9211 current_temperature:770.1 chance:6.3899487258830006E-6
improvement:-9980 current_temperature:770.0 chance:2.3501322353280524E-6
improvement:-13741 current_temperature:769.9 chance:1.773417198533689E-8
improvement:-2979 current_temperature:769.8000000000001 chance:0.02086178377913264
improvement:-9506 current_temperature:769.7 chance:4.328600243838178E-6
improvement:-637 current_temperature:769.6 chance:0.4370521726914968
improvement:-4699 current_temperature:769.5 chance:0.0022281966382840562
improvement:-3264 current_temperature:769.4 chance:0.014374971120266093
improvement:-4767 current_temperature:769.3 chance:0.0020364599214304675
improvement:-1503 current_temperature:769.2 chance:0.14170920699575032
improvement:-8153 current_temperature:769.1 chance:2.489852185869497E-5
improvement:-4148 current_temperature:769.0 chance:0.004543679169036622
improvement:-6285 current_temperature:768.9 chance:2.8188402615746876E-4
improvement:-7492 current_temperature:768.8000000000001 chance:5.858351399826517E-5
improvement:-10022 current_temperature:768.6999999999999 chance:2.176927799930852E-6
improvement:-2598 current_temperature:768.5999999999999 chance:0.03404160789863427
improvement:-6757 current_temperature:768.5 chance:1.518749868902693E-4
improvement:-9377 current_temperature:768.4 chance:5.013985039865408E-6
improvement:-6077 current_temperature:768.3 chance:3.6717547100338665E-4
improvement:-5828 current_temperature:768.2 chance:5.072198605166108E-4
improvement:-2037 current_temperature:768.1 chance:0.07051016200027893
improvement:-2397 current_temperature:768.0 chance:0.044108897919475754
improvement:-6235 current_temperature:767.9 chance:2.976635262297156E-4
improvement:-663 current_temperature:767.8000000000001 chance:0.4216810225960744
iteration:2323 time:1581258358280 best_value:496889 Knapsack: value:485910 Resources:[10090, 2308] Inventory: in:[49, 58, 7, 26, 18, 6, 85, 57, 62, 74, 52, 1, 27, 97, 61, 98, 15, 70, 72, 99, 24, 10, 22, 41, 38, 8, 21, 92, 64, 46, 89, 73, 33, 0, 87, 75, 3, 76, 39, 45, 79, 54, 34, 13, 44, 66, 43, 51, 55, 56, 59, 9, 42, 69, 5, 77, 48, 78, 68, 71, 16, 91, 81] out:[19, 53, 80, 93, 11, 47, 12, 30, 60, 84, 36, 29, 86, 40, 90, 94, 88, 31, 50, 63, 25, 4, 23, 14, 35, 37, 67, 96, 83, 2, 32, 82, 20, 17, 28, 95, 65]
improvement:-7305 current_temperature:767.7 chance:7.370530966395672E-5
improvement:-6160 current_temperature:767.6 chance:3.271757637595788E-4
improvement:-1953 current_temperature:767.5 chance:0.07850245292999375
iteration:2327 time:1581258358280 best_value:496889 Knapsack: value:486186 Resources:[2394, 4940] Inventory: in:[49, 58, 26, 18, 85, 57, 62, 74, 52, 27, 98, 15, 70, 72, 99, 24, 10, 41, 38, 8, 21, 92, 46, 73, 33, 0, 87, 75, 3, 76, 39, 45, 79, 54, 13, 44, 66, 43, 51, 55, 56, 59, 9, 42, 69, 5, 77, 48, 78, 68, 71, 16, 91, 81, 7, 6, 61, 64, 22, 89, 88, 95, 4] out:[19, 93, 11, 47, 12, 30, 60, 84, 36, 29, 86, 40, 90, 94, 31, 50, 63, 25, 23, 37, 67, 96, 2, 32, 82, 20, 17, 28, 65, 83, 80, 35, 14, 53, 34, 97, 1]
iteration:2328 time:1581258358281 best_value:496889 Knapsack: value:486277 Resources:[2860, 162] Inventory: in:[49, 58, 26, 18, 85, 57, 62, 74, 52, 27, 98, 15, 70, 72, 99, 24, 10, 41, 38, 8, 21, 92, 73, 33, 0, 87, 75, 3, 76, 39, 45, 79, 54, 13, 44, 66, 43, 51, 55, 56, 59, 9, 42, 69, 5, 77, 78, 68, 71, 16, 91, 81, 7, 6, 61, 64, 22, 89, 88, 95, 29, 46, 30] out:[19, 93, 11, 47, 12, 60, 84, 36, 86, 40, 90, 94, 31, 50, 63, 25, 23, 37, 67, 96, 2, 32, 82, 20, 17, 28, 65, 83, 80, 35, 14, 53, 34, 97, 1, 4, 48]
improvement:-524 current_temperature:767.2 chance:0.5050978388077599
improvement:-10064 current_temperature:767.1 chance:2.005652469539309E-6
improvement:-11416 current_temperature:767.0 chance:3.4353958418099775E-7
improvement:-9783 current_temperature:766.9 chance:2.883365546277891E-6
improvement:-1601 current_temperature:766.8000000000001 chance:0.1239474297485175
iteration:2334 time:1581258358281 best_value:496889 Knapsack: value:487433 Resources:[2148, 424] Inventory: in:[49, 26, 18, 85, 62, 74, 52, 98, 70, 72, 99, 24, 10, 41, 38, 8, 21, 92, 73, 87, 75, 3, 39, 45, 79, 54, 13, 44, 66, 43, 51, 55, 59, 42, 5, 77, 78, 71, 16, 81, 6, 61, 64, 22, 88, 46, 30, 95, 7, 0, 57, 33, 9, 58, 68, 76, 56, 91, 15, 29, 11, 4, 60] out:[19, 93, 47, 12, 36, 40, 90, 50, 63, 25, 23, 37, 67, 96, 32, 20, 17, 83, 80, 35, 14, 97, 1, 48, 65, 34, 82, 94, 28, 53, 86, 2, 31, 84, 27, 89, 69]
improvement:-9827 current_temperature:766.5999999999999 chance:2.7089734990727393E-6
improvement:-7563 current_temperature:766.5 chance:5.1861824720951095E-5
improvement:-8251 current_temperature:766.4 chance:2.1106730646215863E-5
improvement:-6142 current_temperature:766.3 chance:3.304227461062026E-4
improvement:-14436 current_temperature:766.2 chance:6.568149700389316E-9
improvement:-1826 current_temperature:766.1 chance:0.09222713845012727
improvement:-19609 current_temperature:766.0 chance:7.627837662689482E-12
improvement:-3596 current_temperature:765.9 chance:0.009139679931897297
improvement:-13095 current_temperature:765.8000000000001 chance:3.7468511438506286E-8
iteration:2344 time:1581258358282 best_value:496889 Knapsack: value:488586 Resources:[271, 2498] Inventory: in:[49, 26, 18, 85, 62, 52, 98, 72, 99, 24, 41, 38, 21, 45, 79, 54, 44, 43, 51, 42, 77, 71, 16, 81, 6, 61, 64, 88, 46, 30, 7, 0, 68, 76, 91, 29, 11, 78, 66, 13, 58, 3, 5, 4, 8, 9, 74, 22, 60, 33, 75, 39, 87, 73, 10, 15, 55, 59, 70, 56, 63, 92, 65] out:[19, 93, 36, 40, 90, 50, 37, 96, 32, 17, 83, 35, 14, 82, 94, 28, 2, 31, 69, 67, 25, 34, 97, 20, 27, 53, 48, 12, 1, 47, 86, 89, 80, 23, 84, 95, 57]
improvement:-9223 current_temperature:765.6 chance:5.863518484662918E-6
improvement:-220 current_temperature:765.5000000000001 chance:0.7502161903251292
iteration:2346 time:1581258358282 best_value:496889 Knapsack: value:488366 Resources:[509, 5436] Inventory: in:[49, 26, 18, 85, 62, 52, 98, 72, 24, 41, 38, 21, 45, 79, 54, 44, 43, 51, 42, 77, 71, 81, 6, 61, 64, 88, 46, 30, 7, 0, 76, 29, 11, 78, 66, 13, 58, 3, 5, 4, 9, 74, 22, 33, 75, 39, 87, 73, 10, 15, 55, 59, 70, 56, 63, 92, 65, 8, 99, 91, 68, 57, 19] out:[93, 36, 40, 90, 50, 37, 96, 32, 17, 83, 35, 14, 82, 94, 28, 2, 31, 67, 25, 34, 97, 20, 27, 53, 48, 12, 1, 86, 89, 80, 23, 95, 69, 47, 84, 60, 16]
improvement:-11725 current_temperature:765.4 chance:2.2240015846248727E-7
improvement:-10335 current_temperature:765.3 chance:1.3647926630524182E-6
improvement:-11592 current_temperature:765.2 chance:2.6356108909791774E-7
improvement:-3769 current_temperature:765.1 chance:0.007254353961234091
improvement:-1989 current_temperature:765.0 chance:0.07427357821433388
improvement:-8887 current_temperature:764.9 chance:8.997964041591068E-6
improvement:-529 current_temperature:764.8000000000001 chance:0.5007320754827278
iteration:2353 time:1581258358283 best_value:496889 Knapsack: value:487837 Resources:[2974, 602] Inventory: in:[49, 18, 85, 52, 72, 41, 38, 21, 45, 79, 54, 43, 51, 42, 77, 71, 81, 61, 64, 88, 7, 0, 76, 29, 78, 66, 13, 58, 5, 9, 74, 22, 33, 39, 73, 55, 59, 70, 56, 63, 92, 65, 99, 91, 68, 57, 19, 75, 87, 44, 24, 8, 30, 46, 98, 15, 62, 11, 3, 10, 97, 35, 1] out:[40, 90, 50, 37, 96, 32, 17, 83, 82, 94, 31, 25, 53, 48, 12, 86, 89, 80, 23, 95, 69, 47, 60, 16, 2, 27, 93, 14, 34, 36, 84, 28, 67, 20, 4, 6, 26]
improvement:-13601 current_temperature:764.6999999999999 chance:1.886306814864145E-8
improvement:-5651 current_temperature:764.5999999999999 chance:6.169068170723501E-4
improvement:-5194 current_temperature:764.5 chance:0.0011204969402564503
improvement:-9656 current_temperature:764.4 chance:3.265395155023257E-6
improvement:-5224 current_temperature:764.3 chance:0.0010754539476267367
improvement:-8546 current_temperature:764.2 chance:1.3909529125902036E-5
improvement:-6519 current_temperature:764.1 chance:1.971381490551629E-4
improvement:-7299 current_temperature:764.0 chance:7.094079362106097E-5
improvement:-7399 current_temperature:763.9 chance:6.215851440841102E-5
improvement:-15926 current_temperature:763.8000000000001 chance:8.800801638613839E-10
improvement:-7523 current_temperature:763.7 chance:5.2708874228853715E-5
improvement:-12233 current_temperature:763.6 chance:1.1028834010370918E-7
improvement:-660 current_temperature:763.5000000000001 chance:0.42128737442293746
iteration:2366 time:1581258358283 best_value:496889 Knapsack: value:487177 Resources:[1510, 187] Inventory: in:[18, 85, 72, 41, 38, 45, 79, 42, 71, 81, 64, 7, 0, 76, 29, 66, 13, 58, 74, 22, 33, 39, 73, 55, 70, 63, 99, 68, 19, 8, 46, 15, 62, 3, 10, 97, 1, 43, 77, 57, 49, 92, 65, 35, 59, 51, 91, 98, 88, 9, 52, 54, 75, 87, 30, 78, 24, 21, 5, 11, 56, 20, 84] out:[90, 32, 17, 83, 94, 31, 25, 86, 89, 80, 69, 60, 16, 2, 27, 93, 67, 47, 12, 95, 26, 6, 53, 4, 34, 82, 48, 28, 36, 96, 23, 14, 40, 37, 50, 44, 61]
improvement:-2058 current_temperature:763.4 chance:0.0674860462334528
improvement:-4118 current_temperature:763.3 chance:0.0045392412127766065
improvement:-9621 current_temperature:763.2 chance:3.351401050691179E-6
improvement:-9478 current_temperature:763.1 chance:4.03545898257244E-6
improvement:-6614 current_temperature:763.0 chance:1.71931544983647E-4
improvement:-3879 current_temperature:762.9 chance:0.0061916986467905055
improvement:-16412 current_temperature:762.8000000000001 chance:4.528458553377625E-10
improvement:-17877 current_temperature:762.6999999999999 chance:6.614988647638099E-11
improvement:-807 current_temperature:762.5999999999999 chance:0.3470724009455233
improvement:-10926 current_temperature:762.5 chance:5.982959367679819E-7
improvement:-10060 current_temperature:762.4 chance:1.8595553881162154E-6
improvement:-6267 current_temperature:762.3 chance:2.6889952352633244E-4
improvement:-14847 current_temperature:762.2 chance:3.4699025272624806E-9
improvement:-8411 current_temperature:762.1 chance:1.6101318919726772E-5
