verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
improvement:-11652 current_temperature:805.1 chance:5.182872011032796E-7
improvement:-13267 current_temperature:804.9999999999999 chance:6.95830146610897E-8
improvement:-3485 current_temperature:804.9 chance:0.013171097922443954
improvement:-6271 current_temperature:804.8 chance:4.1302682649111913E-4
improvement:-10702 current_temperature:804.6999999999999 chance:1.6755548003549833E-6
improvement:-11269 current_temperature:804.6 chance:8.267883278295502E-7
improvement:-10917 current_temperature:804.5 chance:1.2783770624620966E-6
improvement:-8405 current_temperature:804.4 chance:2.8983562452869632E-5
improvement:-11636 current_temperature:804.3000000000001 chance:5.211444425882382E-7
improvement:-18382 current_temperature:804.2 chance:1.183354018569992E-10
improvement:-7047 current_temperature:804.1 chance:1.5628405456758482E-4
improvement:-11295 current_temperature:804.0 chance:7.921560254634053E-7
improvement:-6317 current_temperature:803.9000000000001 chance:3.866686125199547E-4
improvement:-8019 current_temperature:803.8 chance:4.648586457709437E-5
improvement:-8525 current_temperature:803.6999999999999 chance:2.473746311208133E-5
improvement:-17423 current_temperature:803.6 chance:3.8369058016018585E-10
improvement:-10520 current_temperature:803.5 chance:2.060175565483672E-6
improvement:-8349 current_temperature:803.4 chance:3.067435346543576E-5
improvement:-8760 current_temperature:803.3000000000001 chance:1.8365864516287484E-5
improvement:-11331 current_temperature:803.2 chance:7.469103165915849E-7
improvement:-13887 current_temperature:803.1 chance:3.092365258278921E-8
improvement:-14204 current_temperature:802.9999999999999 chance:2.0792624657628746E-8
improvement:-4446 current_temperature:802.9 chance:0.003936643478554096
improvement:-14245 current_temperature:802.8 chance:1.9670505796224704E-8
improvement:-3797 current_temperature:802.6999999999999 chance:0.008823953320061232
improvement:-13649 current_temperature:802.6 chance:4.115252449223089E-8
improvement:-7857 current_temperature:802.5 chance:5.59722679197612E-5
improvement:-20410 current_temperature:802.4 chance:8.9784718049137E-12
improvement:-12786 current_temperature:802.3000000000001 chance:1.1989109605010473E-7
improvement:-7870 current_temperature:802.2 chance:5.48712477485393E-5
improvement:-9823 current_temperature:802.1 chance:4.801401670473162E-6
improvement:-9348 current_temperature:802.0 chance:8.668105101549885E-6
improvement:-3009 current_temperature:801.9000000000001 chance:0.023462820975926182
improvement:-7876 current_temperature:801.8000000000001 chance:5.419626960173697E-5
improvement:-3850 current_temperature:801.6999999999999 chance:0.008210880427292835
improvement:-4940 current_temperature:801.6 chance:0.0021066112805850834
improvement:-10518 current_temperature:801.5 chance:1.998937891574654E-6
improvement:-14378 current_temperature:801.4 chance:1.6153920365792672E-8
improvement:-199 current_temperature:801.3000000000001 chance:0.780089644512754
improvement:-1319 current_temperature:801.2 chance:0.1927655531252377
iteration:1989 time:1581258350444 best_value:498491 Knapsack: value:495317 Resources:[4221, 157] Inventory: in:[75, 60, 25, 87, 89, 15, 33, 17, 42, 68, 59, 51, 76, 22, 10, 91, 71, 79, 85, 56, 45, 84, 64, 30, 99, 65, 78, 77, 43, 7, 52, 0, 18, 24, 72, 48, 9, 98, 81, 44, 80, 6, 50, 20, 88, 66, 11, 74, 35, 58, 41, 19, 21, 3, 70, 73, 37, 54, 94, 28, 27, 5, 46] out:[69, 23, 92, 53, 29, 93, 95, 55, 67, 47, 63, 36, 57, 86, 31, 16, 49, 39, 12, 14, 83, 4, 2, 61, 13, 34, 26, 97, 62, 40, 38, 90, 82, 32, 96, 8, 1]
improvement:-8795 current_temperature:801.1 chance:1.7062041617841386E-5
improvement:-13574 current_temperature:800.9999999999999 chance:4.368255106901688E-8
improvement:-2511 current_temperature:800.9 chance:0.043490059933877306
improvement:-8491 current_temperature:800.8 chance:2.483772594626218E-5
improvement:-18545 current_temperature:800.6999999999999 chance:8.735995326708367E-11
improvement:-8169 current_temperature:800.6 chance:3.703684603615858E-5
improvement:-9926 current_temperature:800.5 chance:4.119617840140937E-6
improvement:-1641 current_temperature:800.4 chance:0.12870595596503798
improvement:-8731 current_temperature:800.3 chance:1.8280806422026847E-5
improvement:-8963 current_temperature:800.2 chance:1.3661214991673265E-5
improvement:-10459 current_temperature:800.1 chance:2.103062409011227E-6
improvement:-5298 current_temperature:800.0 chance:0.0013301015317507244
improvement:-2375 current_temperature:799.9000000000001 chance:0.05134841857093262
iteration:2002 time:1581258350445 best_value:498491 Knapsack: value:492942 Resources:[471, 5113] Inventory: in:[75, 60, 33, 17, 42, 59, 51, 76, 91, 79, 85, 56, 45, 64, 30, 78, 43, 52, 0, 24, 48, 81, 80, 6, 20, 88, 74, 19, 21, 3, 70, 28, 5, 46, 99, 71, 73, 50, 65, 58, 7, 10, 66, 9, 89, 27, 87, 54, 37, 68, 72, 77, 35, 41, 22, 11, 15, 25, 84, 18, 4, 36, 8] out:[92, 95, 67, 63, 86, 31, 14, 34, 26, 62, 40, 90, 82, 96, 61, 39, 69, 1, 2, 29, 93, 97, 23, 53, 49, 83, 32, 55, 16, 38, 12, 47, 13, 57, 98, 94, 44]
improvement:-6191 current_temperature:799.8000000000001 chance:4.3477357862613063E-4
improvement:-3426 current_temperature:799.6999999999999 chance:0.013785933201011395
improvement:-12667 current_temperature:799.6 chance:1.3184078252117884E-7
improvement:-5982 current_temperature:799.5 chance:5.630307235227642E-4
improvement:-9217 current_temperature:799.4 chance:9.831712542412288E-6
improvement:-6131 current_temperature:799.3 chance:4.6640245745911327E-4
improvement:-2318 current_temperature:799.2 chance:0.05500119314715125
improvement:-13241 current_temperature:799.1 chance:6.364843323790537E-8
improvement:-14686 current_temperature:798.9999999999999 chance:1.0410243178633258E-8
improvement:-7606 current_temperature:798.9 chance:7.33263294481045E-5
improvement:-9908 current_temperature:798.8 chance:4.10376625095785E-6
improvement:-11185 current_temperature:798.6999999999999 chance:8.282038554913735E-7
improvement:-3827 current_temperature:798.6 chance:0.008294718944633668
improvement:-5648 current_temperature:798.5 chance:8.474638563972178E-4
improvement:-2763 current_temperature:798.4 chance:0.03140866895866163
improvement:-10914 current_temperature:798.3 chance:1.1548361932179556E-6
improvement:-1603 current_temperature:798.2 chance:0.13422086302291025
iteration:2019 time:1581258350446 best_value:498491 Knapsack: value:491339 Resources:[46, 3074] Inventory: in:[33, 17, 42, 85, 56, 64, 78, 24, 80, 20, 19, 3, 70, 5, 73, 65, 58, 9, 54, 37, 68, 72, 77, 25, 18, 36, 21, 71, 50, 27, 15, 84, 45, 75, 51, 8, 88, 91, 22, 0, 60, 46, 87, 99, 76, 7, 79, 59, 74, 6, 11, 30, 4, 28, 52, 35, 81, 66, 41, 10, 38, 57, 94, 1] out:[92, 67, 14, 26, 96, 39, 29, 97, 23, 53, 83, 47, 98, 82, 49, 2, 95, 63, 61, 44, 90, 69, 12, 32, 40, 86, 93, 16, 31, 55, 62, 13, 34, 48, 89, 43]
improvement:-7699 current_temperature:798.1 chance:6.464105521170411E-5
improvement:-3670 current_temperature:798.0 chance:0.010061917825779374
improvement:-5714 current_temperature:797.9000000000001 chance:7.760462738399762E-4
improvement:-5313 current_temperature:797.8000000000001 chance:0.001281705327752481
improvement:-11122 current_temperature:797.6999999999999 chance:8.806681715984199E-7
improvement:-6326 current_temperature:797.6 chance:3.593211929294085E-4
improvement:-6389 current_temperature:797.5 chance:3.3169812442542765E-4
improvement:-11235 current_temperature:797.4 chance:7.603089232639857E-7
improvement:-7223 current_temperature:797.3 chance:1.1630142768584869E-4
improvement:-10329 current_temperature:797.2 chance:2.3605920698722244E-6
improvement:-7505 current_temperature:797.1 chance:8.146144189600198E-5
improvement:-9379 current_temperature:796.9999999999999 chance:7.749520803585131E-6
improvement:-9564 current_temperature:796.9 chance:6.134967145263232E-6
improvement:-6232 current_temperature:796.8 chance:4.011058740025068E-4
improvement:-11454 current_temperature:796.6999999999999 chance:5.704705343408623E-7
improvement:-9047 current_temperature:796.6 chance:1.1687188412178485E-5
improvement:-14064 current_temperature:796.5 chance:2.145623686690704E-8
improvement:-8957 current_temperature:796.4 chance:1.3048193355998097E-5
improvement:-11733 current_temperature:796.3 chance:3.989632282005372E-7
improvement:-4154 current_temperature:796.2 chance:0.005422045750912501
improvement:-10070 current_temperature:796.1 chance:3.2102405761025918E-6
improvement:-7652 current_temperature:796.0 chance:6.684959407353644E-5
improvement:-2443 current_temperature:795.9000000000001 chance:0.04644524948246694
improvement:-8743 current_temperature:795.8000000000001 chance:1.69299087623898E-5
improvement:-8241 current_temperature:795.6999999999999 chance:3.177221359105969E-5
improvement:-11546 current_temperature:795.6 chance:4.981733402908547E-7
improvement:-11855 current_temperature:795.5 chance:3.372042538784964E-7
improvement:-6555 current_temperature:795.4 chance:2.6358450611570087E-4
improvement:-8576 current_temperature:795.3 chance:2.074195299154924E-5
improvement:-10086 current_temperature:795.2 chance:3.1015715923639946E-6
improvement:-10578 current_temperature:795.1 chance:1.6678304299711244E-6
improvement:-9138 current_temperature:795.0 chance:1.0187596341155075E-5
improvement:-2846 current_temperature:794.9 chance:0.0278666521322921
improvement:-2963 current_temperature:794.8 chance:0.024041305096842384
improvement:-13371 current_temperature:794.6999999999999 chance:4.93061477410386E-8
improvement:-1011 current_temperature:794.6 chance:0.2801757249904555
iteration:2055 time:1581258350448 best_value:498491 Knapsack: value:490328 Resources:[335, 2922] Inventory: in:[56, 24, 73, 58, 25, 36, 71, 8, 60, 6, 35, 19, 57, 1, 22, 18, 17, 84, 59, 27, 80, 85, 75, 10, 41, 21, 7, 45, 74, 64, 87, 99, 78, 50, 88, 46, 94, 76, 70, 42, 11, 9, 66, 4, 72, 79, 20, 3, 28, 51, 37, 30, 68, 5, 77, 38, 52, 81, 65, 0, 33, 62, 48, 13] out:[67, 29, 53, 83, 93, 39, 90, 95, 32, 98, 31, 12, 63, 86, 16, 26, 69, 34, 40, 14, 55, 89, 92, 23, 97, 47, 44, 49, 82, 61, 43, 2, 96, 54, 15, 91]
improvement:-9471 current_temperature:794.5 chance:6.651256020852932E-6
improvement:-4474 current_temperature:794.4 chance:0.0035816794650806107
improvement:-10850 current_temperature:794.3 chance:1.1684572580448564E-6
improvement:-3452 current_temperature:794.2 chance:0.01295190738133787
improvement:-12767 current_temperature:794.1 chance:1.0416181466426141E-7
improvement:-7203 current_temperature:794.0 chance:1.1486093604733099E-4
improvement:-8292 current_temperature:793.9000000000001 chance:2.9103841478765305E-5
improvement:-13691 current_temperature:793.8000000000001 chance:3.2325240071418116E-8
improvement:-11313 current_temperature:793.6999999999999 chance:6.453349947768298E-7
improvement:-10685 current_temperature:793.6 chance:1.4212671948601874E-6
improvement:-4870 current_temperature:793.5 chance:0.0021606069539508474
improvement:-7277 current_temperature:793.4 chance:1.0391697175409844E-4
improvement:-3887 current_temperature:793.3 chance:0.0074481790053396125
improvement:-6719 current_temperature:793.2 chance:2.095074230966201E-4
improvement:-9002 current_temperature:793.1 chance:1.1764815998545458E-5
improvement:-6608 current_temperature:793.0 chance:2.4047053568917125E-4
improvement:-10378 current_temperature:792.9 chance:2.068551665387722E-6
improvement:-9659 current_temperature:792.8 chance:5.114655020800064E-6
improvement:-8063 current_temperature:792.6999999999999 chance:3.8242406682197417E-5
improvement:-16498 current_temperature:792.6 chance:9.123119701780892E-10
improvement:-9184 current_temperature:792.5 chance:9.270775424022304E-6
improvement:-12907 current_temperature:792.4 chance:8.433316260951249E-8
improvement:-16148 current_temperature:792.3 chance:1.4078969804081744E-9
improvement:-10312 current_temperature:792.2 chance:2.222417655864052E-6
improvement:-7251 current_temperature:792.1 chance:1.0578019978587352E-4
improvement:-1508 current_temperature:792.0 chance:0.14896552077038006
iteration:2081 time:1581258350450 best_value:498491 Knapsack: value:488820 Resources:[983, 503] Inventory: in:[24, 73, 58, 25, 1, 18, 41, 7, 45, 50, 88, 11, 30, 5, 77, 81, 65, 0, 33, 13, 3, 35, 28, 4, 9, 68, 19, 72, 38, 84, 64, 71, 36, 27, 80, 70, 75, 56, 37, 21, 48, 51, 8, 20, 42, 60, 79, 94, 74, 52, 22, 85, 59, 87, 76, 6, 46, 62, 17, 57, 66, 91, 97, 10] out:[39, 16, 69, 47, 44, 61, 23, 49, 53, 34, 67, 14, 54, 92, 40, 29, 98, 96, 32, 55, 31, 95, 89, 83, 2, 90, 26, 43, 63, 93, 86, 82, 12, 15, 99, 78]
improvement:-11372 current_temperature:791.9000000000001 chance:5.799064495567563E-7
improvement:-9467 current_temperature:791.8000000000001 chance:6.4186541481132265E-6
improvement:-13904 current_temperature:791.6999999999999 chance:2.3595545162462738E-8
improvement:-6571 current_temperature:791.6 chance:2.4829089132434205E-4
improvement:-5520 current_temperature:791.5 chance:9.358083932706432E-4
improvement:-8336 current_temperature:791.4 chance:2.6636389609336604E-5
improvement:-3920 current_temperature:791.3 chance:0.0070560253123660216
improvement:-10186 current_temperature:791.2 chance:2.563555827934718E-6
improvement:-11075 current_temperature:791.1 chance:8.319492671887285E-7
improvement:-6593 current_temperature:791.0 chance:2.3996464371289842E-4
improvement:-11853 current_temperature:790.9 chance:3.0999056192523247E-7
improvement:-5244 current_temperature:790.8 chance:0.0013185014082960933
improvement:-9639 current_temperature:790.6999999999999 chance:5.078654743608365E-6
improvement:-8984 current_temperature:790.6 chance:1.161142098939367E-5
improvement:-5193 current_temperature:790.5 chance:0.0014028351793670042
improvement:-8123 current_temperature:790.4 chance:3.441304333327636E-5
improvement:-15050 current_temperature:790.3 chance:5.364829507453009E-9
improvement:-3950 current_temperature:790.2 chance:0.0067464792848892985
improvement:-8776 current_temperature:790.1 chance:1.5000084064722015E-5
improvement:-2236 current_temperature:790.0 chance:0.05899044797953058
improvement:-9721 current_temperature:789.9000000000001 chance:4.5217064993075825E-6
improvement:-8008 current_temperature:789.8000000000001 chance:3.9497397827315624E-5
improvement:-7901 current_temperature:789.7 chance:4.517055079094831E-5
improvement:-12766 current_temperature:789.6 chance:9.516250403693391E-8
improvement:-6495 current_temperature:789.5 chance:2.674104602211348E-4
improvement:-3646 current_temperature:789.4 chance:0.009865635271058595
improvement:-6360 current_temperature:789.3 chance:3.166312501271764E-4
improvement:-13102 current_temperature:789.2 chance:6.166052527748423E-8
improvement:-9351 current_temperature:789.1 chance:7.137063797941208E-6
improvement:-14580 current_temperature:789.0 chance:9.432662349989597E-9
improvement:-10619 current_temperature:788.9 chance:1.4261748316618475E-6
improvement:-10429 current_temperature:788.8 chance:1.811511670137128E-6
improvement:-14857 current_temperature:788.6999999999999 chance:6.592539227680534E-9
improvement:-10571 current_temperature:788.6 chance:1.5079371858518378E-6
improvement:-6385 current_temperature:788.5 chance:3.042521459162711E-4
improvement:-17015 current_temperature:788.4 chance:4.2383180566456755E-10
improvement:-13849 current_temperature:788.3 chance:2.3454940046988486E-8
improvement:-13473 current_temperature:788.2 chance:3.7708612684950757E-8
improvement:-15383 current_temperature:788.1 chance:3.3339883019071235E-9
improvement:-6562 current_temperature:788.0 chance:2.4179720777522368E-4
improvement:-11658 current_temperature:787.9000000000001 chance:3.750171997858477E-7
improvement:-3249 current_temperature:787.8000000000001 chance:0.0161773496710165
improvement:-5295 current_temperature:787.7 chance:0.0012040043450945543
improvement:-6075 current_temperature:787.6 chance:4.468416633363205E-4
improvement:-3197 current_temperature:787.5 chance:0.017254495863709644
improvement:-16739 current_temperature:787.4 chance:5.854897045096518E-10
improvement:-7151 current_temperature:787.3 chance:1.1358697675624901E-4
improvement:-10862 current_temperature:787.2 chance:1.0173876354442196E-6
improvement:-8135 current_temperature:787.1 chance:3.2463036269823845E-5
improvement:-9203 current_temperature:787.0 chance:8.345619023346312E-6
improvement:-4677 current_temperature:786.9 chance:0.002622634169863041
improvement:-3456 current_temperature:786.8 chance:0.012370064831675808
improvement:-7716 current_temperature:786.6999999999999 chance:5.500651195538187E-5
improvement:-5846 current_temperature:786.5999999999999 chance:5.920107517500671E-4
improvement:-3551 current_temperature:786.5 chance:0.01094426607653397
improvement:-14445 current_temperature:786.4 chance:1.0535506102255201E-8
improvement:-15687 current_temperature:786.3 chance:2.1659633470709523E-9
improvement:-6118 current_temperature:786.2 chance:4.172875825333225E-4
improvement:-5032 current_temperature:786.1 chance:0.0016595293869015567
improvement:-9125 current_temperature:786.0 chance:9.080196194418263E-6
improvement:-14123 current_temperature:785.9000000000001 chance:1.5686275093423744E-8
improvement:-11546 current_temperature:785.8000000000001 chance:4.156982565196028E-7
improvement:-14831 current_temperature:785.7 chance:6.341430996412441E-9
improvement:-9374 current_temperature:785.5999999999999 chance:6.5747036111858284E-6
improvement:-1561 current_temperature:785.5 chance:0.13706921589158275
iteration:2146 time:1581258350454 best_value:498491 Knapsack: value:487259 Resources:[4910, 2315] Inventory: in:[70, 48, 84, 71, 27, 75, 57, 41, 65, 59, 60, 64, 88, 3, 45, 73, 74, 79, 18, 6, 13, 81, 11, 4, 91, 1, 20, 10, 17, 51, 97, 5, 33, 56, 52, 7, 50, 9, 58, 19, 25, 24, 66, 72, 28, 0, 76, 36, 21, 30, 35, 80, 46, 85, 77, 8, 68, 62, 87, 38, 42, 78, 54, 86] out:[23, 96, 89, 69, 43, 39, 53, 90, 44, 83, 34, 40, 67, 93, 63, 99, 82, 26, 29, 55, 61, 12, 98, 14, 95, 15, 32, 31, 2, 92, 16, 49, 47, 37, 22, 94]
improvement:-9213 current_temperature:785.4 chance:8.046056236927433E-6
improvement:-7657 current_temperature:785.3 chance:5.827054320895699E-5
improvement:-8604 current_temperature:785.2 chance:1.7423027992052536E-5
improvement:-5047 current_temperature:785.1 chance:0.0016149028993597044
improvement:-7925 current_temperature:785.0 chance:4.1263121397754765E-5
improvement:-10414 current_temperature:784.9 chance:1.7290607418710028E-6
improvement:-5443 current_temperature:784.8 chance:9.726123379749258E-4
improvement:-17653 current_temperature:784.6999999999999 chance:1.6978376213569019E-10
improvement:-6483 current_temperature:784.5999999999999 chance:2.579334183683526E-4
improvement:-14398 current_temperature:784.5 chance:1.0699261239986458E-8
improvement:-3469 current_temperature:784.4 chance:0.012004322013322431
improvement:-7852 current_temperature:784.3 chance:4.488193418718725E-5
improvement:-1084 current_temperature:784.2 chance:0.2510004784786152
iteration:2159 time:1581258350455 best_value:498491 Knapsack: value:486175 Resources:[80, 2513] Inventory: in:[70, 84, 75, 57, 41, 65, 59, 60, 88, 3, 45, 74, 79, 6, 4, 91, 1, 17, 97, 5, 33, 52, 7, 9, 19, 25, 72, 76, 21, 35, 80, 46, 68, 87, 42, 78, 30, 71, 62, 54, 51, 38, 36, 81, 24, 73, 66, 10, 58, 56, 48, 50, 28, 18, 85, 20, 27, 8, 11, 86, 77, 0, 31, 61] out:[23, 96, 89, 43, 39, 90, 44, 34, 67, 82, 2, 16, 49, 37, 98, 95, 26, 94, 83, 53, 32, 29, 99, 40, 14, 22, 15, 47, 63, 92, 69, 93, 55, 12, 64, 13]
improvement:-9030 current_temperature:784.1 chance:9.965432375889261E-6
improvement:-9743 current_temperature:784.0 chance:4.007688493569915E-6
improvement:-1920 current_temperature:783.9000000000001 chance:0.08635470385945893
iteration:2162 time:1581258350455 best_value:498491 Knapsack: value:484255 Resources:[4015, 8341] Inventory: in:[70, 84, 75, 57, 41, 59, 3, 45, 74, 79, 6, 4, 91, 1, 17, 5, 33, 52, 7, 9, 25, 72, 76, 21, 35, 80, 46, 68, 87, 42, 78, 30, 71, 62, 51, 38, 36, 81, 24, 73, 66, 58, 56, 48, 50, 28, 18, 85, 20, 27, 8, 11, 77, 0, 31, 61, 88, 19, 65, 10, 54, 96, 55] out:[23, 89, 43, 39, 90, 44, 34, 67, 82, 2, 16, 49, 37, 98, 95, 26, 83, 53, 32, 29, 14, 15, 47, 63, 92, 69, 93, 12, 64, 13, 99, 40, 22, 94, 60, 86, 97]
improvement:-2429 current_temperature:783.8000000000001 chance:0.04509405550363513
improvement:-2730 current_temperature:783.7 chance:0.030700515904325824
improvement:-5682 current_temperature:783.5999999999999 chance:7.093591897101764E-4
iteration:2166 time:1581258350455 best_value:498491 Knapsack: value:485300 Resources:[114, 7522] Inventory: in:[70, 84, 75, 57, 41, 59, 3, 45, 74, 79, 6, 4, 91, 17, 5, 33, 52, 7, 9, 25, 72, 76, 21, 80, 46, 68, 42, 78, 30, 71, 62, 51, 36, 81, 73, 66, 56, 50, 18, 85, 20, 8, 11, 77, 0, 31, 61, 88, 19, 65, 10, 54, 96, 55, 24, 87, 58, 1, 48, 38, 49, 2, 98] out:[23, 89, 43, 90, 44, 34, 82, 16, 95, 26, 83, 53, 32, 29, 14, 15, 63, 92, 69, 93, 12, 64, 13, 99, 40, 22, 94, 86, 97, 67, 39, 60, 37, 47, 35, 27, 28]
improvement:-7588 current_temperature:783.4 chance:6.214848159757222E-5
improvement:-8008 current_temperature:783.3 chance:3.631013108842403E-5
iteration:2169 time:1581258350456 best_value:498491 Knapsack: value:487614 Resources:[3433, 2505] Inventory: in:[70, 84, 75, 57, 41, 3, 45, 74, 79, 6, 4, 91, 17, 5, 33, 52, 7, 9, 25, 72, 76, 21, 80, 46, 68, 78, 30, 62, 51, 36, 81, 66, 56, 50, 18, 85, 11, 77, 0, 31, 61, 65, 10, 54, 96, 55, 24, 87, 58, 1, 48, 49, 2, 98, 59, 73, 42, 71, 19, 20, 64, 38, 40] out:[23, 89, 43, 90, 34, 82, 16, 95, 26, 83, 53, 32, 29, 14, 63, 92, 69, 12, 13, 99, 94, 86, 97, 39, 60, 37, 47, 35, 27, 28, 22, 44, 67, 93, 15, 88, 8]
improvement:-6474 current_temperature:783.1 chance:2.568178692099755E-4
improvement:-9063 current_temperature:783.0 chance:9.400829351679695E-6
improvement:-8614 current_temperature:782.9000000000001 chance:1.6656961265201482E-5
iteration:2173 time:1581258350456 best_value:498491 Knapsack: value:488924 Resources:[1617, 3768] Inventory: in:[70, 84, 57, 41, 3, 45, 74, 79, 6, 4, 17, 5, 33, 7, 9, 25, 72, 76, 80, 46, 68, 78, 30, 62, 51, 36, 81, 66, 56, 50, 18, 85, 11, 77, 0, 31, 65, 10, 54, 55, 87, 58, 1, 2, 59, 73, 71, 19, 20, 64, 40, 75, 49, 42, 48, 21, 24, 91, 52, 98, 35, 22, 37] out:[23, 89, 43, 90, 34, 95, 83, 53, 32, 29, 14, 63, 92, 69, 12, 13, 99, 97, 60, 47, 27, 28, 67, 93, 15, 8, 88, 44, 16, 39, 26, 82, 94, 86, 96, 38, 61]
improvement:-5060 current_temperature:782.6999999999999 chance:0.0015573006193836665
improvement:-3900 current_temperature:782.5999999999999 chance:0.006850807815993962
improvement:-4760 current_temperature:782.5 chance:0.0022811693546337846
improvement:-1827 current_temperature:782.4 chance:0.096798604668365
improvement:-5143 current_temperature:782.3 chance:0.0013959162497437529
improvement:-3955 current_temperature:782.2 chance:0.006369389855467025
improvement:-1274 current_temperature:782.1 chance:0.1961358583751987
improvement:-8966 current_temperature:782.0 chance:1.0485962020132073E-5
improvement:-9867 current_temperature:781.9000000000001 chance:3.3076890816919126E-6
improvement:-12362 current_temperature:781.8000000000001 chance:1.3578023309639062E-7
improvement:-9030 current_temperature:781.7 chance:9.619231383996194E-6
improvement:-6332 current_temperature:781.5999999999999 chance:3.031355163110344E-4
improvement:-338 current_temperature:781.5 chance:0.6488838152516412
improvement:-3881 current_temperature:781.4 chance:0.006965914447630672
improvement:-15238 current_temperature:781.3 chance:3.386761157807845E-9
improvement:-5092 current_temperature:781.2 chance:0.001476357810213896
improvement:-11618 current_temperature:781.1 chance:3.470157087014213E-7
improvement:-7317 current_temperature:781.0 chance:8.534932626367172E-5
improvement:-3337 current_temperature:780.9000000000001 chance:0.013936075699564242
improvement:-3156 current_temperature:780.8 chance:0.01756216868949307
improvement:-14486 current_temperature:780.6999999999999 chance:8.741860303603205E-9
improvement:-9769 current_temperature:780.5999999999999 chance:3.6721535955107927E-6
improvement:-13605 current_temperature:780.5 chance:2.6900152303002533E-8
improvement:-4626 current_temperature:780.4 chance:0.002664525277361073
improvement:-13390 current_temperature:780.3 chance:3.5275871238777476E-8
improvement:-8639 current_temperature:780.2 chance:1.5528991749392127E-5
improvement:-12790 current_temperature:780.1 chance:7.578738889570676E-8
improvement:-3126 current_temperature:780.0 chance:0.018175289854853005
iteration:2201 time:1581258350458 best_value:498491 Knapsack: value:485798 Resources:[582, 1381] Inventory: in:[41, 45, 4, 5, 33, 76, 46, 51, 50, 18, 54, 55, 87, 71, 42, 98, 22, 31, 66, 37, 20, 21, 3, 80, 91, 6, 2, 52, 62, 1, 81, 58, 72, 64, 40, 57, 24, 10, 25, 0, 85, 36, 70, 74, 35, 75, 79, 30, 59, 48, 49, 78, 19, 56, 7, 77, 73, 65, 11, 17, 8, 39, 15] out:[89, 32, 14, 12, 67, 93, 26, 96, 82, 44, 16, 61, 27, 34, 83, 60, 47, 43, 92, 13, 29, 99, 69, 23, 88, 94, 38, 97, 86, 53, 28, 90, 95, 63, 9, 68, 84]
improvement:-4650 current_temperature:779.9000000000001 chance:0.002573977633239909
improvement:-8677 current_temperature:779.8000000000001 chance:1.4706630585065534E-5
improvement:-5367 current_temperature:779.7 chance:0.001024637181081627
improvement:-12237 current_temperature:779.5999999999999 chance:1.5243751976690258E-7
improvement:-3498 current_temperature:779.5 chance:0.011248820705099142
improvement:-5307 current_temperature:779.4 chance:0.001103703527966019
improvement:-8722 current_temperature:779.3 chance:1.3782712475258791E-5
improvement:-2878 current_temperature:779.2 chance:0.024883960803101537
improvement:-14795 current_temperature:779.1 chance:5.659897270516897E-9
improvement:-4058 current_temperature:779.0 chance:0.005465811823804813
improvement:-8818 current_temperature:778.9000000000001 chance:1.2114665065999186E-5
improvement:-13920 current_temperature:778.8 chance:1.7281111167608312E-8
improvement:-12796 current_temperature:778.6999999999999 chance:7.302122158894703E-8
improvement:-844 current_temperature:778.5999999999999 chance:0.3382408992988093
improvement:-3463 current_temperature:778.5 chance:0.011698460711051021
improvement:-8184 current_temperature:778.4 chance:2.7157029963265285E-5
improvement:-10831 current_temperature:778.3 chance:9.041887756766782E-7
improvement:-8950 current_temperature:778.2 chance:1.0120985557989616E-5
improvement:-12690 current_temperature:778.1 chance:8.2624654732125E-8
improvement:-8726 current_temperature:778.0 chance:1.3457980214819898E-5
improvement:-1212 current_temperature:777.9000000000001 chance:0.21054815666046392
improvement:-8346 current_temperature:777.8000000000001 chance:2.187284052226678E-5
improvement:-10989 current_temperature:777.7 chance:7.300686264082268E-7
improvement:-11446 current_temperature:777.6 chance:4.048900833701505E-7
improvement:-1958 current_temperature:777.5 chance:0.0805942498136834
improvement:-14660 current_temperature:777.4 chance:6.459390342285273E-9
improvement:-5489 current_temperature:777.3 chance:8.573849399327553E-4
improvement:-4049 current_temperature:777.2 chance:0.005463163693759214
improvement:-5073 current_temperature:777.1 chance:0.0014617552206425645
improvement:-5721 current_temperature:777.0 chance:6.343343586717493E-4
improvement:-10068 current_temperature:776.9000000000001 chance:2.35446552904635E-6
improvement:-3429 current_temperature:776.8 chance:0.012103463281444406
improvement:-3940 current_temperature:776.6999999999999 chance:0.006265206946164306
improvement:-1488 current_temperature:776.5999999999999 chance:0.14718804446577732
improvement:-11043 current_temperature:776.5 chance:6.663126973139393E-7
improvement:-3138 current_temperature:776.4 chance:0.017567036372340816
improvement:-3621 current_temperature:776.3 chance:0.009424582413477737
improvement:-10431 current_temperature:776.2 chance:1.4578515220420814E-6
improvement:-14054 current_temperature:776.1 chance:1.3664136997076547E-8
improvement:-7081 current_temperature:776.0 chance:1.0890876985506645E-4
improvement:-12637 current_temperature:775.9000000000001 chance:8.446803646722468E-8
improvement:-8710 current_temperature:775.8000000000001 chance:1.3308330148353282E-5
improvement:-5514 current_temperature:775.7 chance:8.181881767317187E-4
improvement:-4392 current_temperature:775.6 chance:0.0034730825427132656
improvement:-9102 current_temperature:775.5 chance:7.993003933865572E-6
