verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
improvement:-7706 current_temperature:779.7 chance:5.102022453834935E-5
improvement:-15237 current_temperature:779.5999999999999 chance:3.2499108360618833E-9
improvement:-13888 current_temperature:779.5 chance:1.8296627752188374E-8
improvement:-7996 current_temperature:779.4 chance:3.5034624173331256E-5
improvement:-10195 current_temperature:779.3 chance:2.0818506916511637E-6
improvement:-12255 current_temperature:779.2 chance:1.4776104858817164E-7
improvement:-5421 current_temperature:779.1 chance:9.509695694400155E-4
improvement:-10888 current_temperature:779.0 chance:8.509661778711411E-7
improvement:-13503 current_temperature:778.9000000000001 chance:2.958534653057419E-8
improvement:-5813 current_temperature:778.8 chance:5.733310541326327E-4
improvement:-7514 current_temperature:778.6999999999999 chance:6.446322235572691E-5
improvement:-6768 current_temperature:778.5999999999999 chance:1.678356980413146E-4
improvement:-13697 current_temperature:778.5 chance:2.2855107970362446E-8
improvement:-7220 current_temperature:778.4 chance:9.369771143332385E-5
improvement:-8178 current_temperature:778.3 chance:2.7330250785778392E-5
improvement:-1598 current_temperature:778.2 chance:0.1282906745228639
iteration:2219 time:1581258362198 best_value:495989 Knapsack: value:492769 Resources:[1906, 3321] Inventory: in:[72, 97, 35, 70, 73, 37, 3, 38, 28, 91, 90, 59, 65, 15, 17, 9, 88, 58, 5, 87, 68, 92, 52, 99, 64, 39, 24, 21, 0, 75, 62, 89, 66, 79, 7, 57, 10, 80, 74, 78, 11, 1, 41, 46, 56, 22, 81, 60, 44, 45, 76, 42, 43, 85, 13, 48, 8, 18, 33, 27, 6, 54, 30, 32] out:[40, 95, 94, 86, 26, 82, 4, 96, 69, 49, 71, 31, 51, 77, 23, 14, 16, 47, 29, 83, 50, 19, 84, 12, 61, 34, 98, 36, 25, 2, 67, 63, 20, 53, 55, 93]
improvement:-2723 current_temperature:778.1 chance:0.030210969672946217
improvement:-15812 current_temperature:778.0 chance:1.4908678229701624E-9
improvement:-3868 current_temperature:777.9000000000001 chance:0.006926771231910091
improvement:-6451 current_temperature:777.8000000000001 chance:2.500359405079026E-4
improvement:-11337 current_temperature:777.7 chance:4.666899972262521E-7
improvement:-5394 current_temperature:777.6 chance:9.714425803005663E-4
improvement:-8573 current_temperature:777.5 chance:1.626708918723473E-5
improvement:-5535 current_temperature:777.4 chance:8.088583069544168E-4
improvement:-7233 current_temperature:777.3 chance:9.094209853716131E-5
improvement:-14614 current_temperature:777.2 chance:6.820065172455662E-9
improvement:-7305 current_temperature:777.1 chance:8.269639259387467E-5
improvement:-10136 current_temperature:777.0 chance:2.1607718869280165E-6
improvement:-6471 current_temperature:776.9000000000001 chance:2.4135122876071377E-4
improvement:-9300 current_temperature:776.8 chance:6.317458196318392E-6
improvement:-7014 current_temperature:776.6999999999999 chance:1.1970098555909288E-4
improvement:-4582 current_temperature:776.5999999999999 chance:0.002739233177846637
improvement:-1904 current_temperature:776.5 chance:0.0861187318256662
improvement:-12144 current_temperature:776.4 chance:1.6107077899987431E-7
improvement:-10546 current_temperature:776.3 chance:1.2593003484209878E-6
improvement:-6090 current_temperature:776.2 chance:3.9134696966453263E-4
improvement:-1928 current_temperature:776.1 chance:0.08339091140185992
improvement:-8712 current_temperature:776.0 chance:1.3312539814862097E-5
improvement:-11329 current_temperature:775.9000000000001 chance:4.5584710019193995E-7
improvement:-2559 current_temperature:775.8000000000001 chance:0.036937405244545786
improvement:-12041 current_temperature:775.7 chance:1.8136511240647707E-7
improvement:-5837 current_temperature:775.6 chance:5.39004581074753E-4
improvement:-2826 current_temperature:775.5 chance:0.02614491453399752
improvement:-8917 current_temperature:775.4 chance:1.0131400117439572E-5
improvement:-8017 current_temperature:775.3 chance:3.2297738370668304E-5
improvement:-8832 current_temperature:775.2 chance:1.1271999198321083E-5
improvement:-3401 current_temperature:775.1 chance:0.012427780785923388
improvement:-8100 current_temperature:775.0 chance:2.8901620168432948E-5
improvement:-8811 current_temperature:774.9 chance:1.1530678034706709E-5
improvement:-12857 current_temperature:774.8 chance:6.213479297552387E-8
improvement:-3234 current_temperature:774.6999999999999 chance:0.015382586305898994
improvement:-8005 current_temperature:774.5999999999999 chance:3.249689133444404E-5
improvement:-14490 current_temperature:774.5 chance:7.496388874518008E-9
improvement:-4993 current_temperature:774.4 chance:0.0015843638415002795
improvement:-585 current_temperature:774.3 chance:0.4697657485585079
iteration:2258 time:1581258362201 best_value:495989 Knapsack: value:492184 Resources:[2367, 1114] Inventory: in:[97, 35, 37, 3, 15, 24, 89, 46, 42, 85, 48, 30, 18, 41, 62, 79, 33, 1, 70, 80, 78, 59, 22, 66, 88, 10, 73, 76, 0, 39, 52, 7, 87, 28, 17, 74, 92, 45, 11, 43, 99, 81, 32, 5, 9, 58, 56, 27, 72, 21, 8, 90, 13, 54, 75, 60, 68, 6, 38, 57, 91, 49, 44, 64] out:[47, 29, 36, 63, 31, 12, 69, 20, 19, 55, 53, 83, 40, 23, 51, 96, 71, 77, 4, 16, 50, 94, 98, 93, 86, 61, 2, 26, 25, 67, 34, 82, 14, 95, 84, 65]
improvement:-15677 current_temperature:774.2 chance:1.6063688316086614E-9
improvement:-8234 current_temperature:774.1 chance:2.4014118695026827E-5
improvement:-6900 current_temperature:774.0 chance:1.3439481867138603E-4
improvement:-10757 current_temperature:773.9 chance:9.192307599798698E-7
improvement:-10454 current_temperature:773.8000000000001 chance:1.3573844727541985E-6
improvement:-15075 current_temperature:773.7 chance:3.4520546278937074E-9
improvement:-10187 current_temperature:773.6 chance:1.910197280361825E-6
iteration:2266 time:1581258362202 best_value:495989 Knapsack: value:492716 Resources:[233, 2066] Inventory: in:[37, 3, 15, 89, 46, 42, 85, 48, 18, 41, 62, 33, 1, 70, 80, 59, 22, 66, 88, 73, 76, 0, 39, 28, 17, 74, 92, 45, 11, 99, 81, 9, 58, 56, 72, 21, 8, 90, 54, 75, 60, 6, 38, 49, 64, 87, 52, 43, 13, 32, 27, 30, 91, 7, 5, 78, 24, 10, 79, 35, 68, 93, 98, 57] out:[29, 36, 31, 12, 20, 19, 55, 83, 40, 51, 96, 71, 77, 4, 16, 50, 94, 61, 26, 67, 34, 95, 65, 63, 82, 14, 53, 23, 47, 2, 86, 25, 69, 84, 44, 97]
improvement:-8362 current_temperature:773.4 chance:2.0156193126435564E-5
improvement:-11661 current_temperature:773.3 chance:2.8251638443108077E-7
improvement:-13690 current_temperature:773.2 chance:2.0442722142356858E-8
improvement:-8086 current_temperature:773.1 chance:2.868344953111907E-5
improvement:-11715 current_temperature:773.0 chance:2.6191669878828453E-7
improvement:-5735 current_temperature:772.9 chance:5.990855827974982E-4
improvement:-3737 current_temperature:772.8 chance:0.007941425181965278
improvement:-9721 current_temperature:772.6999999999999 chance:3.438202793389609E-6
improvement:-11539 current_temperature:772.5999999999999 chance:3.263539010197138E-7
improvement:-7180 current_temperature:772.5 chance:9.192859883306941E-5
improvement:-2945 current_temperature:772.4 chance:0.022086442950492138
improvement:-9007 current_temperature:772.3 chance:8.610171162490843E-6
improvement:-10598 current_temperature:772.2 chance:1.0953641154733649E-6
improvement:-17043 current_temperature:772.1 chance:2.591625615594166E-10
improvement:-9102 current_temperature:772.0 chance:7.578801832354716E-6
improvement:-12197 current_temperature:771.9 chance:1.3727637677554906E-7
improvement:-11024 current_temperature:771.8000000000001 chance:6.262644362379926E-7
improvement:-6550 current_temperature:771.7 chance:2.0597529806528893E-4
improvement:-3035 current_temperature:771.6 chance:0.019577287735514825
improvement:-4425 current_temperature:771.5 chance:0.0032290088743397688
improvement:-9333 current_temperature:771.4 chance:5.566291991731336E-6
improvement:-15471 current_temperature:771.3 chance:1.944340373129268E-9
improvement:-9566 current_temperature:771.2 chance:4.101960026863377E-6
improvement:-12714 current_temperature:771.1 chance:6.90707956263364E-8
improvement:-12556 current_temperature:771.0 chance:8.459897303549781E-8
improvement:-4256 current_temperature:770.9 chance:0.004002565209681258
improvement:-12771 current_temperature:770.8000000000001 chance:6.373702140292995E-8
improvement:-9623 current_temperature:770.6999999999999 chance:3.778998081144941E-6
improvement:-5504 current_temperature:770.5999999999999 chance:7.907834664538171E-4
improvement:-5636 current_temperature:770.5 chance:6.656605551173621E-4
improvement:-12105 current_temperature:770.4 chance:1.5000205807715593E-7
improvement:-10834 current_temperature:770.3 chance:7.794711684948215E-7
improvement:-7402 current_temperature:770.2 chance:6.702192310214782E-5
improvement:-3588 current_temperature:770.1 chance:0.0094746527548515
improvement:-7400 current_temperature:770.0 chance:6.702870413526395E-5
improvement:-4914 current_temperature:769.9 chance:0.001690641735417135
improvement:-3676 current_temperature:769.8000000000001 chance:0.008435837300062608
improvement:-3915 current_temperature:769.7 chance:0.006180245411832765
improvement:-8475 current_temperature:769.6 chance:1.6498944691168652E-5
improvement:-7205 current_temperature:769.5 chance:8.582305579617357E-5
improvement:-11890 current_temperature:769.4 chance:1.9435096625111687E-7
improvement:-3996 current_temperature:769.3 chance:0.005547918258897054
improvement:-10617 current_temperature:769.2 chance:1.012941477250006E-6
improvement:-9395 current_temperature:769.1 chance:4.952705088972755E-6
improvement:-6526 current_temperature:769.0 chance:2.0626559906664857E-4
improvement:-7820 current_temperature:768.9 chance:3.82880293399617E-5
improvement:-6610 current_temperature:768.8000000000001 chance:1.8450854590747063E-4
improvement:-17020 current_temperature:768.6999999999999 chance:2.4219510842012394E-10
improvement:-10859 current_temperature:768.5999999999999 chance:7.314147286222982E-7
improvement:-9951 current_temperature:768.5 chance:2.379545223476104E-6
improvement:-10310 current_temperature:768.4 chance:1.4888733124861669E-6
improvement:-14273 current_temperature:768.3 chance:8.549623174387465E-9
improvement:-4718 current_temperature:768.2 chance:0.0021514144188514443
improvement:-12004 current_temperature:768.1 chance:1.632189289514883E-7
improvement:-4796 current_temperature:768.0 chance:0.0019405348138305054
improvement:-14046 current_temperature:767.9 chance:1.1379592714640443E-8
improvement:-4863 current_temperature:767.8000000000001 chance:0.00177548678958267
improvement:-6769 current_temperature:767.7 chance:1.481557725946226E-4
improvement:-9461 current_temperature:767.6 chance:4.4374533698880505E-6
improvement:-13946 current_temperature:767.5 chance:1.2840211856568724E-8
improvement:-16745 current_temperature:767.4 chance:3.338155137295931E-10
improvement:-13461 current_temperature:767.3 chance:2.4045120092083684E-8
improvement:-8012 current_temperature:767.2 chance:2.9146667659014137E-5
improvement:-11083 current_temperature:767.1 chance:5.313097032409409E-7
improvement:-5182 current_temperature:767.0 chance:0.001163650817570084
improvement:-11328 current_temperature:766.9 chance:3.84563618284007E-7
improvement:-10776 current_temperature:766.8000000000001 chance:7.884410955953055E-7
improvement:-14139 current_temperature:766.6999999999999 chance:9.795212272624884E-9
improvement:-4906 current_temperature:766.5999999999999 chance:0.0016620775395113504
improvement:-9724 current_temperature:766.5 chance:3.0934111673532765E-6
improvement:-10827 current_temperature:766.4 chance:7.3229113058781E-7
improvement:-8888 current_temperature:766.3 chance:9.179015250240732E-6
improvement:-4783 current_temperature:766.2 chance:0.0019449958569786607
improvement:-14496 current_temperature:766.1 chance:6.058450431598208E-9
improvement:-9753 current_temperature:766.0 chance:2.9539243630386304E-6
improvement:-7337 current_temperature:765.9 chance:6.912600360151466E-5
improvement:-9534 current_temperature:765.8000000000001 chance:3.918797243166942E-6
improvement:-11851 current_temperature:765.7 chance:1.8979126097459767E-7
improvement:-10761 current_temperature:765.6 chance:7.865239738443062E-7
improvement:-12986 current_temperature:765.5000000000001 chance:4.291365482053863E-8
improvement:-13010 current_temperature:765.4 chance:4.1496851150642374E-8
improvement:-11648 current_temperature:765.3 chance:2.4544938188607015E-7
improvement:-11076 current_temperature:765.2 chance:5.172977802007964E-7
improvement:-8630 current_temperature:765.1 chance:1.2628286524980718E-5
improvement:-5516 current_temperature:765.0 chance:7.388190563352993E-4
improvement:-8382 current_temperature:764.9 chance:1.7412970437623965E-5
improvement:-10366 current_temperature:764.8000000000001 chance:1.2990591414242967E-6
improvement:-10072 current_temperature:764.6999999999999 chance:1.904714861040276E-6
improvement:-6427 current_temperature:764.5999999999999 chance:2.23588705951558E-4
improvement:-5701 current_temperature:764.5 chance:5.772924676724926E-4
improvement:-5222 current_temperature:764.4 chance:0.001079236069159893
improvement:-8860 current_temperature:764.3 chance:9.236877282628235E-6
improvement:-4569 current_temperature:764.2 chance:0.0025318592596530443
improvement:-9905 current_temperature:764.1 chance:2.345614923437517E-6
improvement:-10849 current_temperature:764.0 chance:6.806199383158351E-7
improvement:-10198 current_temperature:763.9 chance:1.592962750851008E-6
improvement:-13302 current_temperature:763.8000000000001 chance:2.73225406690208E-8
improvement:-5636 current_temperature:763.7 chance:6.236874465356738E-4
improvement:-8158 current_temperature:763.6 chance:2.2917632141964565E-5
improvement:-2180 current_temperature:763.5000000000001 chance:0.05754018102901114
improvement:-3344 current_temperature:763.4 chance:0.012520306181557368
improvement:-10961 current_temperature:763.3 chance:5.801287813683274E-7
improvement:-4543 current_temperature:763.2 chance:0.0025991569561423034
improvement:-1216 current_temperature:763.1 chance:0.2032130797366559
iteration:2370 time:1581258362209 best_value:495989 Knapsack: value:491500 Resources:[105, 1198] Inventory: in:[38, 18, 98, 42, 24, 88, 75, 56, 0, 64, 52, 15, 91, 41, 72, 79, 54, 9, 43, 87, 5, 30, 89, 28, 70, 49, 27, 45, 73, 8, 76, 80, 58, 33, 46, 10, 81, 99, 35, 60, 13, 39, 59, 57, 3, 1, 85, 92, 48, 7, 93, 11, 32, 74, 78, 6, 68, 22, 37, 21, 62, 31, 69, 61] out:[94, 77, 71, 16, 12, 36, 20, 14, 2, 86, 55, 96, 50, 65, 40, 26, 34, 4, 23, 29, 83, 95, 82, 97, 63, 47, 19, 51, 25, 44, 67, 53, 84, 17, 90, 66]
improvement:-11109 current_temperature:763.0 chance:4.751510765800059E-7
improvement:-13050 current_temperature:762.9 chance:3.72437916127709E-8
improvement:-945 current_temperature:762.8000000000001 chance:0.28971521862972704
improvement:-5584 current_temperature:762.6999999999999 chance:6.612633855223534E-4
improvement:-9654 current_temperature:762.5999999999999 chance:3.1777938257469046E-6
improvement:-14641 current_temperature:762.5 chance:4.581169713764703E-9
improvement:-16083 current_temperature:762.4 chance:6.893819782771617E-10
improvement:-10632 current_temperature:762.3 chance:8.765563399256705E-7
improvement:-15161 current_temperature:762.2 chance:2.2982802825269707E-9
improvement:-9461 current_temperature:762.1 chance:4.059781860284364E-6
improvement:-3592 current_temperature:762.0 chance:0.008969630818153981
improvement:-9158 current_temperature:761.9 chance:6.022849181236717E-6
improvement:-9735 current_temperature:761.8000000000001 chance:2.8195180133242653E-6
improvement:-2755 current_temperature:761.7 chance:0.026865575195513455
improvement:-8879 current_temperature:761.6 chance:8.64654412185582E-6
improvement:-12890 current_temperature:761.5000000000001 chance:4.4529340356362613E-8
improvement:-10127 current_temperature:761.4 chance:1.6736577107980173E-6
improvement:-11424 current_temperature:761.3 chance:3.040994831682054E-7
improvement:-8137 current_temperature:761.1999999999999 chance:2.27783400137218E-5
improvement:-3148 current_temperature:761.1 chance:0.01598477175203447
improvement:-3788 current_temperature:761.0 chance:0.006890159998349872
improvement:-13143 current_temperature:760.9 chance:3.1509831641544605E-8
improvement:-11887 current_temperature:760.8000000000001 chance:1.638453573343846E-7
improvement:-8639 current_temperature:760.6999999999999 chance:1.1691538356343924E-5
improvement:-14379 current_temperature:760.5999999999999 chance:6.1623231821942165E-9
improvement:-11824 current_temperature:760.5 chance:1.7690269360183692E-7
improvement:-5792 current_temperature:760.4 chance:4.919941847129569E-4
improvement:-11663 current_temperature:760.3 chance:2.1773276615153833E-7
improvement:-8483 current_temperature:760.1999999999999 chance:1.4247835590514864E-5
improvement:-15607 current_temperature:760.1 chance:1.2097832467056222E-9
improvement:-1967 current_temperature:760.0 chance:0.07515836225889777
improvement:-5696 current_temperature:759.9 chance:5.5545491046254E-4
improvement:-12526 current_temperature:759.8000000000001 chance:6.922406001528186E-8
improvement:-6247 current_temperature:759.7 chance:2.6841325835223073E-4
improvement:-10713 current_temperature:759.6 chance:7.49787867746672E-7
improvement:-15725 current_temperature:759.5000000000001 chance:1.0190339191301E-9
improvement:-13079 current_temperature:759.4 chance:3.313063414890509E-8
improvement:-6781 current_temperature:759.3 chance:1.32279431425027E-4
improvement:-10740 current_temperature:759.1999999999999 chance:7.18234321275853E-7
improvement:-10045 current_temperature:759.1 chance:1.790929757469732E-6
improvement:-11126 current_temperature:759.0 chance:4.3030932417495167E-7
improvement:-15135 current_temperature:758.9 chance:2.181312573599576E-9
improvement:-9259 current_temperature:758.8000000000001 chance:5.019594987344106E-6
improvement:-10736 current_temperature:758.7 chance:7.153308833458443E-7
improvement:-9618 current_temperature:758.5999999999999 chance:3.1170656116752907E-6
improvement:-17324 current_temperature:758.5 chance:1.2044650238590826E-10
improvement:-6513 current_temperature:758.4 chance:1.8636257464072213E-4
improvement:-9891 current_temperature:758.3 chance:2.163787779652431E-6
improvement:-3498 current_temperature:758.1999999999999 chance:0.00991646841269645
improvement:-6656 current_temperature:758.1 chance:1.5380202297259535E-4
improvement:-10974 current_temperature:758.0 chance:5.157866843473768E-7
improvement:-16415 current_temperature:757.9 chance:3.9248211402942353E-10
improvement:-10949 current_temperature:757.8000000000001 chance:5.310533910558601E-7
improvement:-8073 current_temperature:757.7 chance:2.3591769812205767E-5
improvement:-8781 current_temperature:757.6 chance:9.253126140241682E-6
improvement:-11541 current_temperature:757.5000000000001 chance:2.4168186952566503E-7
improvement:-15798 current_temperature:757.4 chance:8.73774220850683E-10
improvement:-9615 current_temperature:757.3 chance:3.062063577896027E-6
improvement:-9563 current_temperature:757.1999999999999 chance:3.274241907165707E-6
improvement:-13973 current_temperature:757.1 chance:9.65345131019681E-9
improvement:-6765 current_temperature:757.0 chance:1.3148841490944052E-4
improvement:-10313 current_temperature:756.9 chance:1.2094875748759638E-6
improvement:-11544 current_temperature:756.8000000000001 chance:2.3735716887708086E-7
improvement:-10655 current_temperature:756.7 chance:7.669244858146421E-7
improvement:-4473 current_temperature:756.5999999999999 chance:0.002706836624040457
improvement:-6102 current_temperature:756.5 chance:3.140074477866196E-4
improvement:-16475 current_temperature:756.4 chance:3.4730984563239043E-10
improvement:-15355 current_temperature:756.3 chance:1.522686088513894E-9
improvement:-12905 current_temperature:756.1999999999999 chance:3.877108448191252E-8
improvement:-7444 current_temperature:756.1 chance:5.29978843209238E-5
improvement:-9980 current_temperature:756.0 chance:1.848643925212808E-6
improvement:-13174 current_temperature:755.9 chance:2.6978347219330155E-8
improvement:-7901 current_temperature:755.8000000000001 chance:2.8837793323973386E-5
improvement:-2886 current_temperature:755.7 chance:0.02195027120313718
improvement:-15553 current_temperature:755.6 chance:1.1498410302431298E-9
improvement:-9103 current_temperature:755.5000000000001 chance:5.850554064771651E-6
improvement:-5662 current_temperature:755.4 chance:5.556529256104771E-4
improvement:-11720 current_temperature:755.3 chance:1.8240923914631692E-7
improvement:-9129 current_temperature:755.1999999999999 chance:5.625568438073633E-6
improvement:-16003 current_temperature:755.1 chance:6.250312664436225E-10
improvement:-7987 current_temperature:755.0 chance:2.5449665791467825E-5
improvement:-13645 current_temperature:754.9 chance:1.4126099053059926E-8
improvement:-7846 current_temperature:754.8000000000001 chance:3.0590943059094944E-5
improvement:-11736 current_temperature:754.7 chance:1.7639326270728424E-7
improvement:-5511 current_temperature:754.5999999999999 chance:6.73375794501509E-4
improvement:-8982 current_temperature:754.5 chance:6.759426122648718E-6
improvement:-13668 current_temperature:754.4 chance:1.353875615762332E-8
improvement:-3919 current_temperature:754.3 chance:0.005541192554130001
improvement:-5907 current_temperature:754.1999999999999 chance:3.9677546528234584E-4
improvement:-8437 current_temperature:754.1 chance:1.3836904029871624E-5
improvement:-11927 current_temperature:754.0 chance:1.3495797715920935E-7
improvement:-14115 current_temperature:753.9 chance:7.393665179054797E-9
improvement:-7712 current_temperature:753.8000000000001 chance:3.6041826056699934E-5
improvement:-8343 current_temperature:753.7 chance:1.5582049109511648E-5
improvement:-8187 current_temperature:753.6 chance:1.9137639585525404E-5
improvement:-11657 current_temperature:753.5000000000001 chance:1.9109958932567641E-7
improvement:-8448 current_temperature:753.4 chance:1.3495328406447494E-5
improvement:-4384 current_temperature:753.3 chance:0.00296841678722776
improvement:-8012 current_temperature:753.1999999999999 chance:2.4004219401362586E-5
improvement:-2575 current_temperature:753.1 chance:0.032738594491283114
improvement:-7027 current_temperature:753.0 chance:8.854449959098627E-5
improvement:-11117 current_temperature:752.9 chance:3.867168299575404E-7
iteration:2473 time:1581258362216 best_value:495989 Knapsack: value:491631 Resources:[2251, 1214] Inventory: in:[15, 81, 21, 35, 41, 7, 18, 0, 32, 78, 11, 60, 3, 99, 13, 59, 6, 89, 24, 56, 79, 42, 37, 10, 72, 8, 91, 69, 30, 74, 58, 80, 46, 70, 62, 85, 9, 93, 87, 5, 54, 57, 33, 88, 38, 64, 22, 48, 49, 31, 61, 52, 73, 39, 1, 43, 98, 76, 75, 45, 27, 20, 50, 71] out:[36, 47, 17, 82, 4, 94, 83, 26, 29, 77, 16, 12, 95, 44, 84, 53, 23, 55, 96, 86, 66, 67, 63, 19, 97, 90, 34, 65, 40, 25, 51, 2, 14, 28, 68, 92]
improvement:-1134 current_temperature:752.7 chance:0.22166759805991335
improvement:-8149 current_temperature:752.5999999999999 chance:1.9840267556212957E-5
improvement:-15857 current_temperature:752.5 chance:7.052806909452922E-10
improvement:-5045 current_temperature:752.4 chance:0.0012245155351933582
improvement:-8326 current_temperature:752.3 chance:1.561320812696695E-5
improvement:-5492 current_temperature:752.1999999999999 chance:6.746951035102448E-4
improvement:-8396 current_temperature:752.1 chance:1.4183813737854937E-5
improvement:-3039 current_temperature:752.0 chance:0.01757595675684508
improvement:-8931 current_temperature:751.9 chance:6.942078751020074E-6
improvement:-14013 current_temperature:751.8000000000001 chance:8.036551512109437E-9
iteration:2484 time:1581258362217 best_value:495989 Knapsack: value:493794 Resources:[988, 591] Inventory: in:[15, 21, 41, 7, 32, 60, 3, 13, 59, 6, 56, 79, 37, 10, 72, 8, 58, 80, 70, 62, 85, 9, 93, 87, 5, 54, 57, 88, 38, 48, 52, 39, 43, 76, 27, 20, 50, 71, 31, 81, 75, 18, 99, 33, 64, 78, 0, 46, 89, 1, 69, 98, 11, 22, 61, 42, 24, 30, 91, 73, 45, 66, 55, 17] out:[47, 82, 4, 26, 29, 77, 96, 86, 63, 19, 97, 34, 65, 25, 51, 2, 28, 92, 44, 67, 90, 14, 53, 16, 23, 12, 36, 95, 84, 68, 40, 94, 83, 35, 74, 49]
improvement:-5646 current_temperature:751.6 chance:5.465009814332388E-4
improvement:-14296 current_temperature:751.5 chance:5.4738328622504816E-9
improvement:-12808 current_temperature:751.4000000000001 chance:3.955732154626622E-8
improvement:-5683 current_temperature:751.3 chance:5.186807365831213E-4
improvement:-5322 current_temperature:751.1999999999999 chance:8.378558099873489E-4
improvement:-9745 current_temperature:751.1 chance:2.3191626744560846E-6
improvement:-12026 current_temperature:751.0 chance:1.1104663605530931E-7
improvement:-6835 current_temperature:750.9 chance:1.113969688101129E-4
improvement:-6966 current_temperature:750.8000000000001 chance:9.344819340869043E-5
improvement:-8243 current_temperature:750.7 chance:1.7031971967013737E-5
improvement:-6233 current_temperature:750.5999999999999 chance:2.475189414164447E-4
improvement:-9572 current_temperature:750.5 chance:2.8902605888880665E-6
improvement:-4021 current_temperature:750.4 chance:0.004708078199776022
improvement:-8015 current_temperature:750.3 chance:2.294538550068009E-5
improvement:-12994 current_temperature:750.1999999999999 chance:3.004064688564474E-8
improvement:-8163 current_temperature:750.1 chance:1.878317579214904E-5
improvement:-11800 current_temperature:750.0 chance:1.4692650615269787E-7
improvement:-9404 current_temperature:749.9 chance:3.5793164489554203E-6
improvement:-9841 current_temperature:749.8000000000001 chance:1.9950662724978396E-6
improvement:-7487 current_temperature:749.7 chance:4.6009561186215085E-5
improvement:-6817 current_temperature:749.6 chance:1.1231719800127719E-4
improvement:-8335 current_temperature:749.5 chance:1.4802016081086293E-5
improvement:-11857 current_temperature:749.4000000000001 chance:1.3446109636863036E-7
improvement:-6001 current_temperature:749.3000000000001 chance:3.3252077420559313E-4
improvement:-10087 current_temperature:749.1999999999999 chance:1.421646846080741E-6
improvement:-5834 current_temperature:749.1 chance:4.146763251656691E-4
improvement:-10740 current_temperature:749.0 chance:5.923792245720455E-7
improvement:-6002 current_temperature:748.9 chance:3.3065958661559976E-4
improvement:-10534 current_temperature:748.8000000000001 chance:7.769872621504703E-7
improvement:-11590 current_temperature:748.6999999999999 chance:1.892559282015096E-7
improvement:-1372 current_temperature:748.5999999999999 chance:0.15997232059101754
iteration:2515 time:1581258362219 best_value:495989 Knapsack: value:492422 Resources:[198, 321] Inventory: in:[15, 32, 60, 6, 10, 70, 85, 87, 48, 50, 71, 99, 64, 46, 89, 69, 61, 42, 91, 66, 17, 37, 75, 38, 73, 3, 57, 54, 33, 55, 93, 79, 0, 45, 52, 41, 24, 31, 7, 27, 58, 72, 43, 22, 18, 11, 62, 78, 30, 88, 76, 81, 80, 13, 21, 39, 8, 56, 9, 5, 20, 28, 4, 59] out:[77, 86, 44, 12, 74, 49, 40, 53, 65, 34, 63, 90, 26, 68, 47, 84, 2, 95, 14, 94, 82, 29, 16, 51, 67, 96, 97, 83, 35, 36, 92, 23, 25, 19, 1, 98]
improvement:-8051 current_temperature:748.5 chance:2.1313305163190833E-5
improvement:-8840 current_temperature:748.4 chance:7.4160401728307E-6
improvement:-19433 current_temperature:748.3 chance:5.267154002153729E-12
improvement:-13459 current_temperature:748.1999999999999 chance:1.540604692504045E-8
improvement:-9950 current_temperature:748.1 chance:1.6738889699083976E-6
improvement:-15884 current_temperature:748.0 chance:5.99278839580419E-10
improvement:-9530 current_temperature:747.9 chance:2.9246222429797634E-6
improvement:-8834 current_temperature:747.8000000000001 chance:7.405266888226745E-6
improvement:-9895 current_temperature:747.7 chance:1.7888862355763666E-6
improvement:-12578 current_temperature:747.6 chance:4.9341265237557014E-8
improvement:-3738 current_temperature:747.5 chance:0.006733441518144015
improvement:-16929 current_temperature:747.4000000000001 chance:1.4554703616631027E-10
improvement:-808 current_temperature:747.3000000000001 chance:0.339179522790316
iteration:2528 time:1581258362220 best_value:495989 Knapsack: value:491614 Resources:[9, 1186] Inventory: in:[15, 32, 60, 10, 85, 87, 50, 46, 66, 17, 75, 3, 57, 54, 33, 55, 79, 45, 41, 24, 31, 7, 27, 43, 22, 18, 78, 81, 80, 13, 39, 8, 4, 28, 72, 61, 76, 71, 88, 9, 91, 64, 59, 69, 48, 42, 6, 21, 58, 70, 56, 38, 5, 20, 0, 11, 62, 30, 52, 73, 89, 1, 99, 14] out:[77, 74, 53, 65, 34, 47, 84, 95, 94, 29, 16, 51, 97, 92, 19, 98, 68, 23, 35, 83, 36, 67, 25, 86, 2, 90, 40, 44, 96, 63, 82, 49, 26, 12, 37, 93]
improvement:-11343 current_temperature:747.1999999999999 chance:2.55338807144421E-7
improvement:-13568 current_temperature:747.1 chance:1.2966603196023437E-8
improvement:-18820 current_temperature:747.0 chance:1.1437659129945133E-11
improvement:-11623 current_temperature:746.9 chance:1.744452601372209E-7
improvement:-9217 current_temperature:746.8000000000001 chance:4.364562942793653E-6
improvement:-11109 current_temperature:746.6999999999999 chance:3.457807865218188E-7
improvement:-6929 current_temperature:746.5999999999999 chance:9.320218878528547E-5
improvement:-14081 current_temperature:746.4999999999999 chance:6.427420373305001E-9
improvement:-7925 current_temperature:746.4 chance:2.4480558234292057E-5
improvement:-12402 current_temperature:746.3 chance:6.065995692728158E-8
improvement:-9357 current_temperature:746.1999999999999 chance:3.5821992264621045E-6
improvement:-3745 current_temperature:746.1 chance:0.006608263337951252
