verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
improvement:-11627 current_temperature:830.1 chance:8.25937960037557E-7
improvement:-9706 current_temperature:830.0 chance:8.343932719690074E-6
improvement:-12753 current_temperature:829.9 chance:2.1195079757829697E-7
improvement:-4939 current_temperature:829.8 chance:0.0026005387722288055
improvement:-10707 current_temperature:829.7 chance:2.4864257101700884E-6
improvement:-7829 current_temperature:829.6 chance:7.971298117722105E-5
improvement:-8204 current_temperature:829.5 chance:5.0663979739488485E-5
improvement:-9958 current_temperature:829.4 chance:6.105811151515601E-6
improvement:-2297 current_temperature:829.3000000000001 chance:0.06267417110188275
improvement:-6855 current_temperature:829.1999999999999 chance:2.5685358552696424E-4
improvement:-9376 current_temperature:829.0999999999999 chance:1.2266385394801815E-5
improvement:-6790 current_temperature:829.0 chance:2.772499606724142E-4
improvement:-2421 current_temperature:828.9 chance:0.05389388125079905
improvement:-5055 current_temperature:828.8 chance:0.002244708665293276
improvement:-10863 current_temperature:828.7 chance:2.0279539767457242E-6
improvement:-17435 current_temperature:828.6 chance:7.274209302002972E-10
improvement:-5158 current_temperature:828.5 chance:0.001977920748917416
improvement:-12880 current_temperature:828.4 chance:1.768357638492995E-7
improvement:-7332 current_temperature:828.3000000000001 chance:1.4311454044193736E-4
improvement:-9529 current_temperature:828.2 chance:1.0072768557997727E-5
improvement:-10550 current_temperature:828.1 chance:2.9314679736558487E-6
improvement:-4806 current_temperature:828.0000000000001 chance:0.0030144200382763563
improvement:-9862 current_temperature:827.9 chance:6.708959576144937E-6
improvement:-5200 current_temperature:827.8 chance:0.0018701987728819594
improvement:-8404 current_temperature:827.7 chance:3.894199854191117E-5
improvement:-5948 current_temperature:827.6 chance:7.563193256407254E-4
improvement:-7167 current_temperature:827.5 chance:1.7320629965898908E-4
improvement:-8644 current_temperature:827.4 chance:2.9029907981017737E-5
improvement:-7817 current_temperature:827.3000000000001 chance:7.878331044540645E-5
improvement:-1621 current_temperature:827.1999999999999 chance:0.1409115593596362
improvement:-5940 current_temperature:827.0999999999999 chance:7.603594620918965E-4
improvement:-1018 current_temperature:827.0 chance:0.2920134955993663
improvement:-14339 current_temperature:826.9 chance:2.9447112706386533E-8
improvement:-6686 current_temperature:826.8 chance:3.0763426383491853E-4
improvement:-7544 current_temperature:826.7 chance:1.0886102487543364E-4
improvement:-7478 current_temperature:826.6 chance:1.1777938355856114E-4
improvement:-6625 current_temperature:826.5 chance:3.302274238729086E-4
improvement:-7811 current_temperature:826.4 chance:7.854496434147375E-5
improvement:-7379 current_temperature:826.3000000000001 chance:1.3233544085662383E-4
improvement:-3826 current_temperature:826.2 chance:0.009746568639587441
improvement:-11509 current_temperature:826.1 chance:8.902821573103999E-7
improvement:-12271 current_temperature:826.0000000000001 chance:3.533056808240223E-7
improvement:-9473 current_temperature:825.9 chance:1.0439523570347753E-5
improvement:-8117 current_temperature:825.8 chance:5.385278281349646E-5
improvement:-465 current_temperature:825.7 chance:0.5694077279399401
iteration:1745 time:1581258366910 best_value:497321 Knapsack: value:494834 Resources:[784, 2387] Inventory: in:[9, 52, 35, 76, 94, 85, 32, 0, 30, 28, 51, 60, 80, 65, 56, 66, 77, 72, 70, 31, 27, 68, 57, 22, 82, 41, 99, 88, 71, 45, 26, 75, 58, 79, 36, 1, 33, 6, 61, 78, 43, 87, 73, 5, 29, 91, 3, 46, 24, 10, 74, 48, 64, 59, 42, 8, 18, 19, 21, 15, 84, 13, 55, 54] out:[39, 95, 47, 14, 23, 16, 97, 25, 81, 98, 90, 49, 20, 83, 93, 86, 92, 12, 50, 7, 89, 2, 40, 4, 53, 44, 11, 63, 67, 69, 37, 96, 34, 17, 62, 38]
improvement:-6189 current_temperature:825.5 chance:5.545939247332699E-4
improvement:-9702 current_temperature:825.4 chance:7.855466139430354E-6
improvement:-3906 current_temperature:825.3000000000001 chance:0.008801576485343843
improvement:-7732 current_temperature:825.1999999999999 chance:8.525619861667176E-5
improvement:-2990 current_temperature:825.0999999999999 chance:0.026681010725899318
improvement:-8876 current_temperature:825.0 chance:2.1257774327651765E-5
improvement:-9964 current_temperature:824.9 chance:5.677271084093107E-6
improvement:-11200 current_temperature:824.8 chance:1.2667582669046745E-6
improvement:-2508 current_temperature:824.7 chance:0.04778202020066443
improvement:-6435 current_temperature:824.6 chance:4.081876133215647E-4
improvement:-6242 current_temperature:824.5 chance:5.153579356128955E-4
improvement:-9024 current_temperature:824.4 chance:1.7625873517818105E-5
improvement:-1705 current_temperature:824.3000000000001 chance:0.1263850990941613
improvement:-9735 current_temperature:824.2 chance:7.419094593301531E-6
improvement:-4124 current_temperature:824.1 chance:0.0067093912333603765
improvement:-9415 current_temperature:824.0000000000001 chance:1.0908471445161553E-5
improvement:-5393 current_temperature:823.9 chance:0.0014362822232628367
improvement:-2481 current_temperature:823.8 chance:0.049210251473245314
improvement:-3000 current_temperature:823.6999999999999 chance:0.026197200965596783
improvement:-8952 current_temperature:823.6 chance:1.9032660985166662E-5
improvement:-16253 current_temperature:823.5 chance:2.6825698866721055E-9
improvement:-9666 current_temperature:823.4 chance:7.975546102920135E-6
improvement:-3797 current_temperature:823.3000000000001 chance:0.00993265357621426
improvement:-7551 current_temperature:823.1999999999999 chance:1.0383156648127645E-4
improvement:-5180 current_temperature:823.0999999999999 chance:0.0018486835333796695
improvement:-5195 current_temperature:823.0 chance:0.0018139070390897345
improvement:-11106 current_temperature:822.9 chance:1.3762170729773633E-6
improvement:-9701 current_temperature:822.8 chance:7.578248238721615E-6
improvement:-10137 current_temperature:822.6999999999999 chance:4.45437445414006E-6
improvement:-12099 current_temperature:822.6 chance:4.0953553575901474E-7
improvement:-17350 current_temperature:822.5 chance:6.900721738587298E-10
improvement:-9800 current_temperature:822.4 chance:6.6803350636048925E-6
improvement:-7714 current_temperature:822.3000000000001 chance:8.431047015225949E-5
improvement:-12587 current_temperature:822.2 chance:2.2460393644990292E-7
improvement:-8722 current_temperature:822.1 chance:2.4682528494313774E-5
improvement:-11596 current_temperature:822.0000000000001 chance:7.471080918048015E-7
improvement:-10342 current_temperature:821.9 chance:3.4296947353583623E-6
improvement:-12050 current_temperature:821.8 chance:4.2851717386239224E-7
improvement:-1936 current_temperature:821.6999999999999 chance:0.09479003125486168
iteration:1784 time:1581258366912 best_value:497321 Knapsack: value:492898 Resources:[1336, 2318] Inventory: in:[52, 35, 77, 72, 36, 1, 33, 73, 21, 48, 41, 3, 61, 27, 82, 55, 43, 51, 99, 66, 29, 85, 54, 68, 74, 59, 13, 18, 91, 56, 80, 24, 28, 22, 75, 78, 94, 58, 15, 5, 26, 64, 60, 0, 71, 30, 6, 65, 19, 76, 70, 10, 57, 46, 31, 84, 42, 32, 87, 9, 79, 39, 89] out:[47, 83, 7, 4, 67, 16, 23, 37, 93, 49, 63, 40, 90, 50, 86, 17, 69, 98, 97, 2, 95, 20, 11, 53, 12, 96, 62, 25, 14, 38, 92, 34, 44, 81, 88, 45, 8]
improvement:-7149 current_temperature:821.6 chance:1.6636697642177204E-4
iteration:1786 time:1581258366913 best_value:497321 Knapsack: value:494647 Resources:[1933, 168] Inventory: in:[52, 77, 1, 33, 73, 21, 48, 41, 3, 61, 27, 82, 55, 51, 66, 29, 85, 54, 68, 74, 59, 13, 18, 91, 56, 80, 24, 28, 22, 75, 78, 94, 58, 15, 5, 26, 64, 60, 0, 71, 30, 6, 65, 19, 70, 10, 57, 46, 31, 84, 42, 32, 87, 9, 79, 39, 89, 36, 43, 72, 38, 7, 76] out:[47, 83, 4, 67, 16, 37, 93, 49, 63, 40, 90, 50, 86, 17, 69, 98, 97, 2, 95, 20, 11, 12, 96, 62, 25, 14, 92, 34, 44, 81, 88, 8, 23, 53, 45, 35, 99]
improvement:-10139 current_temperature:821.4 chance:4.357727831568688E-6
improvement:-4916 current_temperature:821.3000000000001 chance:0.0025146226315453366
improvement:-240 current_temperature:821.2 chance:0.7465779579025966
iteration:1789 time:1581258366913 best_value:497321 Knapsack: value:494407 Resources:[65, 2298] Inventory: in:[52, 77, 1, 33, 73, 21, 48, 41, 3, 61, 27, 55, 51, 66, 29, 85, 68, 74, 59, 13, 18, 91, 56, 80, 24, 22, 75, 78, 94, 58, 15, 26, 64, 0, 71, 30, 6, 65, 19, 70, 57, 31, 84, 42, 87, 9, 79, 39, 89, 36, 43, 72, 7, 76, 10, 28, 82, 38, 60, 54, 45, 17, 46] out:[47, 83, 67, 16, 37, 93, 49, 63, 40, 90, 50, 86, 69, 97, 2, 95, 20, 11, 96, 25, 14, 92, 34, 44, 81, 88, 8, 23, 53, 35, 99, 62, 4, 12, 98, 5, 32]
improvement:-1869 current_temperature:821.0999999999999 chance:0.10267210310475125
improvement:-5026 current_temperature:821.0 chance:0.0021944964211619163
improvement:-12449 current_temperature:820.9 chance:2.5935638012155877E-7
improvement:-10456 current_temperature:820.8 chance:2.935034285937702E-6
improvement:-8735 current_temperature:820.6999999999999 chance:2.3858900228501242E-5
improvement:-8358 current_temperature:820.6 chance:3.772338668834678E-5
improvement:-10358 current_temperature:820.5 chance:3.292018188340712E-6
improvement:-4796 current_temperature:820.4 chance:0.0028916476586626043
improvement:-6611 current_temperature:820.3000000000001 chance:3.1616490883737256E-4
improvement:-8141 current_temperature:820.2 chance:4.8905147770916265E-5
improvement:-9591 current_temperature:820.1 chance:8.336098521398572E-6
improvement:-2250 current_temperature:820.0000000000001 chance:0.06431885608457041
improvement:-7563 current_temperature:819.9 chance:9.861416496113654E-5
improvement:-15200 current_temperature:819.8 chance:8.86541941487831E-9
improvement:-5422 current_temperature:819.6999999999999 chance:0.0013406307013703708
iteration:1805 time:1581258366914 best_value:497321 Knapsack: value:494620 Resources:[3258, 1366] Inventory: in:[77, 33, 21, 41, 61, 55, 51, 66, 85, 68, 13, 91, 56, 94, 15, 0, 71, 6, 65, 19, 84, 42, 87, 79, 72, 7, 76, 10, 28, 82, 38, 60, 45, 52, 36, 74, 9, 30, 58, 18, 3, 54, 1, 70, 26, 17, 46, 64, 80, 39, 73, 48, 43, 89, 57, 24, 29, 59, 78, 75, 44, 8, 62] out:[47, 83, 67, 49, 40, 90, 69, 97, 95, 96, 25, 92, 23, 35, 99, 11, 5, 53, 20, 16, 2, 93, 86, 50, 98, 14, 34, 37, 12, 81, 88, 63, 4, 32, 31, 22, 27]
improvement:-8506 current_temperature:819.5 chance:3.1062796933183604E-5
improvement:-5766 current_temperature:819.4 chance:8.788852311967963E-4
improvement:-11869 current_temperature:819.3000000000001 chance:5.110711663400897E-7
improvement:-12231 current_temperature:819.2 chance:3.2794500120501765E-7
improvement:-1453 current_temperature:819.0999999999999 chance:0.16967029251082302
improvement:-6427 current_temperature:819.0 chance:3.9077647080479696E-4
improvement:-11034 current_temperature:818.9 chance:1.406828510062741E-6
improvement:-8271 current_temperature:818.8 chance:4.102340274692296E-5
improvement:-9955 current_temperature:818.6999999999999 chance:5.238259914672092E-6
improvement:-10347 current_temperature:818.6 chance:3.2402082555427244E-6
improvement:-7202 current_temperature:818.5 chance:1.508804732747603E-4
improvement:-17331 current_temperature:818.4 chance:6.354509465617329E-10
improvement:-147 current_temperature:818.3000000000001 chance:0.8355703624093285
iteration:1818 time:1581258366915 best_value:497321 Knapsack: value:494473 Resources:[2298, 144] Inventory: in:[77, 21, 68, 13, 91, 56, 0, 6, 65, 87, 79, 72, 7, 28, 82, 38, 60, 45, 52, 36, 3, 1, 80, 39, 73, 48, 89, 57, 29, 59, 44, 8, 76, 55, 71, 46, 74, 41, 85, 84, 61, 54, 26, 58, 51, 42, 19, 78, 15, 43, 17, 75, 24, 33, 66, 70, 9, 64, 18, 30, 11, 93, 10] out:[47, 67, 49, 90, 69, 97, 95, 92, 5, 53, 50, 37, 12, 63, 22, 88, 40, 81, 4, 20, 16, 99, 34, 96, 83, 23, 98, 35, 86, 27, 2, 31, 32, 14, 25, 94, 62]
improvement:-9247 current_temperature:818.2 chance:1.2352677195943849E-5
improvement:-10820 current_temperature:818.1 chance:1.8035258181101598E-6
improvement:-8174 current_temperature:818.0000000000001 chance:4.573416087020217E-5
improvement:-7193 current_temperature:817.9 chance:1.515683844974919E-4
improvement:-11086 current_temperature:817.8 chance:1.2964489167236435E-6
improvement:-819 current_temperature:817.6999999999999 chance:0.3672950418644573
improvement:-8846 current_temperature:817.6 chance:2.0006134143383346E-5
improvement:-4651 current_temperature:817.5 chance:0.003381970889290139
improvement:-13655 current_temperature:817.4 chance:5.5581946631823856E-8
improvement:-16000 current_temperature:817.3000000000001 chance:3.147507903085544E-9
improvement:-16223 current_temperature:817.2 chance:2.3900933068821623E-9
improvement:-6605 current_temperature:817.0999999999999 chance:3.0859959943457907E-4
improvement:-10106 current_temperature:817.0 chance:4.245525119285484E-6
improvement:-7225 current_temperature:816.9 chance:1.441852249295695E-4
improvement:-13596 current_temperature:816.8 chance:5.9016684697954523E-8
improvement:-16481 current_temperature:816.6999999999999 chance:1.721632870133935E-9
improvement:-10758 current_temperature:816.6 chance:1.8990882332294226E-6
improvement:-15250 current_temperature:816.5 chance:7.736773646607178E-9
improvement:-17018 current_temperature:816.4 chance:8.852297196776585E-10
improvement:-1329 current_temperature:816.3000000000001 chance:0.1963065300610041
iteration:1838 time:1581258366916 best_value:497321 Knapsack: value:493144 Resources:[2441, 697] Inventory: in:[21, 13, 56, 0, 6, 65, 7, 60, 36, 1, 39, 73, 48, 89, 59, 8, 76, 61, 26, 51, 42, 78, 15, 17, 75, 24, 33, 30, 11, 28, 79, 93, 70, 38, 41, 19, 77, 82, 80, 72, 43, 66, 54, 29, 57, 44, 45, 46, 68, 52, 10, 87, 91, 55, 71, 84, 74, 3, 85, 64, 9, 88, 18] out:[47, 90, 97, 95, 37, 22, 40, 4, 99, 23, 32, 14, 96, 2, 62, 81, 27, 69, 53, 35, 12, 67, 50, 31, 20, 16, 98, 83, 5, 34, 92, 49, 25, 63, 86, 94, 58]
improvement:-5097 current_temperature:816.2 chance:0.0019405323372449384
improvement:-3742 current_temperature:816.1 chance:0.010201480734125216
improvement:-9859 current_temperature:816.0000000000001 chance:5.659880137252715E-6
improvement:-8389 current_temperature:815.9 chance:3.424748963280879E-5
improvement:-5387 current_temperature:815.8 chance:0.0013558399186482319
improvement:-8221 current_temperature:815.6999999999999 chance:4.1973998353425564E-5
improvement:-8917 current_temperature:815.6 chance:1.7858063423622014E-5
improvement:-4266 current_temperature:815.5 chance:0.005347390811261696
improvement:-5671 current_temperature:815.4 chance:9.53979117602775E-4
improvement:-9297 current_temperature:815.3000000000001 chance:1.1160112958502035E-5
improvement:-5827 current_temperature:815.2 chance:7.864832315509341E-4
improvement:-11621 current_temperature:815.0999999999999 chance:6.429837646474005E-7
improvement:-6854 current_temperature:815.0 chance:2.2267083551010108E-4
improvement:-9930 current_temperature:814.9 chance:5.103702819906463E-6
improvement:-7103 current_temperature:814.8 chance:1.6369973680220188E-4
improvement:-14142 current_temperature:814.6999999999999 chance:2.892565600109524E-8
improvement:-7776 current_temperature:814.6 chance:7.150169913194407E-5
improvement:-11614 current_temperature:814.5 chance:6.417579464864341E-7
improvement:-7834 current_temperature:814.4 chance:6.643067269657497E-5
improvement:-10798 current_temperature:814.3000000000001 chance:1.7420131782049857E-6
improvement:-13077 current_temperature:814.2 chance:1.0585831021570764E-7
improvement:-8023 current_temperature:814.1 chance:5.24812465060637E-5
improvement:-12612 current_temperature:814.0 chance:1.8668231895472624E-7
improvement:-11433 current_temperature:813.9000000000001 chance:7.93208088323565E-7
improvement:-16364 current_temperature:813.8 chance:1.8498992166534053E-9
improvement:-13223 current_temperature:813.6999999999999 chance:8.760210077778919E-8
improvement:-13229 current_temperature:813.6 chance:8.678493053577917E-8
improvement:-12994 current_temperature:813.5 chance:1.1562006057226203E-7
improvement:-5065 current_temperature:813.4 chance:0.0019754706390397213
improvement:-8908 current_temperature:813.3000000000001 chance:1.7507032404642375E-5
improvement:-16847 current_temperature:813.2 chance:1.0063652026034172E-9
improvement:-6602 current_temperature:813.0999999999999 chance:2.976648134168687E-4
improvement:-11921 current_temperature:813.0 chance:4.284993440279684E-7
improvement:-8211 current_temperature:812.9 chance:4.104369134207016E-5
improvement:-3726 current_temperature:812.8 chance:0.01021239047651798
improvement:-5004 current_temperature:812.6999999999999 chance:0.002118062339352403
improvement:-5557 current_temperature:812.6 chance:0.0010716637318048735
improvement:-11138 current_temperature:812.5 chance:1.1131600535202547E-6
improvement:-11979 current_temperature:812.4 chance:3.946764943886337E-7
improvement:-7171 current_temperature:812.3000000000001 chance:1.4656827388425796E-4
improvement:-8715 current_temperature:812.2 chance:2.1876102323897435E-5
improvement:-3718 current_temperature:812.1 chance:0.010272817914034166
improvement:-5649 current_temperature:812.0 chance:9.520466219607931E-4
improvement:-14479 current_temperature:811.9000000000001 chance:1.7989509955353873E-8
improvement:-13504 current_temperature:811.8 chance:5.965791099372822E-8
improvement:-12365 current_temperature:811.6999999999999 chance:2.422100194546386E-7
improvement:-6779 current_temperature:811.6 chance:2.3577401697451723E-4
improvement:-14145 current_temperature:811.5 chance:2.6912259284556225E-8
improvement:-3677 current_temperature:811.4 chance:0.010762648079540133
improvement:-12947 current_temperature:811.3000000000001 chance:1.173225955827837E-7
improvement:-5257 current_temperature:811.2 chance:0.0015330091928869556
improvement:-10014 current_temperature:811.0999999999999 chance:4.346252739808602E-6
improvement:-15302 current_temperature:811.0 chance:6.3929877049267175E-9
improvement:-4503 current_temperature:810.9 chance:0.003875466795053298
improvement:-17111 current_temperature:810.8 chance:6.834633711619972E-10
improvement:-7046 current_temperature:810.6999999999999 chance:1.6804908116371578E-4
improvement:-6961 current_temperature:810.6 chance:1.8642788402110504E-4
improvement:-8823 current_temperature:810.5 chance:1.8720845582083266E-5
improvement:-4581 current_temperature:810.4 chance:0.0035078075470850404
improvement:-12648 current_temperature:810.3000000000001 chance:1.6637298171805952E-7
improvement:-5968 current_temperature:810.2 chance:6.32340559628922E-4
improvement:-11979 current_temperature:810.1 chance:3.7849486702732033E-7
improvement:-6083 current_temperature:810.0 chance:5.47648695490843E-4
improvement:-7959 current_temperature:809.9000000000001 chance:5.3966927486413116E-5
improvement:-15835 current_temperature:809.8 chance:3.2189490383352992E-9
improvement:-6565 current_temperature:809.6999999999999 chance:3.011382149300378E-4
improvement:-7607 current_temperature:809.6 chance:8.305578863636903E-5
improvement:-2049 current_temperature:809.5 chance:0.07956411583366857
iteration:1906 time:1581258366921 best_value:497321 Knapsack: value:491095 Resources:[445, 3790] Inventory: in:[11, 38, 57, 0, 59, 28, 39, 70, 89, 88, 66, 54, 43, 36, 72, 80, 19, 8, 17, 6, 91, 74, 84, 15, 68, 9, 13, 60, 26, 71, 65, 21, 77, 85, 44, 93, 7, 73, 3, 55, 51, 18, 33, 64, 29, 48, 87, 24, 75, 46, 79, 82, 10, 78, 41, 76, 61, 1, 42, 56, 99, 27, 45] out:[98, 12, 95, 5, 92, 22, 97, 31, 63, 96, 47, 16, 86, 81, 50, 4, 14, 83, 20, 37, 25, 69, 90, 40, 94, 2, 35, 58, 62, 32, 67, 53, 34, 23, 49, 30, 52]
improvement:-10231 current_temperature:809.4 chance:3.2390602099726687E-6
improvement:-3471 current_temperature:809.3000000000001 chance:0.013720123781552141
improvement:-7627 current_temperature:809.2 chance:8.065269171830186E-5
improvement:-2462 current_temperature:809.1 chance:0.047696981759535656
improvement:-15034 current_temperature:808.9999999999999 chance:8.497988562480322E-9
improvement:-13514 current_temperature:808.9 chance:5.551355315176261E-8
improvement:-4161 current_temperature:808.8 chance:0.005830463648663997
improvement:-9876 current_temperature:808.6999999999999 chance:4.969494627827542E-6
improvement:-3904 current_temperature:808.6 chance:0.008001726508141445
improvement:-7821 current_temperature:808.5 chance:6.293114361653514E-5
improvement:-13617 current_temperature:808.4 chance:4.837010069575559E-8
improvement:-11468 current_temperature:808.3000000000001 chance:6.89153669029755E-7
improvement:-8966 current_temperature:808.2 chance:1.5206483634312492E-5
improvement:-8218 current_temperature:808.1 chance:3.832019663121589E-5
improvement:-2851 current_temperature:808.0 chance:0.029349923284288905
improvement:-8002 current_temperature:807.9000000000001 chance:4.993985509741845E-5
improvement:-8862 current_temperature:807.8 chance:1.720109932920856E-5
improvement:-12884 current_temperature:807.6999999999999 chance:1.1813153512131405E-7
improvement:-8946 current_temperature:807.6 chance:1.5459822853392017E-5
improvement:-6546 current_temperature:807.5 chance:3.015720652447702E-4
improvement:-6825 current_temperature:807.4 chance:2.132470506053845E-4
improvement:-9056 current_temperature:807.3000000000001 chance:1.3435111137074647E-5
improvement:-3439 current_temperature:807.2 chance:0.01411656507839438
improvement:-2112 current_temperature:807.1 chance:0.07303794984633274
improvement:-6522 current_temperature:806.9999999999999 chance:3.091189552760171E-4
improvement:-9559 current_temperature:806.9 chance:7.1630599193879505E-6
improvement:-11111 current_temperature:806.8 chance:1.0447942000975251E-6
improvement:-14511 current_temperature:806.6999999999999 chance:1.5412304311085764E-8
improvement:-9553 current_temperature:806.6 chance:7.184814988189227E-6
improvement:-13748 current_temperature:806.5 chance:3.951848854300627E-8
improvement:-10764 current_temperature:806.4 chance:1.595674087344082E-6
improvement:-8444 current_temperature:806.3000000000001 chance:2.830339387989025E-5
improvement:-13180 current_temperature:806.2 chance:7.943707248344061E-8
improvement:-3822 current_temperature:806.1 chance:0.00872688116882654
improvement:-13303 current_temperature:806.0 chance:6.791813329790512E-8
improvement:-11372 current_temperature:805.9000000000001 chance:7.442179679061613E-7
improvement:-7540 current_temperature:805.8 chance:8.634491997327642E-5
improvement:-6897 current_temperature:805.6999999999999 chance:1.915698314724164E-4
improvement:-13013 current_temperature:805.6 chance:9.655261387191914E-8
improvement:-3324 current_temperature:805.5 chance:0.016137178868406803
improvement:-8419 current_temperature:805.4 chance:2.8856047709103418E-5
improvement:-11515 current_temperature:805.3000000000001 chance:6.16616230583011E-7
improvement:-1830 current_temperature:805.2 chance:0.1030308034617642
improvement:-5091 current_temperature:805.1 chance:0.0017937657783079122
improvement:-2742 current_temperature:804.9999999999999 chance:0.033166624988181785
improvement:-9839 current_temperature:804.9 chance:4.911757473131052E-6
improvement:-10640 current_temperature:804.8 chance:1.8127311191482078E-6
improvement:-5068 current_temperature:804.6999999999999 chance:0.0018399824335683932
improvement:-12682 current_temperature:804.6 chance:1.4279307939980317E-7
improvement:-7852 current_temperature:804.5 chance:5.7708883241224927E-5
improvement:-5372 current_temperature:804.4 chance:0.0012579529555177972
improvement:-13858 current_temperature:804.3000000000001 chance:3.289683630398828E-8
improvement:-15410 current_temperature:804.2 chance:4.765325341342119E-9
improvement:-4787 current_temperature:804.1 chance:0.0025974121752843768
improvement:-5293 current_temperature:804.0 chance:0.0013832308322338331
improvement:-6120 current_temperature:803.9000000000001 chance:4.940434075897565E-4
improvement:-5674 current_temperature:803.8 chance:8.596631830833088E-4
improvement:-8561 current_temperature:803.6999999999999 chance:2.365385222866948E-5
improvement:-3828 current_temperature:803.6 chance:0.008535136224513644
iteration:1966 time:1581258366925 best_value:497321 Knapsack: value:492951 Resources:[463, 504] Inventory: in:[80, 48, 46, 79, 78, 8, 9, 55, 15, 99, 28, 64, 33, 84, 24, 51, 39, 59, 21, 74, 88, 17, 43, 75, 44, 19, 42, 0, 27, 56, 72, 82, 38, 68, 1, 11, 71, 76, 89, 60, 87, 6, 41, 10, 91, 26, 61, 57, 7, 66, 70, 65, 18, 29, 3, 45, 85, 73, 13, 77, 23, 31, 62] out:[20, 94, 52, 67, 95, 4, 16, 69, 30, 2, 63, 86, 37, 5, 58, 40, 25, 12, 47, 32, 97, 49, 81, 14, 83, 53, 92, 96, 34, 90, 50, 98, 22, 35, 54, 36, 93]
improvement:-6670 current_temperature:803.4 chance:2.479668267703905E-4
improvement:-9021 current_temperature:803.3000000000001 chance:1.3271037179291554E-5
improvement:-6807 current_temperature:803.2 chance:2.086503658299442E-4
improvement:-14635 current_temperature:803.1 chance:1.2184083714563226E-8
improvement:-14882 current_temperature:802.9999999999999 chance:8.937577609978619E-9
improvement:-7985 current_temperature:802.9 chance:4.795734179133841E-5
improvement:-12996 current_temperature:802.8 chance:9.321652657815845E-8
improvement:-6981 current_temperature:802.6999999999999 chance:1.6710336760181985E-4
improvement:-9638 current_temperature:802.6 chance:6.092375634802691E-6
improvement:-8887 current_temperature:802.5 chance:1.550817424847777E-5
improvement:-8374 current_temperature:802.4 chance:2.935078030851391E-5
improvement:-12370 current_temperature:802.3000000000001 chance:2.0135974483378702E-7
improvement:-13379 current_temperature:802.2 chance:5.713289371912753E-8
improvement:-9277 current_temperature:802.1 chance:9.484140836582125E-6
improvement:-2758 current_temperature:802.0 chance:0.03209988783329508
improvement:-10921 current_temperature:801.9000000000001 chance:1.217263683789161E-6
improvement:-4488 current_temperature:801.8000000000001 chance:0.003707469031697488
improvement:-9178 current_temperature:801.6999999999999 chance:1.0668952892205698E-5
improvement:-17182 current_temperature:801.6 chance:4.90973609268299E-10
improvement:-6203 current_temperature:801.5 chance:4.3540282233811713E-4
improvement:-5050 current_temperature:801.4 chance:0.0018336029487695752
improvement:-9600 current_temperature:801.3000000000001 chance:6.265002089533792E-6
improvement:-12215 current_temperature:801.2 chance:2.3922024594040037E-7
improvement:-6628 current_temperature:801.1 chance:2.551589771346527E-4
improvement:-4647 current_temperature:800.9999999999999 chance:0.00302302247863996
improvement:-18436 current_temperature:800.9 chance:1.0067702365208433E-10
improvement:-9249 current_temperature:800.8 chance:9.638931461769271E-6
improvement:-14695 current_temperature:800.6999999999999 chance:1.0703539079961862E-8
improvement:-6581 current_temperature:800.6 chance:2.691921997457939E-4
improvement:-9847 current_temperature:800.5 chance:4.546913820475882E-6
improvement:-10466 current_temperature:800.4 chance:2.0949894948576417E-6
improvement:-10101 current_temperature:800.3 chance:3.3002348308803587E-6
improvement:-3531 current_temperature:800.2 chance:0.012123048079031558
improvement:-10970 current_temperature:800.1 chance:1.110404547611247E-6
improvement:-4647 current_temperature:800.0 chance:0.003001179202634513
improvement:-7773 current_temperature:799.9000000000001 chance:6.022249025840764E-5
improvement:-10397 current_temperature:799.8000000000001 chance:2.261460137026007E-6
improvement:-13174 current_temperature:799.6999999999999 chance:7.007654943036332E-8
improvement:-6358 current_temperature:799.6 chance:3.52142111542371E-4
improvement:-11816 current_temperature:799.5 chance:3.8146870419967293E-7
improvement:-370 current_temperature:799.4 chance:0.6294888517457637
iteration:2007 time:1581258366928 best_value:497321 Knapsack: value:492581 Resources:[176, 1035] Inventory: in:[80, 79, 8, 28, 21, 17, 75, 57, 66, 70, 13, 26, 9, 68, 60, 38, 55, 78, 18, 46, 84, 74, 71, 72, 76, 85, 7, 42, 3, 24, 43, 19, 91, 11, 77, 87, 56, 82, 65, 41, 29, 59, 31, 64, 15, 39, 0, 62, 27, 73, 1, 89, 10, 88, 23, 48, 51, 44, 6, 45, 52, 49, 5] out:[12, 47, 98, 22, 53, 30, 40, 94, 69, 96, 14, 90, 58, 36, 34, 93, 50, 20, 92, 67, 83, 35, 2, 32, 25, 54, 81, 95, 63, 16, 37, 4, 97, 86, 61, 33, 99]
improvement:-11578 current_temperature:799.3 chance:5.118805562425192E-7
improvement:-7170 current_temperature:799.2 chance:1.2698120539517965E-4
improvement:-12148 current_temperature:799.1 chance:2.499256495390146E-7
improvement:-9331 current_temperature:798.9999999999999 chance:8.475355701342263E-6
improvement:-3682 current_temperature:798.9 chance:0.009963397500113281
improvement:-11789 current_temperature:798.8 chance:3.8950560504798144E-7
improvement:-11639 current_temperature:798.6999999999999 chance:4.691092284785851E-7
improvement:-15162 current_temperature:798.6 chance:5.683349832654366E-9
improvement:-8713 current_temperature:798.5 chance:1.8243358623135272E-5
