verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
iteration:1362 time:1581258355285 best_value:495467 Knapsack: value:494542 Resources:[99, 3298] Inventory: in:[48, 7, 66, 70, 41, 8, 15, 3, 0, 5, 64, 56, 74, 1, 65, 51, 10, 6, 85, 24, 59, 61, 9, 52, 44, 80, 71, 73, 77, 46, 72, 76, 99, 2, 62, 87, 79, 78, 45, 49, 75, 11, 58, 84, 97, 19, 23, 21, 68, 42, 18, 31, 43, 89, 39, 33, 30, 28, 54, 90, 94, 50, 37] out:[92, 86, 14, 63, 47, 55, 96, 22, 38, 25, 67, 32, 53, 26, 20, 4, 57, 98, 69, 88, 17, 29, 16, 82, 34, 91, 95, 35, 83, 40, 27, 93, 12, 13, 81, 36, 60]
improvement:-6684 current_temperature:863.8000000000001 chance:4.3598518602590893E-4
improvement:-7531 current_temperature:863.7 chance:1.6337493621725068E-4
improvement:-7351 current_temperature:863.6 chance:2.010327732260818E-4
improvement:-6669 current_temperature:863.4999999999999 chance:4.424339121677794E-4
improvement:-6229 current_temperature:863.4 chance:7.358378244366676E-4
improvement:-3965 current_temperature:863.3 chance:0.010124050760349876
improvement:-8703 current_temperature:863.1999999999999 chance:4.181513990764807E-5
improvement:-12482 current_temperature:863.1 chance:5.239740593521409E-7
improvement:-3897 current_temperature:863.0 chance:0.010936569497342659
improvement:-2148 current_temperature:862.9 chance:0.0829696555547165
improvement:-7641 current_temperature:862.8 chance:1.42516885642181E-4
improvement:-3476 current_temperature:862.7 chance:0.017788366232113686
improvement:-11581 current_temperature:862.6 chance:1.476716117335394E-6
improvement:-2379 current_temperature:862.5 chance:0.06340193677111713
improvement:-10903 current_temperature:862.4000000000001 chance:3.231302562456273E-6
improvement:-10095 current_temperature:862.3000000000001 chance:8.235450360472597E-6
improvement:-9849 current_temperature:862.1999999999999 chance:1.0939792937637263E-5
improvement:-6597 current_temperature:862.1 chance:4.74976837062632E-4
improvement:-6987 current_temperature:862.0 chance:3.0185359422366424E-4
improvement:-8013 current_temperature:861.9 chance:9.170788524347288E-5
improvement:-2020 current_temperature:861.8 chance:0.0959496881592435
improvement:-4121 current_temperature:861.7 chance:0.0083758151878896
improvement:-7667 current_temperature:861.6 chance:1.3658535641026238E-4
improvement:-11785 current_temperature:861.4999999999999 chance:1.1455467146792405E-6
improvement:-8802 current_temperature:861.4 chance:3.6498136206889356E-5
improvement:-13334 current_temperature:861.3 chance:1.8905095135053148E-7
improvement:-7332 current_temperature:861.1999999999999 chance:2.0069949639135986E-4
improvement:-4403 current_temperature:861.1 chance:0.006016634269547404
improvement:-6794 current_temperature:861.0 chance:3.7416090622211916E-4
improvement:-6440 current_temperature:860.9 chance:5.639507589269176E-4
improvement:-5784 current_temperature:860.8 chance:0.0012073458331258143
improvement:-7115 current_temperature:860.7 chance:2.5697615865144264E-4
improvement:-13579 current_temperature:860.6 chance:1.4043422470686582E-7
improvement:-7435 current_temperature:860.5 chance:1.7682935398523393E-4
improvement:-10257 current_temperature:860.4000000000001 chance:6.647967147600971E-6
improvement:-3720 current_temperature:860.3000000000001 chance:0.01324582331447832
improvement:-2938 current_temperature:860.1999999999999 chance:0.032860473035904475
improvement:-7375 current_temperature:860.1 chance:1.888449309844524E-4
improvement:-17736 current_temperature:860.0 chance:1.1051819952514515E-9
improvement:-7775 current_temperature:859.9 chance:1.1836363250593056E-4
improvement:-4138 current_temperature:859.8 chance:0.008125507017981898
improvement:-13676 current_temperature:859.7 chance:1.2339504995945152E-7
improvement:-3121 current_temperature:859.6 chance:0.02649607971220394
improvement:-8672 current_temperature:859.4999999999999 chance:4.150955280402118E-5
improvement:-4437 current_temperature:859.4 chance:0.005725047962352689
improvement:-13002 current_temperature:859.3 chance:2.6836428240284566E-7
improvement:-13676 current_temperature:859.1999999999999 chance:1.222580067296687E-7
improvement:-7529 current_temperature:859.1 chance:1.5628604545328426E-4
improvement:-5077 current_temperature:859.0 chance:0.002711208277094012
improvement:-8364 current_temperature:858.9 chance:5.899622942800968E-5
improvement:-11910 current_temperature:858.8 chance:9.486858085110883E-7
improvement:-6769 current_temperature:858.7 chance:3.7715807443813024E-4
improvement:-9008 current_temperature:858.6 chance:2.777156820368914E-5
improvement:-2562 current_temperature:858.5 chance:0.05057616312965284
iteration:1416 time:1581258355289 best_value:495467 Knapsack: value:491980 Resources:[1185, 6826] Inventory: in:[48, 65, 71, 73, 19, 23, 42, 94, 44, 21, 49, 74, 87, 41, 89, 45, 79, 90, 59, 66, 43, 78, 8, 61, 99, 2, 64, 1, 31, 52, 77, 33, 51, 72, 39, 3, 56, 18, 97, 84, 24, 70, 85, 28, 6, 5, 58, 30, 75, 15, 76, 54, 37, 9, 62, 10, 80, 46, 0, 11, 38, 88, 60] out:[96, 67, 95, 92, 40, 14, 81, 16, 17, 63, 57, 53, 26, 29, 12, 36, 47, 25, 82, 22, 34, 83, 86, 13, 32, 27, 35, 69, 20, 98, 93, 55, 4, 91, 7, 68, 50]
improvement:-5089 current_temperature:858.4000000000001 chance:0.002662548385847928
improvement:-11609 current_temperature:858.3000000000001 chance:1.3363429606880739E-6
improvement:-9186 current_temperature:858.1999999999999 chance:2.245946007528277E-5
improvement:-11975 current_temperature:858.1 chance:8.695848084585714E-7
improvement:-1960 current_temperature:858.0 chance:0.10183694895501981
improvement:-11468 current_temperature:857.9 chance:1.5651555395680296E-6
improvement:-6551 current_temperature:857.8 chance:4.822835607303889E-4
improvement:-8961 current_temperature:857.7 chance:2.9014670135117588E-5
improvement:-1333 current_temperature:857.6 chance:0.21132930253626492
improvement:-9502 current_temperature:857.5 chance:1.5401439749579182E-5
improvement:-4570 current_temperature:857.4 chance:0.004843742339566326
improvement:-11370 current_temperature:857.3 chance:1.7383598067464927E-6
improvement:-11086 current_temperature:857.1999999999999 chance:2.417432625014692E-6
improvement:-7956 current_temperature:857.1 chance:9.304157485932683E-5
improvement:-16488 current_temperature:857.0 chance:4.410814218773161E-9
improvement:-2654 current_temperature:856.9 chance:0.04517502557307152
improvement:-1826 current_temperature:856.8 chance:0.11869645919740295
improvement:-3531 current_temperature:856.7 chance:0.01621806542160329
improvement:-7076 current_temperature:856.6 chance:2.585128838318772E-4
improvement:-5169 current_temperature:856.5 chance:0.0023934336517339597
iteration:1437 time:1581258355290 best_value:495467 Knapsack: value:493475 Resources:[259, 1468] Inventory: in:[48, 23, 42, 21, 74, 41, 89, 90, 66, 99, 2, 31, 39, 18, 84, 6, 58, 75, 76, 54, 0, 38, 1, 88, 73, 52, 61, 3, 87, 44, 97, 15, 56, 11, 70, 43, 62, 49, 28, 10, 46, 79, 45, 80, 5, 85, 65, 64, 33, 72, 24, 51, 9, 19, 8, 94, 78, 30, 37, 60, 71, 27, 16, 59] out:[81, 53, 12, 47, 82, 35, 55, 4, 34, 92, 36, 25, 13, 83, 63, 57, 29, 98, 50, 7, 96, 67, 93, 17, 95, 20, 14, 91, 86, 68, 40, 69, 22, 26, 32, 77]
improvement:-7351 current_temperature:856.3000000000001 chance:1.8696143392742188E-4
improvement:-9434 current_temperature:856.1999999999999 chance:1.63963201021226E-5
improvement:-15131 current_temperature:856.1 chance:2.1092736231798356E-8
improvement:-8523 current_temperature:856.0 chance:4.740533888342775E-5
improvement:-6005 current_temperature:855.9 chance:8.974020834080244E-4
improvement:-10691 current_temperature:855.8 chance:3.7550657328985106E-6
improvement:-12461 current_temperature:855.7 chance:4.738634595332894E-7
improvement:-6596 current_temperature:855.6 chance:4.486758308910041E-4
improvement:-10117 current_temperature:855.5 chance:7.31317643108146E-6
improvement:-11977 current_temperature:855.4 chance:8.301689013870668E-7
improvement:-2611 current_temperature:855.3 chance:0.04722980913590383
improvement:-13936 current_temperature:855.1999999999999 chance:8.373545377180078E-8
improvement:-7330 current_temperature:855.1 chance:1.8931527125177594E-4
improvement:-8860 current_temperature:855.0 chance:3.159305944173254E-5
improvement:-11362 current_temperature:854.9 chance:1.6905725038769835E-6
improvement:-13378 current_temperature:854.8 chance:1.596240381283996E-7
improvement:-11509 current_temperature:854.7 chance:1.4190208512838761E-6
improvement:-8353 current_temperature:854.6 chance:5.6902951226699844E-5
improvement:-11545 current_temperature:854.5 chance:1.3561984306216687E-6
improvement:-3379 current_temperature:854.4000000000001 chance:0.01916207723020481
improvement:-14761 current_temperature:854.3000000000001 chance:3.1336772017700274E-8
improvement:-9084 current_temperature:854.1999999999999 chance:2.4070781860226327E-5
improvement:-8588 current_temperature:854.1 chance:4.296912664412819E-5
improvement:-4368 current_temperature:854.0 chance:0.0060074548958172335
improvement:-12196 current_temperature:853.9 chance:6.267595312462625E-7
improvement:-8330 current_temperature:853.8 chance:5.7923740708178496E-5
improvement:-11030 current_temperature:853.7 chance:2.4480235118448298E-6
improvement:-11217 current_temperature:853.6 chance:1.963434405924031E-6
improvement:-18916 current_temperature:853.5 chance:2.370242127197244E-10
improvement:-9304 current_temperature:853.4 chance:1.8416321289870415E-5
improvement:-11326 current_temperature:853.3 chance:1.7200198381659333E-6
improvement:-6225 current_temperature:853.1999999999999 chance:6.782043700658077E-4
improvement:-8806 current_temperature:853.1 chance:3.28896095702156E-5
improvement:-7063 current_temperature:853.0 chance:2.534896476927617E-4
improvement:-3672 current_temperature:852.9 chance:0.01349668349319111
improvement:-8589 current_temperature:852.8 chance:4.226593647208961E-5
improvement:-3886 current_temperature:852.7 chance:0.010490464129111282
improvement:-10026 current_temperature:852.6 chance:7.816103357910837E-6
improvement:-9500 current_temperature:852.5 chance:1.4466209395048952E-5
improvement:-10056 current_temperature:852.4000000000001 chance:7.525011093499535E-6
improvement:-528 current_temperature:852.3000000000001 chance:0.5382133823452027
iteration:1478 time:1581258355293 best_value:495467 Knapsack: value:492947 Resources:[343, 3554] Inventory: in:[84, 54, 88, 56, 28, 10, 19, 78, 30, 62, 94, 0, 72, 2, 1, 38, 16, 41, 44, 3, 61, 75, 46, 9, 51, 79, 85, 97, 80, 66, 71, 39, 58, 74, 73, 59, 21, 64, 87, 42, 23, 89, 18, 76, 6, 49, 90, 24, 31, 52, 99, 8, 11, 5, 65, 60, 43, 48, 70, 33, 45, 77, 37] out:[96, 17, 86, 68, 98, 26, 53, 25, 69, 81, 35, 34, 4, 20, 91, 12, 13, 63, 95, 36, 93, 29, 47, 82, 14, 7, 92, 57, 83, 55, 32, 22, 40, 67, 50, 15, 27]
improvement:-9214 current_temperature:852.2 chance:2.0155850613367533E-5
improvement:-6376 current_temperature:852.1 chance:5.62741701209191E-4
improvement:-7750 current_temperature:852.0 chance:1.1208599918428232E-4
improvement:-11079 current_temperature:851.9 chance:2.248949047673815E-6
improvement:-13525 current_temperature:851.8 chance:1.2711922535486131E-7
improvement:-10427 current_temperature:851.7 chance:4.820785500951505E-6
improvement:-13285 current_temperature:851.6 chance:1.6787486766324422E-7
improvement:-13780 current_temperature:851.5 chance:9.369639644523538E-8
improvement:-6344 current_temperature:851.4 chance:5.80711342345454E-4
improvement:-4340 current_temperature:851.3 chance:0.006108431302886423
improvement:-6121 current_temperature:851.1999999999999 chance:7.533169999448579E-4
improvement:-6408 current_temperature:851.1 chance:5.372322755242575E-4
improvement:-7075 current_temperature:851.0 chance:2.451234660880305E-4
improvement:-9433 current_temperature:850.9 chance:1.5326778395525535E-5
improvement:-9617 current_temperature:850.8 chance:1.2329952680925296E-5
improvement:-5015 current_temperature:850.7 chance:0.0027527766809066576
improvement:-5815 current_temperature:850.6 chance:0.001074015542721878
improvement:-10629 current_temperature:850.5 chance:3.736525095246167E-6
improvement:-5813 current_temperature:850.4000000000001 chance:0.001074814948357623
improvement:-1861 current_temperature:850.3000000000001 chance:0.11206913696828603
improvement:-10340 current_temperature:850.2 chance:5.226105142585017E-6
improvement:-13603 current_temperature:850.1 chance:1.1234999699355625E-7
improvement:-5670 current_temperature:850.0 chance:0.0012676528534980097
improvement:-646 current_temperature:849.9 chance:0.4676246090791554
iteration:1502 time:1581258355295 best_value:495467 Knapsack: value:492301 Resources:[340, 220] Inventory: in:[56, 10, 62, 0, 1, 41, 51, 79, 97, 71, 58, 89, 49, 31, 52, 5, 43, 77, 37, 28, 33, 70, 18, 11, 54, 72, 80, 84, 64, 46, 48, 39, 38, 59, 30, 42, 90, 45, 6, 65, 19, 9, 61, 44, 76, 66, 99, 74, 60, 88, 8, 23, 2, 78, 87, 75, 24, 16, 94, 21, 91, 22, 85] out:[86, 98, 53, 4, 63, 29, 92, 83, 50, 15, 14, 47, 93, 67, 7, 57, 55, 69, 95, 36, 82, 68, 25, 81, 34, 96, 27, 17, 35, 12, 13, 20, 26, 32, 40, 3, 73]
improvement:-7317 current_temperature:849.8 chance:1.8222629977139983E-4
improvement:-1782 current_temperature:849.7 chance:0.12279846292124669
improvement:-7633 current_temperature:849.6 chance:1.2537167005193065E-4
improvement:-12607 current_temperature:849.5 chance:3.5880225983220405E-7
improvement:-2403 current_temperature:849.4 chance:0.05906859967754104
improvement:-1182 current_temperature:849.3 chance:0.24864369042235546
improvement:-14665 current_temperature:849.1999999999999 chance:3.162890130659036E-8
improvement:-12595 current_temperature:849.0999999999999 chance:3.6137379830370575E-7
improvement:-12037 current_temperature:849.0 chance:6.960416743038358E-7
improvement:-7505 current_temperature:848.9 chance:1.4469928459178395E-4
improvement:-5379 current_temperature:848.8 chance:0.0017692812224851927
improvement:-6279 current_temperature:848.7 chance:6.122474765508006E-4
improvement:-6162 current_temperature:848.6 chance:7.021442638529434E-4
improvement:-12501 current_temperature:848.5 chance:3.994974965395444E-7
improvement:-10155 current_temperature:848.4000000000001 chance:6.3339290198414594E-6
improvement:-3714 current_temperature:848.3000000000001 chance:0.01254832484364162
iteration:1518 time:1581258355297 best_value:495467 Knapsack: value:488587 Resources:[988, 278] Inventory: in:[1, 41, 51, 58, 89, 49, 52, 5, 77, 37, 28, 72, 80, 84, 46, 42, 65, 9, 44, 66, 8, 78, 87, 94, 21, 91, 22, 85, 10, 62, 16, 38, 64, 71, 97, 74, 19, 2, 11, 24, 30, 18, 31, 79, 0, 56, 59, 99, 39, 43, 23, 75, 90, 33, 6, 88, 76, 54, 70, 48, 93, 82, 45] out:[4, 29, 50, 14, 47, 67, 7, 69, 95, 36, 12, 40, 3, 63, 25, 68, 96, 27, 55, 83, 92, 17, 98, 57, 15, 53, 13, 73, 34, 81, 20, 32, 26, 86, 35, 61, 60]
improvement:-11580 current_temperature:848.2 chance:1.1771191979193041E-6
improvement:-5794 current_temperature:848.0999999999999 chance:0.001078977398200794
improvement:-15292 current_temperature:848.0 chance:1.473531463734201E-8
improvement:-8010 current_temperature:847.9 chance:7.893634936273371E-5
improvement:-10080 current_temperature:847.8 chance:6.8614168272147536E-6
improvement:-8191 current_temperature:847.7 chance:6.361784840543241E-5
improvement:-8070 current_temperature:847.6 chance:7.329629676871445E-5
improvement:-14245 current_temperature:847.5 chance:5.0149384939990186E-8
improvement:-10859 current_temperature:847.4 chance:2.721053638918592E-6
improvement:-4772 current_temperature:847.3 chance:0.0035813782973428973
improvement:-13073 current_temperature:847.1999999999999 chance:1.9882695316450259E-7
improvement:-7089 current_temperature:847.0999999999999 chance:2.3205143025199854E-4
improvement:-2208 current_temperature:847.0 chance:0.07376671261125009
improvement:-11138 current_temperature:846.9 chance:1.9425797837289924E-6
improvement:-6830 current_temperature:846.8 chance:3.1414403993019227E-4
improvement:-7928 current_temperature:846.7 chance:8.580692109033937E-5
improvement:-5697 current_temperature:846.6 chance:0.0011954052601452596
improvement:-3250 current_temperature:846.5 chance:0.021507825088695757
improvement:-11653 current_temperature:846.4000000000001 chance:1.048948717057479E-6
improvement:-2162 current_temperature:846.3000000000001 chance:0.07771945619887488
improvement:-7619 current_temperature:846.2 chance:1.2294399740663233E-4
improvement:-4194 current_temperature:846.0999999999999 chance:0.007034976765319917
improvement:-2950 current_temperature:846.0 chance:0.030592584501822152
improvement:-11957 current_temperature:845.9 chance:7.263451134647561E-7
improvement:-11352 current_temperature:845.8 chance:1.4827491279007755E-6
improvement:-12641 current_temperature:845.7 chance:3.2242964874938927E-7
improvement:-6668 current_temperature:845.6 chance:3.761490547371816E-4
improvement:-11449 current_temperature:845.5 chance:1.3157549628198492E-6
improvement:-8457 current_temperature:845.4000000000001 chance:4.523910835899671E-5
improvement:-8396 current_temperature:845.3 chance:4.856690049101891E-5
improvement:-11090 current_temperature:845.1999999999999 chance:2.0024187036209733E-6
improvement:-13453 current_temperature:845.0999999999999 chance:1.2205108206228698E-7
iteration:1551 time:1581258355299 best_value:495467 Knapsack: value:488612 Resources:[1921, 137] Inventory: in:[49, 77, 37, 72, 84, 42, 8, 78, 64, 74, 18, 0, 54, 24, 22, 21, 58, 89, 46, 19, 99, 44, 43, 62, 93, 80, 45, 90, 6, 79, 11, 23, 31, 82, 88, 38, 94, 33, 30, 41, 56, 9, 87, 2, 28, 75, 39, 85, 1, 70, 66, 59, 52, 97, 71, 5, 91, 10, 76, 51, 48, 68, 32] out:[47, 67, 95, 36, 40, 55, 83, 17, 73, 4, 14, 92, 63, 81, 50, 20, 34, 96, 15, 3, 25, 29, 57, 35, 26, 86, 60, 7, 69, 98, 53, 12, 27, 13, 61, 65, 16]
improvement:-8716 current_temperature:844.9 chance:3.309879339941941E-5
improvement:-13080 current_temperature:844.8 chance:1.8872884294555482E-7
improvement:-4949 current_temperature:844.7 chance:0.002854425131398611
improvement:-13221 current_temperature:844.6 chance:1.59126903604232E-7
improvement:-13520 current_temperature:844.5 chance:1.1147415563024105E-7
improvement:-9836 current_temperature:844.4000000000001 chance:8.732072502758231E-6
improvement:-14772 current_temperature:844.3000000000001 chance:2.5206834790714466E-8
improvement:-5687 current_temperature:844.2 chance:0.0011867280238340347
improvement:-11874 current_temperature:844.0999999999999 chance:7.775999355937306E-7
improvement:-140 current_temperature:844.0 chance:0.8471506159857238
iteration:1561 time:1581258355300 best_value:495467 Knapsack: value:488472 Resources:[570, 1026] Inventory: in:[49, 37, 72, 84, 8, 78, 64, 74, 18, 54, 24, 22, 21, 89, 46, 99, 44, 43, 93, 80, 45, 90, 6, 79, 31, 38, 94, 9, 2, 75, 1, 66, 59, 52, 71, 5, 91, 10, 76, 48, 68, 30, 41, 28, 58, 19, 42, 62, 0, 11, 33, 51, 85, 23, 32, 39, 97, 87, 56, 88, 40, 35, 73] out:[47, 36, 55, 17, 92, 63, 81, 50, 20, 34, 96, 15, 3, 25, 26, 86, 7, 98, 53, 13, 61, 65, 16, 57, 12, 67, 95, 27, 14, 69, 29, 83, 60, 4, 77, 82, 70]
improvement:-5711 current_temperature:843.9 chance:0.001150694620500586
improvement:-9852 current_temperature:843.8 chance:8.49738109853479E-6
improvement:-7897 current_temperature:843.7 chance:8.610336439775492E-5
improvement:-7302 current_temperature:843.6 chance:1.7412083875514145E-4
improvement:-14384 current_temperature:843.5 chance:3.927190841514066E-8
improvement:-6178 current_temperature:843.4000000000001 chance:6.587854540830409E-4
improvement:-9782 current_temperature:843.3 chance:9.16913164789257E-6
improvement:-11274 current_temperature:843.1999999999999 chance:1.560517035450094E-6
improvement:-9448 current_temperature:843.0999999999999 chance:1.358882760730092E-5
iteration:1571 time:1581258355301 best_value:495467 Knapsack: value:488662 Resources:[195, 7525] Inventory: in:[37, 72, 78, 64, 18, 24, 22, 21, 89, 44, 80, 90, 79, 31, 38, 9, 66, 52, 71, 5, 10, 76, 48, 68, 30, 28, 58, 19, 62, 0, 11, 51, 23, 39, 97, 87, 35, 73, 32, 8, 84, 45, 41, 88, 74, 6, 43, 46, 54, 33, 93, 85, 91, 1, 94, 99, 56, 42, 59, 75, 57, 61, 36] out:[47, 92, 63, 50, 20, 96, 25, 26, 7, 98, 65, 16, 12, 67, 95, 14, 69, 29, 83, 4, 77, 81, 27, 86, 17, 55, 70, 53, 34, 82, 60, 3, 13, 15, 49, 40, 2]
improvement:-15262 current_temperature:842.9 chance:1.3690865808961596E-8
improvement:-5949 current_temperature:842.8 chance:8.599690623875614E-4
improvement:-4867 current_temperature:842.7 chance:0.0031026969410154707
improvement:-3683 current_temperature:842.6 chance:0.012638664648930452
iteration:1576 time:1581258355301 best_value:495467 Knapsack: value:489931 Resources:[1670, 964] Inventory: in:[72, 78, 64, 18, 21, 89, 44, 80, 90, 38, 66, 52, 71, 5, 10, 48, 30, 58, 0, 11, 51, 39, 97, 87, 35, 73, 8, 84, 41, 88, 74, 6, 43, 46, 54, 33, 93, 85, 1, 94, 99, 56, 42, 59, 75, 57, 61, 36, 68, 19, 9, 76, 28, 22, 31, 91, 79, 45, 24, 62, 77, 23, 34] out:[47, 92, 63, 50, 20, 96, 25, 26, 7, 65, 12, 67, 14, 29, 4, 81, 27, 86, 17, 55, 70, 53, 82, 3, 15, 49, 40, 2, 16, 95, 83, 60, 98, 69, 13, 32, 37]
improvement:-7746 current_temperature:842.4000000000001 chance:1.0152995344794207E-4
improvement:-14754 current_temperature:842.3000000000001 chance:2.4703414845999315E-8
improvement:-11864 current_temperature:842.2 chance:7.62307955339258E-7
improvement:-11354 current_temperature:842.0999999999999 chance:1.3945214216137366E-6
improvement:-4523 current_temperature:842.0 chance:0.004646068193968474
improvement:-10305 current_temperature:841.9 chance:4.832382011954059E-6
improvement:-1850 current_temperature:841.8 chance:0.11106144680952122
iteration:1583 time:1581258355302 best_value:495467 Knapsack: value:488081 Resources:[1970, 2452] Inventory: in:[72, 78, 18, 21, 89, 44, 80, 66, 71, 5, 10, 48, 0, 11, 51, 97, 73, 8, 84, 41, 88, 74, 6, 43, 54, 93, 85, 94, 99, 59, 75, 57, 61, 36, 68, 19, 9, 28, 22, 31, 91, 24, 23, 34, 1, 38, 87, 79, 56, 90, 76, 42, 30, 33, 77, 64, 45, 62, 46, 58, 60, 81, 49] out:[92, 63, 50, 20, 96, 26, 7, 12, 14, 29, 4, 17, 55, 70, 53, 82, 3, 40, 2, 95, 83, 98, 69, 32, 37, 27, 15, 86, 67, 25, 65, 16, 13, 47, 39, 35, 52]
improvement:-4381 current_temperature:841.7 chance:0.005489366737252015
improvement:-13719 current_temperature:841.6 chance:8.327702335501814E-8
improvement:-11238 current_temperature:841.5 chance:1.5853209045890234E-6
improvement:-7111 current_temperature:841.4000000000001 chance:2.1360318507771282E-4
improvement:-6875 current_temperature:841.3 chance:2.8248733019670493E-4
improvement:-2323 current_temperature:841.1999999999999 chance:0.06319493357584098
improvement:-6023 current_temperature:841.0999999999999 chance:7.763859698925974E-4
improvement:-5209 current_temperature:841.0 chance:0.002042017713566219
improvement:-5172 current_temperature:840.9 chance:0.0021323023256602834
improvement:-18009 current_temperature:840.8 chance:4.987646501106277E-10
improvement:-2171 current_temperature:840.7 chance:0.07559449370823935
improvement:-12547 current_temperature:840.6 chance:3.2931761404187727E-7
improvement:-14537 current_temperature:840.5 chance:3.080288918010558E-8
improvement:-11831 current_temperature:840.4000000000001 chance:7.692728755818168E-7
improvement:-16871 current_temperature:840.3000000000001 chance:1.9077270567080847E-9
improvement:-10046 current_temperature:840.2 chance:6.416248340763532E-6
improvement:-11747 current_temperature:840.1 chance:8.459046560205839E-7
improvement:-3648 current_temperature:840.0 chance:0.012999334139678225
improvement:-3811 current_temperature:839.9 chance:0.01070071268218455
improvement:-7605 current_temperature:839.8 chance:1.1672059522334871E-4
improvement:-12110 current_temperature:839.7 chance:5.453613056936898E-7
improvement:-619 current_temperature:839.6 chance:0.47842499238039965
improvement:-8358 current_temperature:839.5 chance:4.744562941062519E-5
improvement:-876 current_temperature:839.4000000000001 chance:0.3521836264805401
improvement:-13880 current_temperature:839.3 chance:6.57378581726314E-8
improvement:-12057 current_temperature:839.1999999999999 chance:5.759445039956299E-7
improvement:-3249 current_temperature:839.0999999999999 chance:0.020816575295521327
improvement:-15248 current_temperature:839.0 chance:1.279749118336027E-8
improvement:-9242 current_temperature:838.9 chance:1.6423329156478002E-5
improvement:-12545 current_temperature:838.8 chance:3.196978948207963E-7
improvement:-11449 current_temperature:838.7 chance:1.1789477206782857E-6
improvement:-5166 current_temperature:838.6 chance:0.0021116891391937073
improvement:-608 current_temperature:838.5 chance:0.48427403086507775
improvement:-6166 current_temperature:838.4000000000001 chance:6.397169578297625E-4
improvement:-9277 current_temperature:838.3000000000001 chance:1.56280373036817E-5
improvement:-489 current_temperature:838.2 chance:0.5580018590543321
iteration:1619 time:1581258355304 best_value:495467 Knapsack: value:487592 Resources:[3072, 205] Inventory: in:[72, 89, 48, 51, 73, 68, 22, 31, 38, 79, 30, 45, 80, 84, 19, 58, 41, 43, 57, 0, 28, 71, 90, 64, 10, 21, 24, 36, 61, 46, 81, 18, 97, 60, 75, 9, 23, 94, 77, 99, 91, 85, 59, 11, 76, 44, 33, 66, 34, 49, 87, 88, 78, 42, 93, 54, 62, 56, 74, 5, 6, 55, 27] out:[25, 65, 20, 4, 39, 95, 32, 69, 92, 40, 83, 26, 52, 67, 50, 37, 98, 86, 16, 12, 29, 70, 3, 35, 7, 82, 96, 63, 47, 17, 53, 2, 15, 14, 13, 1, 8]
iteration:1620 time:1581258355304 best_value:495467 Knapsack: value:488387 Resources:[2582, 338] Inventory: in:[72, 89, 48, 51, 73, 68, 31, 38, 79, 30, 45, 80, 84, 19, 58, 41, 43, 57, 0, 28, 71, 90, 64, 10, 21, 24, 36, 61, 46, 18, 97, 60, 75, 9, 23, 94, 77, 99, 91, 85, 59, 11, 76, 44, 33, 66, 34, 49, 87, 88, 78, 42, 93, 54, 62, 56, 74, 6, 55, 27, 5, 53, 1] out:[25, 65, 20, 4, 39, 95, 32, 69, 92, 40, 83, 26, 52, 67, 50, 37, 98, 86, 16, 12, 29, 70, 3, 35, 7, 82, 96, 63, 47, 17, 2, 15, 14, 13, 8, 81, 22]
improvement:-15148 current_temperature:838.0 chance:1.4110137658478972E-8
improvement:-6333 current_temperature:837.9 chance:5.218234909513782E-4
improvement:-3670 current_temperature:837.8 chance:0.012518841987499009
improvement:-9986 current_temperature:837.7 chance:6.651053154200513E-6
improvement:-4360 current_temperature:837.6 chance:0.005487137208620008
improvement:-11904 current_temperature:837.5 chance:6.71513750916032E-7
improvement:-4473 current_temperature:837.4 chance:0.004788522753050269
improvement:-8080 current_temperature:837.3 chance:6.442133522997103E-5
improvement:-6366 current_temperature:837.1999999999999 chance:4.984945899351045E-4
improvement:-2948 current_temperature:837.0999999999999 chance:0.02954969084237059
improvement:-6992 current_temperature:837.0 chance:2.355366650136167E-4
improvement:-13435 current_temperature:836.9 chance:1.0669496046633947E-7
improvement:-6469 current_temperature:836.8 chance:4.3916272772999535E-4
improvement:-3611 current_temperature:836.7 chance:0.01335633717276202
improvement:-8127 current_temperature:836.6 chance:6.041217707601056E-5
improvement:-3667 current_temperature:836.5 chance:0.012478579043323276
improvement:-1694 current_temperature:836.4 chance:0.13194808568029498
improvement:-6378 current_temperature:836.3000000000001 chance:4.873880969592937E-4
improvement:-15842 current_temperature:836.2 chance:5.9182300295165275E-9
improvement:-7787 current_temperature:836.1 chance:9.020016975674224E-5
improvement:-7 current_temperature:836.0 chance:0.9916617519083281
