verbose:1
nr_items:100
dimensions:2
solver_name:simulated_annealing
nr_iterations:10000
nr_to_unpack:3
max_temperature:1000
Items:
  Item: value:8058 Resources:[5424, 5600]
improvement:-3595 current_temperature:739.0 chance:0.007714280921916928
improvement:-13800 current_temperature:738.9 chance:7.743509091903719E-9
improvement:-8145 current_temperature:738.8000000000001 chance:1.6295288475763953E-5
improvement:-6163 current_temperature:738.7 chance:2.3804875279481851E-4
improvement:-13199 current_temperature:738.5999999999999 chance:1.7339214734297814E-8
improvement:-6421 current_temperature:738.4999999999999 chance:1.674792122713278E-4
improvement:-4097 current_temperature:738.4 chance:0.003893358185790606
improvement:-11289 current_temperature:738.3 chance:2.2877375208233005E-7
improvement:-10720 current_temperature:738.1999999999999 chance:4.9346702071053E-7
improvement:-7655 current_temperature:738.1 chance:3.132094823924976E-5
improvement:-17161 current_temperature:738.0 chance:7.964932661762451E-11
improvement:-2623 current_temperature:737.9 chance:0.0285904593416916
improvement:-12425 current_temperature:737.8 chance:4.8553128254127506E-8
improvement:-4020 current_temperature:737.7 chance:0.0042990136665581
iteration:2625 time:1581258360219 best_value:498083 Knapsack: value:495511 Resources:[796, 1442] Inventory: in:[42, 19, 28, 5, 7, 18, 20, 24, 66, 90, 79, 87, 62, 36, 58, 72, 0, 43, 77, 44, 15, 32, 70, 33, 98, 48, 49, 73, 78, 89, 46, 71, 45, 6, 4, 64, 31, 74, 59, 41, 57, 61, 3, 27, 65, 91, 21, 16, 85, 81, 76, 52, 56, 9, 80, 13, 10, 75, 88, 99, 55, 22, 30, 54] out:[14, 96, 23, 29, 92, 47, 12, 11, 40, 34, 94, 97, 86, 50, 69, 1, 35, 82, 60, 26, 83, 8, 67, 84, 39, 95, 53, 63, 93, 2, 38, 68, 17, 37, 25, 51]
improvement:-6933 current_temperature:737.5 chance:8.266800045165831E-5
improvement:-1922 current_temperature:737.4000000000001 chance:0.0737956780161341
improvement:-14349 current_temperature:737.3000000000001 chance:3.531479632005653E-9
improvement:-8341 current_temperature:737.2 chance:1.2195628505101515E-5
improvement:-8825 current_temperature:737.1 chance:6.314921039206191E-6
improvement:-7575 current_temperature:737.0 chance:3.4375904790706186E-5
improvement:-2425 current_temperature:736.9 chance:0.03722357936136077
improvement:-16515 current_temperature:736.8 chance:1.842928377336582E-10
improvement:-7993 current_temperature:736.7 chance:1.94097448511829E-5
improvement:-3884 current_temperature:736.5999999999999 chance:0.005128842015067164
improvement:-11429 current_temperature:736.4999999999999 chance:1.8223104160436468E-7
improvement:-5944 current_temperature:736.4 chance:3.122519503207374E-4
improvement:-18230 current_temperature:736.3 chance:1.7673941654286677E-11
improvement:-6689 current_temperature:736.1999999999999 chance:1.1325753773659846E-4
improvement:-14495 current_temperature:736.1 chance:2.8056853768741185E-9
improvement:-13000 current_temperature:736.0 chance:2.1332300056895625E-8
improvement:-11369 current_temperature:735.9 chance:1.9522561768952033E-7
improvement:-6338 current_temperature:735.8 chance:1.8159098457709734E-4
improvement:-3481 current_temperature:735.7 chance:0.008812816598645377
improvement:-3321 current_temperature:735.6 chance:0.01094708692529339
improvement:-7857 current_temperature:735.5 chance:2.2942283890536626E-5
improvement:-7207 current_temperature:735.4000000000001 chance:5.544556749490108E-5
improvement:-12509 current_temperature:735.3000000000001 chance:4.090130353358351E-8
improvement:-15434 current_temperature:735.2 chance:7.636381270484133E-10
improvement:-6397 current_temperature:735.1 chance:1.6621683527606862E-4
improvement:-15017 current_temperature:735.0 chance:1.3390672907665122E-9
improvement:-13387 current_temperature:734.9 chance:1.2270303775777018E-8
improvement:-9245 current_temperature:734.8 chance:3.434446185991334E-6
improvement:-10306 current_temperature:734.7 chance:8.089779182919739E-7
improvement:-9365 current_temperature:734.5999999999999 chance:2.906867485095716E-6
improvement:-4696 current_temperature:734.4999999999999 chance:0.0016724512035581282
improvement:-11614 current_temperature:734.4 chance:1.3550325801759169E-7
improvement:-14105 current_temperature:734.3 chance:4.547126884511927E-9
improvement:-11223 current_temperature:734.1999999999999 chance:2.2980709298524888E-7
improvement:-13318 current_temperature:734.1 chance:1.3214613787309596E-8
improvement:-6391 current_temperature:734.0 chance:1.6540980962069152E-4
improvement:-16965 current_temperature:733.9 chance:9.135862970467383E-11
improvement:-15034 current_temperature:733.8 chance:1.2654078513545916E-9
improvement:-8368 current_temperature:733.7 chance:1.1137347166728147E-5
improvement:-14033 current_temperature:733.6 chance:4.924943138059228E-9
improvement:-11085 current_temperature:733.5 chance:2.7336048972803946E-7
improvement:-12960 current_temperature:733.4000000000001 chance:2.1160686076659644E-8
improvement:-14561 current_temperature:733.3000000000001 chance:2.3784622458894897E-9
improvement:-10600 current_temperature:733.2 chance:5.2641601611798E-7
improvement:-11432 current_temperature:733.1 chance:1.6888418494713342E-7
improvement:-8989 current_temperature:733.0 chance:4.72188959440881E-6
improvement:-6426 current_temperature:732.9 chance:1.5564880953437187E-4
improvement:-9155 current_temperature:732.8 chance:3.7521676090545705E-6
improvement:-10225 current_temperature:732.7 chance:8.695986393860566E-7
improvement:-8857 current_temperature:732.5999999999999 chance:5.61641448408992E-6
improvement:-5516 current_temperature:732.4999999999999 chance:5.365367886758926E-4
improvement:-5917 current_temperature:732.4 chance:3.100060874622468E-4
improvement:-6149 current_temperature:732.3 chance:2.2558085613587033E-4
improvement:-8793 current_temperature:732.1999999999999 chance:6.089077712684518E-6
improvement:-9194 current_temperature:732.1 chance:3.515271968298231E-6
improvement:-3603 current_temperature:732.0 chance:0.007283591885823583
improvement:-7791 current_temperature:731.9 chance:2.3822099830455683E-5
improvement:-14399 current_temperature:731.8 chance:2.8494466422337614E-9
improvement:-10073 current_temperature:731.7 chance:1.0501568762070449E-6
improvement:-10540 current_temperature:731.6 chance:5.536242325024995E-7
improvement:-12291 current_temperature:731.5 chance:5.0441040519946854E-8
improvement:-6980 current_temperature:731.4000000000001 chance:7.167693592604017E-5
improvement:-11063 current_temperature:731.3000000000001 chance:2.691883529104393E-7
improvement:-11946 current_temperature:731.2 chance:8.029749979372091E-8
improvement:-3072 current_temperature:731.1000000000001 chance:0.014967298366448764
improvement:-11736 current_temperature:731.0 chance:1.0654274591361089E-7
improvement:-4984 current_temperature:730.9 chance:0.0010928238049390507
iteration:2693 time:1581258360223 best_value:498083 Knapsack: value:495766 Resources:[368, 1204] Inventory: in:[16, 56, 88, 64, 30, 20, 15, 42, 45, 24, 81, 7, 33, 74, 78, 91, 5, 6, 55, 62, 52, 85, 10, 27, 59, 80, 48, 36, 75, 19, 79, 73, 3, 13, 18, 41, 4, 65, 71, 49, 9, 66, 43, 31, 0, 57, 61, 32, 22, 46, 44, 21, 76, 54, 90, 58, 89, 72, 77, 70, 28, 17, 68, 87] out:[83, 34, 94, 29, 60, 8, 69, 96, 23, 2, 37, 1, 40, 26, 11, 53, 39, 92, 82, 14, 47, 35, 95, 86, 50, 63, 93, 67, 38, 84, 51, 25, 12, 97, 98, 99]
improvement:-9778 current_temperature:730.7 chance:1.5431438035205033E-6
improvement:-7827 current_temperature:730.6 chance:2.2251246904611764E-5
improvement:-13183 current_temperature:730.4999999999999 chance:1.4537367065642828E-8
improvement:-11074 current_temperature:730.4 chance:2.602676500491448E-7
improvement:-11672 current_temperature:730.3 chance:1.1452497032134065E-7
iteration:2699 time:1581258360223 best_value:498083 Knapsack: value:496263 Resources:[333, 2654] Inventory: in:[16, 56, 64, 30, 20, 15, 42, 45, 24, 78, 91, 5, 55, 62, 52, 85, 27, 59, 80, 36, 75, 79, 73, 3, 13, 41, 4, 65, 71, 49, 9, 66, 43, 31, 0, 57, 61, 21, 54, 89, 77, 70, 28, 17, 68, 87, 76, 22, 88, 74, 7, 10, 6, 18, 48, 44, 81, 33, 58, 32, 72, 98, 46, 37] out:[34, 94, 29, 60, 8, 96, 23, 2, 1, 40, 26, 39, 92, 14, 47, 95, 86, 50, 67, 38, 84, 12, 97, 99, 25, 51, 83, 53, 11, 69, 63, 35, 93, 82, 19, 90]
improvement:-13115 current_temperature:730.1 chance:1.5799418527776124E-8
improvement:-12382 current_temperature:730.0 chance:4.301814490963487E-8
improvement:-14633 current_temperature:729.9 chance:1.964649902401319E-9
improvement:-10508 current_temperature:729.8 chance:5.582464346127793E-7
improvement:-11742 current_temperature:729.7 chance:1.0269068036518924E-7
improvement:-4367 current_temperature:729.6 chance:0.0025150276254206675
improvement:-8399 current_temperature:729.5 chance:9.995602429802568E-6
improvement:-15339 current_temperature:729.4000000000001 chance:7.361307372354685E-10
improvement:-4890 current_temperature:729.3000000000001 chance:0.001224699653043661
improvement:-12463 current_temperature:729.2 chance:3.778578105568495E-8
improvement:-6537 current_temperature:729.1000000000001 chance:1.2769725304865855E-4
improvement:-7916 current_temperature:729.0 chance:1.9236316860590676E-5
improvement:-17755 current_temperature:728.9 chance:2.6374523728756587E-11
iteration:2713 time:1581258360224 best_value:498083 Knapsack: value:496263 Resources:[333, 2654] Inventory: in:[56, 30, 15, 45, 24, 78, 91, 5, 55, 27, 59, 36, 79, 73, 41, 4, 31, 61, 21, 54, 28, 22, 88, 74, 7, 48, 81, 32, 72, 98, 6, 10, 46, 9, 65, 17, 64, 52, 42, 58, 16, 20, 43, 89, 44, 37, 85, 0, 33, 80, 49, 57, 68, 62, 70, 13, 3, 75, 87, 76, 71, 18, 77, 66] out:[34, 96, 23, 1, 40, 26, 39, 95, 86, 84, 99, 51, 11, 69, 63, 19, 90, 82, 50, 60, 92, 2, 53, 67, 29, 47, 93, 38, 8, 14, 83, 94, 35, 25, 12, 97]
improvement:-8985 current_temperature:728.7 chance:4.416438183467623E-6
improvement:-9050 current_temperature:728.6 chance:4.032671387845386E-6
improvement:-10859 current_temperature:728.4999999999999 chance:3.36061662779303E-7
improvement:-1508 current_temperature:728.4 chance:0.1261490608193732
iteration:2717 time:1581258360225 best_value:498083 Knapsack: value:494755 Resources:[429, 1028] Inventory: in:[56, 30, 15, 45, 24, 78, 91, 5, 55, 27, 59, 36, 79, 73, 41, 4, 31, 21, 54, 28, 22, 88, 74, 81, 32, 98, 6, 10, 46, 9, 65, 64, 52, 42, 58, 16, 43, 89, 44, 85, 0, 33, 80, 49, 57, 68, 62, 13, 75, 87, 76, 71, 18, 77, 66, 72, 61, 17, 7, 48, 3, 96, 50, 1] out:[34, 40, 26, 39, 95, 86, 84, 99, 11, 69, 63, 19, 90, 60, 92, 2, 53, 29, 47, 93, 38, 8, 14, 83, 94, 25, 97, 23, 51, 82, 67, 12, 35, 20, 70, 37]
improvement:-8307 current_temperature:728.3 chance:1.1128357193673166E-5
improvement:-3324 current_temperature:728.1999999999999 chance:0.010413210557949531
improvement:-6855 current_temperature:728.1 chance:8.149934833976314E-5
improvement:-11946 current_temperature:728.0 chance:7.473325528455627E-8
iteration:2722 time:1581258360225 best_value:498083 Knapsack: value:495036 Resources:[939, 245] Inventory: in:[56, 30, 15, 45, 78, 91, 5, 55, 27, 79, 73, 41, 4, 31, 21, 28, 22, 88, 74, 81, 32, 98, 6, 10, 46, 9, 64, 42, 58, 16, 43, 89, 44, 85, 0, 33, 57, 68, 62, 13, 75, 71, 18, 77, 66, 17, 7, 48, 50, 1, 65, 3, 49, 52, 80, 87, 96, 72, 54, 76, 24, 8, 93, 59] out:[40, 39, 86, 99, 11, 69, 63, 19, 90, 60, 92, 2, 29, 47, 14, 83, 94, 97, 23, 82, 67, 12, 35, 20, 70, 37, 95, 84, 53, 34, 25, 26, 38, 51, 61, 36]
improvement:-13868 current_temperature:727.8 chance:5.304632438628605E-9
improvement:-10363 current_temperature:727.7 chance:6.536076726889646E-7
improvement:-4225 current_temperature:727.6 chance:0.003007151610316242
improvement:-4571 current_temperature:727.5 chance:0.0018674871683205048
improvement:-12824 current_temperature:727.4000000000001 chance:2.205084828284677E-8
improvement:-13601 current_temperature:727.3000000000001 chance:7.557890464844642E-9
improvement:-7500 current_temperature:727.2 chance:3.3181059124715465E-5
improvement:-16472 current_temperature:727.1000000000001 chance:1.449865095607007E-10
improvement:-3585 current_temperature:727.0 chance:0.007217661943381598
improvement:-9833 current_temperature:726.9 chance:1.3340278345357753E-6
improvement:-5309 current_temperature:726.8 chance:6.724229638449836E-4
improvement:-6745 current_temperature:726.7 chance:9.311415667744351E-5
improvement:-10985 current_temperature:726.6 chance:2.717564754513067E-7
improvement:-9659 current_temperature:726.4999999999999 chance:1.682463946132239E-6
improvement:-9829 current_temperature:726.4 chance:1.3289620488622159E-6
improvement:-16516 current_temperature:726.3 chance:1.3310076595304869E-10
improvement:-13034 current_temperature:726.1999999999999 chance:1.603930395375293E-8
improvement:-6824 current_temperature:726.1 chance:8.287687177688222E-5
improvement:-10126 current_temperature:726.0 chance:8.762114426883642E-7
improvement:-15170 current_temperature:725.9 chance:8.395161988961808E-10
improvement:-14794 current_temperature:725.8 chance:1.4052851136339036E-9
improvement:-3458 current_temperature:725.7 chance:0.008522424352468666
improvement:-8257 current_temperature:725.6 chance:1.1426812844310189E-5
improvement:-10289 current_temperature:725.5 chance:6.932026285187219E-7
improvement:-12629 current_temperature:725.4000000000001 chance:2.7482813525594107E-8
improvement:-13429 current_temperature:725.3000000000001 chance:9.099037473523598E-9
improvement:-19079 current_temperature:725.2 chance:3.752478642755184E-12
improvement:-6231 current_temperature:725.1 chance:1.8534391175235938E-4
improvement:-6531 current_temperature:725.0 chance:1.223926960979404E-4
improvement:-10297 current_temperature:724.9 chance:6.775937671152517E-7
improvement:-8589 current_temperature:724.8 chance:7.137374524339975E-6
improvement:-14566 current_temperature:724.7 chance:1.866218854974158E-9
improvement:-9908 current_temperature:724.6 chance:1.1522995135827229E-6
improvement:-7518 current_temperature:724.4999999999999 chance:3.114640918912541E-5
improvement:-10631 current_temperature:724.4 chance:4.2312694577897876E-7
improvement:-12125 current_temperature:724.3 chance:5.3675940014467936E-8
improvement:-6389 current_temperature:724.1999999999999 chance:1.474312521816168E-4
improvement:-7218 current_temperature:724.0999999999999 chance:4.68651405171196E-5
improvement:-3057 current_temperature:724.0 chance:0.014663766519260506
improvement:-8850 current_temperature:723.9 chance:4.904067949352088E-6
improvement:-8660 current_temperature:723.8 chance:6.365415090381572E-6
improvement:-6817 current_temperature:723.7 chance:8.111448340150083E-5
improvement:-4917 current_temperature:723.6 chance:0.0011191445131315421
improvement:-1540 current_temperature:723.5 chance:0.1190107075338191
improvement:-7498 current_temperature:723.4000000000001 chance:3.1518265495146306E-5
improvement:-11382 current_temperature:723.3000000000001 chance:1.4650459527866975E-7
improvement:-12023 current_temperature:723.2 chance:6.025239879595645E-8
improvement:-11717 current_temperature:723.1 chance:9.178246614588433E-8
improvement:-9640 current_temperature:723.0 chance:1.6195967923126097E-6
improvement:-10174 current_temperature:722.9 chance:7.723182443957136E-7
improvement:-14273 current_temperature:722.8 chance:2.655008634024493E-9
improvement:-5964 current_temperature:722.7 chance:2.606357074474578E-4
improvement:-6792 current_temperature:722.6 chance:8.2774452593538E-5
improvement:-5983 current_temperature:722.4999999999999 chance:2.53291677414341E-4
improvement:-1244 current_temperature:722.4 chance:0.17870164486003753
improvement:-2859 current_temperature:722.3 chance:0.01909766661598297
improvement:-4416 current_temperature:722.1999999999999 chance:0.00221024992518237
improvement:-4944 current_temperature:722.0999999999999 chance:0.0010629607189015526
improvement:-5235 current_temperature:722.0 chance:7.096827485791568E-4
iteration:2782 time:1581258360229 best_value:498083 Knapsack: value:495917 Resources:[48, 3305] Inventory: in:[75, 72, 18, 85, 68, 9, 8, 76, 98, 79, 30, 48, 58, 64, 57, 77, 21, 0, 33, 59, 44, 5, 65, 49, 66, 62, 10, 74, 78, 13, 96, 43, 42, 89, 28, 91, 87, 46, 71, 3, 54, 45, 73, 6, 56, 81, 88, 15, 24, 93, 1, 52, 22, 16, 4, 7, 41, 50, 17, 55, 31, 70, 27, 84] out:[83, 12, 67, 23, 40, 39, 86, 19, 92, 53, 36, 63, 61, 97, 60, 29, 37, 95, 69, 14, 25, 26, 99, 82, 51, 2, 38, 94, 47, 34, 11, 20, 35, 90, 32, 80]
improvement:-12151 current_temperature:721.8 chance:4.886017785343934E-8
improvement:-11429 current_temperature:721.7 chance:1.3256138231664765E-7
improvement:-5120 current_temperature:721.6 chance:8.289558338135711E-4
improvement:-7145 current_temperature:721.5 chance:5.002538892160342E-5
improvement:-11486 current_temperature:721.4000000000001 chance:1.2168638874575163E-7
improvement:-14443 current_temperature:721.3000000000001 chance:2.013143196861228E-9
improvement:-11674 current_temperature:721.2 chance:9.334993116159714E-8
improvement:-6088 current_temperature:721.1 chance:2.1547685583044697E-4
improvement:-11465 current_temperature:721.0 chance:1.2418099992652626E-7
improvement:-13207 current_temperature:720.9 chance:1.1057517081995293E-8
improvement:-10387 current_temperature:720.8 chance:5.51636038604476E-7
improvement:-5902 current_temperature:720.7 chance:2.7761912399357767E-4
improvement:-5424 current_temperature:720.6 chance:5.383181677788416E-4
improvement:-4529 current_temperature:720.4999999999999 chance:0.0018623566805312127
improvement:-3785 current_temperature:720.4 chance:0.005226436757775848
improvement:-8139 current_temperature:720.3 chance:1.2379625285033688E-5
improvement:-13041 current_temperature:720.1999999999999 chance:1.3678095569739474E-8
improvement:-6401 current_temperature:720.0999999999999 chance:1.378915310928084E-4
improvement:-5679 current_temperature:720.0 chance:3.754069201167562E-4
improvement:-11715 current_temperature:719.9 chance:8.564170322685413E-8
improvement:-8861 current_temperature:719.8 chance:4.504813843311222E-6
improvement:-10511 current_temperature:719.7 chance:4.5421444651341745E-7
improvement:-11278 current_temperature:719.6 chance:1.5612702681182522E-7
improvement:-5622 current_temperature:719.5 chance:4.0413581722608283E-4
improvement:-9195 current_temperature:719.4000000000001 chance:2.8123656218431587E-6
improvement:-1018 current_temperature:719.3000000000001 chance:0.2428612853494236
iteration:2808 time:1581258360230 best_value:498083 Knapsack: value:494899 Resources:[400, 608] Inventory: in:[18, 85, 8, 98, 79, 21, 49, 62, 89, 91, 87, 46, 6, 1, 4, 70, 84, 78, 42, 44, 24, 93, 10, 71, 58, 77, 28, 54, 74, 55, 5, 59, 73, 48, 75, 43, 88, 16, 15, 13, 31, 9, 22, 17, 7, 76, 0, 66, 81, 64, 27, 30, 68, 41, 72, 57, 50, 3, 52, 56, 65, 94, 33, 34] out:[39, 92, 60, 37, 95, 14, 2, 38, 11, 90, 40, 67, 86, 26, 47, 83, 29, 23, 36, 35, 12, 53, 51, 69, 97, 25, 63, 19, 99, 20, 80, 82, 61, 32, 96, 45]
improvement:-9341 current_temperature:719.2 chance:2.287520062855495E-6
improvement:-4863 current_temperature:719.1 chance:0.0011561960362320488
improvement:-13104 current_temperature:719.0 chance:1.215758071414355E-8
improvement:-12702 current_temperature:718.9 chance:2.1212812948528216E-8
improvement:-6723 current_temperature:718.8 chance:8.669724240959256E-5
improvement:-11172 current_temperature:718.7 chance:1.7742221548797083E-7
improvement:-4934 current_temperature:718.6 chance:0.0010425052343376604
improvement:-7515 current_temperature:718.5 chance:2.8680583768452848E-5
improvement:-1221 current_temperature:718.4 chance:0.1827547397491219
improvement:-5369 current_temperature:718.3 chance:5.673167384920262E-4
improvement:-10727 current_temperature:718.1999999999999 chance:3.2613612265244645E-7
improvement:-11850 current_temperature:718.0999999999999 chance:6.812783562280784E-8
improvement:-14402 current_temperature:718.0 chance:1.9440433695319156E-9
improvement:-4802 current_temperature:717.9 chance:0.0012445840599239852
improvement:-11666 current_temperature:717.8 chance:8.742906963943853E-8
improvement:-10876 current_temperature:717.7 chance:2.6225092779959496E-7
improvement:-9790 current_temperature:717.6 chance:1.1886434229488905E-6
improvement:-6092 current_temperature:717.5 chance:2.0539156356853423E-4
improvement:-11896 current_temperature:717.4000000000001 chance:6.287595403474179E-8
improvement:-11800 current_temperature:717.3000000000001 chance:7.171409264726738E-8
improvement:-7889 current_temperature:717.2 chance:1.6706358913431286E-5
improvement:-6563 current_temperature:717.1 chance:1.0599267540746505E-4
improvement:-6843 current_temperature:717.0000000000001 chance:7.163455029304496E-5
improvement:-6575 current_temperature:716.9 chance:1.0396746369655597E-4
improvement:-11598 current_temperature:716.8 chance:9.397420232308772E-8
improvement:-16467 current_temperature:716.7 chance:1.0509665718207325E-10
improvement:-10239 current_temperature:716.6 chance:6.232576196660157E-7
improvement:-4748 current_temperature:716.5 chance:0.0013245832965498145
improvement:-3785 current_temperature:716.4 chance:0.005075342591096378
improvement:-13143 current_temperature:716.3 chance:1.0748954420931896E-8
improvement:-13842 current_temperature:716.1999999999999 chance:4.04007076001767E-9
improvement:-1120 current_temperature:716.0999999999999 chance:0.20929147727894387
improvement:-11778 current_temperature:716.0 chance:7.177564171071716E-8
improvement:-13212 current_temperature:715.9 chance:9.661745676211034E-9
improvement:-11570 current_temperature:715.8 chance:9.553884805283804E-8
improvement:-13879 current_temperature:715.7 chance:3.785062501701151E-9
improvement:-9880 current_temperature:715.6 chance:1.008954548582417E-6
improvement:-8292 current_temperature:715.5 chance:9.266558186521873E-6
improvement:-14674 current_temperature:715.4000000000001 chance:1.2357325299637812E-9
improvement:-8681 current_temperature:715.3000000000001 chance:5.362036862718988E-6
improvement:-7384 current_temperature:715.2 chance:3.282287794230437E-5
improvement:-10742 current_temperature:715.1 chance:2.993431417922025E-7
improvement:-5871 current_temperature:715.0000000000001 chance:2.7159765096645294E-4
improvement:-9451 current_temperature:714.9 chance:1.8139010176847561E-6
improvement:-9942 current_temperature:714.8 chance:9.109428505464981E-7
improvement:-3697 current_temperature:714.7 chance:0.005668675558299296
improvement:-12843 current_temperature:714.6 chance:1.5657869679398564E-8
improvement:-11473 current_temperature:714.5 chance:1.0625937633629904E-7
improvement:-9733 current_temperature:714.4 chance:1.2110532084137758E-6
improvement:-13537 current_temperature:714.3 chance:5.881694292371214E-9
improvement:-11901 current_temperature:714.1999999999999 chance:5.796655631570524E-8
improvement:-7612 current_temperature:714.0999999999999 chance:2.347507146465018E-5
improvement:-8913 current_temperature:714.0 chance:3.789815285810043E-6
iteration:2862 time:1581258360234 best_value:498083 Knapsack: value:496139 Resources:[250, 78] Inventory: in:[79, 71, 5, 41, 49, 18, 58, 57, 27, 21, 34, 6, 59, 7, 78, 54, 42, 68, 30, 85, 64, 13, 55, 46, 24, 70, 44, 4, 3, 9, 50, 72, 88, 66, 43, 15, 22, 74, 93, 52, 62, 94, 65, 98, 89, 8, 33, 87, 84, 31, 10, 75, 56, 48, 17, 28, 76, 73, 0, 1, 16, 77, 61, 91] out:[39, 11, 36, 83, 23, 37, 32, 97, 20, 60, 80, 35, 25, 92, 95, 69, 2, 53, 26, 29, 90, 38, 51, 12, 40, 86, 96, 47, 67, 82, 63, 99, 45, 14, 19, 81]
improvement:-17369 current_temperature:713.8 chance:2.7055074271133214E-11
improvement:-3891 current_temperature:713.7 chance:0.004288275818930245
improvement:-10186 current_temperature:713.6 chance:6.321727515985742E-7
improvement:-13916 current_temperature:713.5 chance:3.38519528939242E-9
improvement:-4798 current_temperature:713.4000000000001 chance:0.001199872870332688
improvement:-7860 current_temperature:713.3000000000001 chance:1.6383980406882725E-5
improvement:-6785 current_temperature:713.2 chance:7.385104048646671E-5
improvement:-6516 current_temperature:713.1 chance:1.0754853074444326E-4
improvement:-7627 current_temperature:713.0000000000001 chance:2.2611437436131064E-5
improvement:-12730 current_temperature:712.9 chance:1.7577575172059136E-8
improvement:-12756 current_temperature:712.8 chance:1.6905566414280615E-8
improvement:-11710 current_temperature:712.7 chance:7.317034244329763E-8
improvement:-12781 current_temperature:712.6 chance:1.6240977407509846E-8
improvement:-9433 current_temperature:712.5 chance:1.7792862706531566E-6
improvement:-3184 current_temperature:712.4 chance:0.011454195304800796
improvement:-10248 current_temperature:712.3 chance:5.645728519285129E-7
improvement:-7090 current_temperature:712.1999999999999 chance:4.748632415529149E-5
improvement:-10854 current_temperature:712.0999999999999 chance:2.400925751349021E-7
improvement:-13478 current_temperature:712.0 chance:6.010395516091333E-9
improvement:-8412 current_temperature:711.9 chance:7.38347377010316E-6
improvement:-9393 current_temperature:711.8 chance:1.8577908218794344E-6
improvement:-10691 current_temperature:711.7 chance:2.993121466453282E-7
improvement:-10483 current_temperature:711.6 chance:4.000842122636271E-7
improvement:-12311 current_temperature:711.5 chance:3.058117428298303E-8
improvement:-13816 current_temperature:711.4 chance:3.678134011295292E-9
improvement:-6624 current_temperature:711.3000000000001 chance:9.028616144371896E-5
improvement:-15130 current_temperature:711.2 chance:5.765821652490449E-10
improvement:-10802 current_temperature:711.1 chance:2.528296608255015E-7
improvement:-3670 current_temperature:711.0000000000001 chance:0.005731694759138419
improvement:-6166 current_temperature:710.9 chance:1.71057218040201E-4
improvement:-8082 current_temperature:710.8 chance:1.153312762670321E-5
improvement:-14749 current_temperature:710.7 chance:9.709181455349994E-10
improvement:-3923 current_temperature:710.6 chance:0.004003097896062122
improvement:-11934 current_temperature:710.5 chance:5.0736407007636445E-8
improvement:-1757 current_temperature:710.3999999999999 chance:0.08431002466430795
improvement:-6229 current_temperature:710.3 chance:1.5539597834857076E-4
improvement:-12009 current_temperature:710.1999999999999 chance:4.532888734597078E-8
improvement:-10861 current_temperature:710.0999999999999 chance:2.2774736531965203E-7
improvement:-1360 current_temperature:710.0 chance:0.14726921718804023
improvement:-13840 current_temperature:709.9 chance:3.4128994776870502E-9
iteration:2903 time:1581258360236 best_value:498083 Knapsack: value:496944 Resources:[1214, 172] Inventory: in:[79, 49, 58, 6, 30, 46, 44, 50, 66, 93, 94, 98, 48, 28, 73, 64, 85, 17, 1, 55, 31, 56, 16, 43, 24, 42, 54, 27, 22, 70, 5, 84, 68, 76, 61, 91, 33, 74, 7, 77, 21, 8, 52, 59, 72, 13, 3, 89, 75, 65, 57, 71, 15, 87, 78, 0, 10, 4, 62, 18, 9, 41, 40, 45] out:[39, 14, 81, 53, 12, 19, 47, 2, 25, 38, 29, 63, 51, 60, 69, 97, 99, 26, 35, 11, 37, 83, 32, 90, 20, 67, 95, 92, 96, 82, 80, 36, 86, 23, 34, 88]
improvement:-3754 current_temperature:709.7 chance:0.005043984324791567
improvement:-9995 current_temperature:709.6 chance:7.6346372454014E-7
improvement:-3764 current_temperature:709.5 chance:0.004965980751627613
improvement:-4231 current_temperature:709.4 chance:0.0025691116676300045
improvement:-16965 current_temperature:709.3000000000001 chance:4.0979577955690783E-11
improvement:-8947 current_temperature:709.2 chance:3.319742834743413E-6
improvement:-12717 current_temperature:709.1 chance:1.6269057499244055E-8
iteration:2911 time:1581258360237 best_value:498083 Knapsack: value:496944 Resources:[1214, 172] Inventory: in:[79, 49, 6, 30, 46, 44, 66, 93, 28, 73, 85, 17, 1, 55, 43, 42, 54, 27, 22, 70, 5, 91, 74, 77, 21, 8, 59, 72, 13, 3, 89, 75, 57, 71, 15, 78, 10, 4, 62, 18, 9, 41, 40, 45, 24, 76, 0, 68, 61, 16, 94, 52, 64, 48, 56, 98, 87, 31, 7, 58, 65, 84, 50, 33] out:[39, 14, 53, 19, 47, 2, 38, 63, 60, 69, 99, 11, 83, 67, 95, 92, 82, 36, 86, 34, 80, 20, 37, 23, 51, 81, 90, 35, 32, 97, 29, 25, 26, 88, 12, 96]
improvement:-15576 current_temperature:708.9 chance:2.8684778597970404E-10
improvement:-6953 current_temperature:708.8 chance:5.4925257798998356E-5
improvement:-12271 current_temperature:708.7 chance:3.021879516528958E-8
improvement:-8966 current_temperature:708.6 chance:3.1975718730604443E-6
improvement:-3708 current_temperature:708.5 chance:0.005334329423316317
improvement:-12480 current_temperature:708.3999999999999 chance:2.2333781410850578E-8
improvement:-11943 current_temperature:708.3 chance:4.7549271695495327E-8
improvement:-8646 current_temperature:708.1999999999999 chance:4.988298432823499E-6
improvement:-7352 current_temperature:708.0999999999999 chance:3.096310245126746E-5
improvement:-10788 current_temperature:708.0 chance:2.4128473312365063E-7
